matchday,position,team_name,playedGames,points,goalsFor,goalsAgainst,goalDifference
4,5,Juventus FC,4,8,8,4,4
4,7,FC Internazionale Milano,4,7,11,8,3
4,8,UC Sampdoria,4,6,7,7,0
4,9,Benevento Calcio,4,6,8,12,-4
4,11,ACF Fiorentina,4,4,7,8,-1
4,12,Cagliari Calcio,4,4,6,10,-4
4,13,Genoa CFC,4,4,5,9,-4
4,14,Spezia Calcio,4,4,5,9,-4
4,15,SS Lazio,4,4,4,8,-4
4,16,Bologna FC 1909,4,3,7,8,-1
4,17,Torino FC,4,3,6,9,-3
4,18,Udinese Calcio,4,3,3,6,-3
4,19,Parma Calcio 1913,4,3,4,9,-5
4,20,FC Crotone,4,1,3,11,-8
5,1,AC Milan,5,13,12,4,8
5,2,SSC Napoli,5,12,15,4,11
5,3,US Sassuolo Calcio,5,11,16,9,7
5,4,FC Internazionale Milano,5,10,13,8,5
5,5,Juventus FC,5,9,9,5,4
5,6,Atalanta BC,5,9,15,12,3
5,7,UC Sampdoria,5,9,10,8,2
5,9,ACF Fiorentina,5,7,10,10,0
5,10,Cagliari Calcio,5,7,10,12,-2
5,11,SS Lazio,5,7,6,9,-3
5,12,Benevento Calcio,5,6,9,14,-5
5,14,Spezia Calcio,5,5,7,11,-4
5,15,Torino FC,5,4,9,12,-3
5,16,Parma Calcio 1913,5,4,6,11,-5
5,17,Genoa CFC,5,4,5,11,-6
5,18,Bologna FC 1909,5,3,8,10,-2
5,19,Udinese Calcio,5,3,5,9,-4
5,20,FC Crotone,5,1,5,15,-10
6,1,AC Milan,6,16,14,5,9
6,2,US Sassuolo Calcio,6,14,18,9,9
6,3,SSC Napoli,6,12,15,6,9
6,4,Juventus FC,6,12,13,6,7
6,5,Atalanta BC,6,12,17,13,4
6,7,FC Internazionale Milano,6,11,15,10,5
6,8,UC Sampdoria,6,10,11,9,2
6,9,SS Lazio,6,10,10,12,-2
6,11,ACF Fiorentina,6,7,10,12,-2
6,12,Cagliari Calcio,6,7,12,15,-3
6,13,Bologna FC 1909,6,6,11,12,-1
6,14,Benevento Calcio,6,6,10,17,-7
6,15,Parma Calcio 1913,6,5,8,13,-5
6,16,Genoa CFC,6,5,6,12,-6
6,17,Spezia Calcio,6,5,8,15,-7
6,18,Torino FC,6,4,12,16,-4
6,19,Udinese Calcio,6,3,6,11,-5
6,20,FC Crotone,6,1,6,17,-11
7,1,AC Milan,7,17,16,7,9
7,2,SSC Napoli,7,15,16,6,10
7,3,US Sassuolo Calcio,7,15,18,9,9
7,5,Juventus FC,7,13,14,7,7
7,6,Atalanta BC,7,13,18,14,4
7,7,FC Internazionale Milano,7,12,16,11,5
7,8,SS Lazio,7,11,11,13,-2
7,9,UC Sampdoria,7,10,11,11,0
7,10,Cagliari Calcio,7,10,14,15,-1
7,12,ACF Fiorentina,7,8,10,12,-2
7,13,Spezia Calcio,7,8,11,15,-4
7,14,Bologna FC 1909,7,6,11,13,-2
7,15,Parma Calcio 1913,7,6,8,13,-5
7,16,Benevento Calcio,7,6,10,20,-10
7,17,Torino FC,7,5,12,16,-4
7,18,Genoa CFC,7,5,7,15,-8
7,19,Udinese Calcio,7,4,6,11,-5
7,20,FC Crotone,7,2,6,17,-11
8,1,AC Milan,8,20,19,8,11
8,2,US Sassuolo Calcio,8,18,20,9,11
8,4,Juventus FC,8,16,16,7,9
8,5,SSC Napoli,8,15,17,9,8
8,6,FC Internazionale Milano,8,15,20,13,7
8,7,Atalanta BC,8,14,18,14,4
8,8,SS Lazio,8,14,13,13,0
8,9,UC Sampdoria,8,10,12,13,-1
8,10,Cagliari Calcio,8,10,14,17,-3
8,12,Bologna FC 1909,8,9,13,14,-1
8,13,Spezia Calcio,8,9,11,15,-4
8,14,Benevento Calcio,8,9,11,20,-9
8,15,ACF Fiorentina,8,8,10,13,-3
8,16,Udinese Calcio,8,7,7,11,-4
8,17,Parma Calcio 1913,8,6,8,16,-8
8,18,Torino FC,8,5,14,20,-6
8,19,Genoa CFC,8,5,7,16,-9
8,20,FC Crotone,8,2,6,19,-13
9,1,AC Milan,9,23,21,8,13
9,2,SSC Napoli,9,18,21,9,12
9,3,FC Internazionale Milano,9,18,23,13,10
9,4,US Sassuolo Calcio,9,18,20,12,8
9,5,Juventus FC,9,17,17,8,9
9,7,Atalanta BC,9,14,18,16,2
9,8,SS Lazio,9,14,14,16,-2
9,10,Bologna FC 1909,9,12,14,14,0
9,11,UC Sampdoria,9,11,14,15,-1
9,12,Cagliari Calcio,9,11,16,19,-3
9,13,Udinese Calcio,9,10,10,12,-2
9,14,Spezia Calcio,9,10,13,17,-4
9,15,Benevento Calcio,9,10,12,21,-9
9,16,Parma Calcio 1913,9,9,10,17,-7
9,17,ACF Fiorentina,9,8,10,15,-5
9,18,Torino FC,9,6,16,22,-6
9,19,Genoa CFC,9,5,8,18,-10
9,20,FC Crotone,9,2,6,20,-14
10,1,AC Milan,10,26,23,9,14
10,2,SSC Napoli,10,21,25,9,16
10,3,FC Internazionale Milano,10,21,26,14,12
10,4,Juventus FC,10,20,19,9,10
10,5,US Sassuolo Calcio,10,19,20,12,8
10,7,SS Lazio,10,17,16,17,-1
10,8,Atalanta BC,10,15,19,17,2
10,10,Bologna FC 1909,10,12,15,17,-2
10,11,Cagliari Calcio,10,12,17,20,-3
10,12,UC Sampdoria,10,11,15,17,-2
10,13,Udinese Calcio,10,11,11,13,-2
10,14,Benevento Calcio,10,11,12,21,-9
10,15,Spezia Calcio,10,10,14,19,-5
10,16,Parma Calcio 1913,10,10,10,17,-7
10,17,ACF Fiorentina,10,9,11,16,-5
10,18,Torino FC,10,6,17,24,-7
10,19,Genoa CFC,10,6,9,19,-10
10,20,FC Crotone,10,2,6,24,-18
11,1,AC Milan,11,27,25,11,14
11,2,SSC Napoli,11,24,27,10,17
11,3,FC Internazionale Milano,11,24,29,15,14
11,4,Juventus FC,11,23,22,10,12
11,5,US Sassuolo Calcio,11,22,21,12,9
11,7,Atalanta BC,11,18,22,17,5
11,8,SS Lazio,11,17,17,19,-2
11,10,Udinese Calcio,11,14,14,15,-1
11,11,Cagliari Calcio,11,12,18,23,-5
11,12,Bologna FC 1909,11,12,16,22,-6
11,13,UC Sampdoria,11,11,16,19,-3
11,14,Parma Calcio 1913,11,11,12,19,-7
11,15,Benevento Calcio,11,11,12,22,-10
11,16,Spezia Calcio,11,10,15,23,-8
11,17,ACF Fiorentina,11,9,11,19,-8
11,18,Torino FC,11,6,19,27,-8
11,19,Genoa CFC,11,6,10,22,-12
11,20,FC Crotone,11,5,10,25,-15
12,1,AC Milan,12,28,27,13,14
12,2,FC Internazionale Milano,12,27,30,15,15
12,3,SSC Napoli,12,24,27,11,16
12,5,Juventus FC,12,24,23,11,12
12,6,US Sassuolo Calcio,12,23,22,13,9
12,7,Atalanta BC,12,19,23,18,5
12,8,SS Lazio,12,18,18,20,-2
12,10,Udinese Calcio,12,15,14,15,-1
12,11,UC Sampdoria,12,14,18,20,-2
12,12,Cagliari Calcio,12,13,18,23,-5
12,13,Bologna FC 1909,12,13,18,24,-6
12,14,Parma Calcio 1913,12,12,12,19,-7
12,15,Benevento Calcio,12,12,13,23,-10
12,16,Spezia Calcio,12,11,17,25,-8
12,17,ACF Fiorentina,12,10,12,20,-8
12,18,Genoa CFC,12,7,12,24,-12
12,19,Torino FC,12,6,20,30,-10
12,20,FC Crotone,12,6,10,25,-15
13,1,AC Milan,13,31,29,14,15
13,2,FC Internazionale Milano,13,30,32,16,16
13,3,Juventus FC,13,27,27,11,16
13,4,SSC Napoli,13,24,27,13,14
13,6,US Sassuolo Calcio,13,23,23,15,8
13,7,Atalanta BC,13,22,27,19,8
13,8,SS Lazio,13,21,20,20,0
13,10,UC Sampdoria,13,17,21,21,0
13,11,Udinese Calcio,13,16,15,16,-1
13,12,Benevento Calcio,13,15,15,23,-8
13,13,Cagliari Calcio,13,14,19,24,-5
13,14,Bologna FC 1909,13,14,19,25,-6
13,15,Parma Calcio 1913,13,12,12,23,-11
13,16,ACF Fiorentina,13,11,13,21,-8
13,17,Spezia Calcio,13,11,18,27,-9
13,18,Torino FC,13,7,21,31,-10
13,19,Genoa CFC,13,7,12,26,-14
13,20,FC Crotone,13,6,11,28,-17
14,1,AC Milan,14,34,32,16,16
14,2,FC Internazionale Milano,14,33,34,17,17
14,3,Juventus FC,14,27,27,14,13
14,5,US Sassuolo Calcio,14,26,26,17,9
14,6,SSC Napoli,14,25,28,14,14
14,7,Atalanta BC,14,23,29,21,8
14,8,SS Lazio,14,21,22,23,-1
14,9,Benevento Calcio,14,18,17,23,-6
14,11,UC Sampdoria,14,17,23,24,-1
14,12,Udinese Calcio,14,16,15,18,-3
14,13,Bologna FC 1909,14,15,21,27,-6
14,14,ACF Fiorentina,14,14,16,21,-5
14,15,Cagliari Calcio,14,14,21,27,-6
14,16,Parma Calcio 1913,14,12,13,25,-12
14,17,Spezia Calcio,14,11,19,29,-10
14,18,Genoa CFC,14,10,14,27,-13
14,19,FC Crotone,14,9,13,29,-16
14,20,Torino FC,14,8,22,32,-10
15,1,AC Milan,15,37,34,16,18
15,2,FC Internazionale Milano,15,36,40,19,21
15,3,Juventus FC,15,30,31,15,16
15,5,SSC Napoli,15,28,32,15,17
15,6,Atalanta BC,15,26,34,22,12
15,7,US Sassuolo Calcio,15,26,27,22,5
15,8,SS Lazio,15,22,23,24,-1
15,10,Benevento Calcio,15,18,17,25,-8
15,11,UC Sampdoria,15,17,23,25,-2
15,12,Bologna FC 1909,15,16,21,27,-6
15,13,Udinese Calcio,15,16,16,22,-6
15,14,ACF Fiorentina,15,15,16,21,-5
15,15,Cagliari Calcio,15,14,22,31,-9
15,16,Parma Calcio 1913,15,12,13,28,-15
15,17,Torino FC,15,11,25,32,-7
15,18,Spezia Calcio,15,11,19,30,-11
15,19,Genoa CFC,15,11,15,28,-13
15,20,FC Crotone,15,9,15,35,-20
16,1,AC Milan,16,37,35,19,16
16,2,FC Internazionale Milano,16,36,41,21,20
16,3,Juventus FC,16,33,34,16,18
16,5,Atalanta BC,16,29,37,22,15
16,6,US Sassuolo Calcio,16,29,29,23,6
16,7,SSC Napoli,16,28,33,17,16
16,8,SS Lazio,16,25,25,25,0
16,10,Benevento Calcio,16,21,19,26,-7
16,11,UC Sampdoria,16,20,25,26,-1
16,12,Bologna FC 1909,16,17,23,29,-6
16,13,Udinese Calcio,16,17,18,24,-6
16,14,ACF Fiorentina,16,15,17,23,-6
16,15,Cagliari Calcio,16,14,23,33,-10
16,16,Spezia Calcio,16,14,21,31,-10
16,17,Torino FC,16,12,26,33,-7
16,18,Parma Calcio 1913,16,12,13,31,-18
16,19,Genoa CFC,16,11,16,30,-14
16,20,FC Crotone,16,9,16,38,-22
17,1,AC Milan,17,40,37,19,18
17,2,FC Internazionale Milano,17,37,43,23,20
17,3,Juventus FC,17,36,37,17,20
17,5,Atalanta BC,17,32,41,23,18
17,6,SSC Napoli,17,31,35,18,17
17,7,US Sassuolo Calcio,17,29,30,26,4
17,8,SS Lazio,17,28,27,25,2
17,10,Benevento Calcio,17,21,20,30,-10
17,11,UC Sampdoria,17,20,26,28,-2
17,12,ACF Fiorentina,17,18,18,23,-5
17,13,Udinese Calcio,17,17,19,26,-7
17,14,Bologna FC 1909,17,17,23,31,-8
17,15,Spezia Calcio,17,17,23,32,-9
17,16,Cagliari Calcio,17,14,23,34,-11
17,17,Genoa CFC,17,14,18,30,-12
17,18,Torino FC,17,12,26,35,-9
17,19,Parma Calcio 1913,17,12,13,33,-20
17,20,FC Crotone,17,9,17,40,-23
18,1,AC Milan,18,43,39,19,20
18,2,FC Internazionale Milano,18,40,45,23,22
18,3,Juventus FC,18,36,37,19,18
18,4,SSC Napoli,18,34,41,18,23
18,6,Atalanta BC,18,33,41,23,18
18,7,SS Lazio,18,31,30,25,5
18,8,US Sassuolo Calcio,18,30,31,27,4
18,10,UC Sampdoria,18,23,28,29,-1
18,11,Benevento Calcio,18,21,21,34,-13
18,12,Bologna FC 1909,18,20,24,31,-7
18,13,Spezia Calcio,18,18,23,32,-9
18,14,ACF Fiorentina,18,18,18,29,-11
18,15,Udinese Calcio,18,17,20,28,-8
18,16,Genoa CFC,18,15,18,30,-12
18,17,Cagliari Calcio,18,14,23,36,-13
18,18,Torino FC,18,13,26,35,-9
18,19,Parma Calcio 1913,18,13,14,34,-20
18,20,FC Crotone,18,12,21,41,-20
19,1,AC Milan,19,43,39,22,17
19,2,FC Internazionale Milano,19,41,45,23,22
19,3,Juventus FC,19,39,39,19,20
19,5,Atalanta BC,19,36,44,23,21
19,6,SSC Napoli,19,34,42,21,21
19,7,SS Lazio,19,34,32,26,6
19,8,US Sassuolo Calcio,19,30,32,29,3
19,10,UC Sampdoria,19,26,30,29,1
19,11,Benevento Calcio,19,22,23,36,-13
19,12,ACF Fiorentina,19,21,20,30,-10
19,13,Bologna FC 1909,19,20,24,33,-9
19,14,Udinese Calcio,19,18,20,28,-8
19,15,Spezia Calcio,19,18,26,36,-10
19,16,Genoa CFC,19,18,19,30,-11
19,17,Torino FC,19,14,28,37,-9
19,18,Cagliari Calcio,19,14,23,37,-14
19,19,Parma Calcio 1913,19,13,14,36,-22
19,20,FC Crotone,19,12,22,43,-21
20,1,AC Milan,20,46,41,23,18
20,2,FC Internazionale Milano,20,44,49,23,26
20,3,Juventus FC,20,42,41,19,22
20,5,SSC Napoli,20,37,44,21,23
20,6,SS Lazio,20,37,35,27,8
20,7,Atalanta BC,20,36,45,26,19
20,8,US Sassuolo Calcio,20,31,33,30,3
20,10,UC Sampdoria,20,26,30,31,-1
20,11,ACF Fiorentina,20,22,21,31,-10
20,12,Benevento Calcio,20,22,23,40,-17
20,13,Udinese Calcio,20,21,21,28,-7
20,14,Genoa CFC,20,21,22,30,-8
20,15,Bologna FC 1909,20,20,25,35,-10
20,16,Spezia Calcio,20,18,26,37,-11
20,17,Torino FC,20,15,29,38,-9
20,18,Cagliari Calcio,20,15,24,38,-14
20,19,Parma Calcio 1913,20,13,14,38,-24
20,20,FC Crotone,20,12,22,46,-24
21,1,AC Milan,21,49,45,23,22
21,2,FC Internazionale Milano,21,47,51,23,28
21,3,Juventus FC,21,45,43,19,24
21,5,SS Lazio,21,40,36,27,9
21,6,SSC Napoli,21,37,45,23,22
21,7,Atalanta BC,21,37,48,29,19
21,8,US Sassuolo Calcio,21,31,34,32,2
21,10,UC Sampdoria,21,27,31,32,-1
21,11,Udinese Calcio,21,24,23,28,-5
21,12,Genoa CFC,21,24,24,31,-7
21,13,Bologna FC 1909,21,23,28,35,-7
21,14,Benevento Calcio,21,23,24,41,-17
21,15,ACF Fiorentina,21,22,21,33,-12
21,16,Spezia Calcio,21,21,28,38,-10
21,17,Torino FC,21,16,32,41,-9
21,18,Cagliari Calcio,21,15,24,39,-15
21,19,Parma Calcio 1913,21,13,14,41,-27
21,20,FC Crotone,21,12,22,50,-28
22,1,FC Internazionale Milano,22,50,54,24,30
22,2,AC Milan,22,49,45,25,20
22,3,Juventus FC,22,45,43,20,23
22,5,SSC Napoli,22,40,46,23,23
22,6,Atalanta BC,22,40,49,29,20
22,7,SS Lazio,22,40,37,30,7
22,8,US Sassuolo Calcio,22,34,36,33,3
22,10,UC Sampdoria,22,30,33,33,0
22,11,Genoa CFC,22,25,24,31,-7
22,12,Bologna FC 1909,22,24,29,36,-7
22,13,Spezia Calcio,22,24,30,38,-8
22,14,Udinese Calcio,22,24,23,31,-8
22,15,Benevento Calcio,22,24,25,42,-17
22,16,ACF Fiorentina,22,22,22,35,-13
22,17,Torino FC,22,17,32,41,-9
22,18,Cagliari Calcio,22,15,24,40,-16
22,19,Parma Calcio 1913,22,13,15,43,-28
22,20,FC Crotone,22,12,23,52,-29
23,1,FC Internazionale Milano,23,53,57,24,33
23,2,AC Milan,23,49,45,28,17
23,3,Juventus FC,23,48,46,20,26
23,5,Atalanta BC,23,43,53,31,22
23,6,SS Lazio,23,43,38,30,8
23,7,SSC Napoli,23,40,48,27,21
23,8,US Sassuolo Calcio,23,35,37,34,3
23,10,UC Sampdoria,23,30,33,34,-1
23,11,Genoa CFC,23,26,26,33,-7
23,12,Bologna FC 1909,23,25,30,37,-7
23,13,Udinese Calcio,23,25,25,33,-8
23,14,ACF Fiorentina,23,25,25,35,-10
23,15,Benevento Calcio,23,25,25,42,-17
23,16,Spezia Calcio,23,24,30,41,-11
23,17,Torino FC,23,20,33,41,-8
23,18,Cagliari Calcio,23,15,24,41,-17
23,19,Parma Calcio 1913,23,14,17,45,-28
23,20,FC Crotone,23,12,23,55,-32
24,1,FC Internazionale Milano,24,56,60,24,36
24,2,AC Milan,24,52,47,29,18
24,3,Juventus FC,24,49,47,21,26
24,4,Atalanta BC,24,46,55,31,24
24,6,SSC Napoli,24,43,50,27,23
24,7,SS Lazio,24,43,38,32,6
24,8,US Sassuolo Calcio,24,35,39,37,2
24,10,UC Sampdoria,24,30,33,36,-3
24,11,Bologna FC 1909,24,28,32,37,-5
24,12,Udinese Calcio,24,28,26,33,-7
24,13,Genoa CFC,24,26,26,36,-10
24,14,Spezia Calcio,24,25,32,43,-11
24,15,ACF Fiorentina,24,25,25,36,-11
24,16,Benevento Calcio,24,25,25,44,-19
24,17,Torino FC,24,23,36,43,-7
24,18,Cagliari Calcio,24,18,26,41,-15
24,19,Parma Calcio 1913,24,15,19,47,-28
24,20,FC Crotone,24,12,23,57,-34
25,1,FC Internazionale Milano,25,59,62,25,37
25,2,AC Milan,25,53,48,30,18
25,3,Juventus FC,25,52,50,21,29
25,4,Atalanta BC,25,49,60,32,28
25,6,SSC Napoli,25,44,53,30,23
25,7,SS Lazio,25,44,38,32,6
25,8,US Sassuolo Calcio,25,36,42,40,2
25,10,UC Sampdoria,25,31,34,37,-3
25,11,Udinese Calcio,25,29,27,34,-7
25,12,Bologna FC 1909,25,28,32,38,-6
25,13,Genoa CFC,25,27,27,37,-10
25,14,ACF Fiorentina,25,25,26,38,-12
25,15,Spezia Calcio,25,25,32,46,-14
25,16,Benevento Calcio,25,25,25,47,-22
25,17,Torino FC,25,24,36,43,-7
25,18,Cagliari Calcio,25,21,27,41,-14
25,19,Parma Calcio 1913,25,15,20,49,-29
25,20,FC Crotone,25,12,24,62,-38
26,1,FC Internazionale Milano,26,62,63,25,38
26,2,AC Milan,26,56,50,30,20
26,3,Juventus FC,26,55,53,22,31
26,5,Atalanta BC,26,49,60,33,27
26,6,SSC Napoli,26,47,56,31,25
26,7,SS Lazio,26,44,39,35,4
26,8,US Sassuolo Calcio,26,36,42,42,0
26,10,UC Sampdoria,26,32,36,39,-3
26,11,Udinese Calcio,26,32,29,34,-5
26,12,Bologna FC 1909,26,28,33,41,-8
26,13,Genoa CFC,26,27,27,38,-11
26,14,ACF Fiorentina,26,26,29,41,-12
26,15,Spezia Calcio,26,26,33,47,-14
26,16,Benevento Calcio,26,26,26,48,-22
26,17,Torino FC,26,24,38,47,-9
26,18,Cagliari Calcio,26,22,29,43,-14
26,19,Parma Calcio 1913,26,16,23,52,-29
26,20,FC Crotone,26,15,28,64,-36
27,1,FC Internazionale Milano,27,65,65,26,39
27,2,Juventus FC,27,58,56,23,33
27,3,AC Milan,27,56,50,31,19
27,4,Atalanta BC,27,52,63,34,29
27,5,SSC Napoli,27,50,57,31,26
27,7,SS Lazio,27,47,42,37,5
27,8,US Sassuolo Calcio,27,39,45,44,1
27,10,Udinese Calcio,27,33,30,35,-5
27,11,UC Sampdoria,27,32,37,42,-5
27,12,Bologna FC 1909,27,31,36,42,-6
27,13,ACF Fiorentina,27,29,33,42,-9
27,14,Genoa CFC,27,28,28,39,-11
27,15,Spezia Calcio,27,26,34,50,-16
27,16,Benevento Calcio,27,26,27,52,-25
27,17,Torino FC,27,24,39,49,-10
27,18,Cagliari Calcio,27,22,30,46,-16
27,19,Parma Calcio 1913,27,19,25,52,-27
27,20,FC Crotone,27,15,30,67,-37
28,1,FC Internazionale Milano,28,68,67,27,40
28,2,AC Milan,28,59,53,33,20
28,3,Juventus FC,28,58,56,24,32
28,4,Atalanta BC,28,55,65,34,31
28,5,SSC Napoli,28,53,59,31,28
28,7,SS Lazio,28,50,43,37,6
28,8,US Sassuolo Calcio,28,39,46,46,0
28,10,UC Sampdoria,28,35,38,42,-4
28,11,Bologna FC 1909,28,34,39,44,-5
28,12,Udinese Calcio,28,33,30,36,-6
28,13,Genoa CFC,28,31,30,40,-10
28,14,ACF Fiorentina,28,29,35,45,-10
28,15,Spezia Calcio,28,29,36,51,-15
28,16,Benevento Calcio,28,29,28,52,-24
28,17,Torino FC,28,24,39,50,-11
28,18,Cagliari Calcio,28,22,31,48,-17
28,19,Parma Calcio 1913,28,19,26,54,-28
28,20,FC Crotone,28,15,32,70,-38
29,1,FC Internazionale Milano,29,71,68,27,41
29,2,AC Milan,29,60,54,34,20
29,3,Juventus FC,29,59,58,26,32
29,4,Atalanta BC,29,58,68,36,32
29,5,SSC Napoli,29,56,63,34,29
29,6,SS Lazio,29,53,45,38,7
29,8,US Sassuolo Calcio,29,40,48,48,0
29,10,UC Sampdoria,29,36,39,43,-4
29,11,Bologna FC 1909,29,34,39,45,-6
29,12,Udinese Calcio,29,33,32,39,-7
29,13,Genoa CFC,29,32,31,41,-10
29,14,ACF Fiorentina,29,30,36,46,-10
29,15,Benevento Calcio,29,30,30,54,-24
29,16,Spezia Calcio,29,29,37,53,-16
29,17,Torino FC,29,25,41,52,-11
29,18,Cagliari Calcio,29,22,31,50,-19
29,19,Parma Calcio 1913,29,20,28,56,-28
29,20,FC Crotone,29,15,35,74,-39
30,1,FC Internazionale Milano,30,74,69,27,42
30,2,AC Milan,30,63,57,35,22
30,3,Juventus FC,30,62,61,27,34
30,4,Atalanta BC,30,61,71,38,33
30,5,SSC Napoli,30,59,65,34,31
30,6,SS Lazio,30,56,46,38,8
30,8,US Sassuolo Calcio,30,43,49,48,1
30,10,UC Sampdoria,30,36,39,45,-6
30,11,Bologna FC 1909,30,34,39,46,-7
30,12,Udinese Calcio,30,33,32,40,-8
30,13,Genoa CFC,30,32,32,44,-12
30,14,Spezia Calcio,30,32,40,55,-15
30,15,ACF Fiorentina,30,30,38,49,-11
30,16,Benevento Calcio,30,30,30,55,-25
30,17,Torino FC,30,28,42,52,-10
30,18,Cagliari Calcio,30,22,31,51,-20
30,19,Parma Calcio 1913,30,20,29,59,-30
30,20,FC Crotone,30,15,37,77,-40
31,1,FC Internazionale Milano,31,75,70,28,42
31,2,AC Milan,31,66,59,36,23
31,3,Atalanta BC,31,64,72,38,34
31,4,Juventus FC,31,62,61,28,33
31,5,SSC Napoli,31,60,66,35,31
31,6,SS Lazio,31,59,51,41,10
31,8,US Sassuolo Calcio,31,46,52,49,3
31,9,UC Sampdoria,31,39,42,46,-4
31,11,Bologna FC 1909,31,37,43,47,-4
31,12,Udinese Calcio,31,36,34,41,-7
31,13,Genoa CFC,31,32,33,46,-13
31,14,Spezia Calcio,31,32,41,59,-18
31,15,Torino FC,31,31,45,53,-8
31,16,ACF Fiorentina,31,30,39,52,-13
31,17,Benevento Calcio,31,30,33,60,-27
31,18,Cagliari Calcio,31,25,35,54,-19
31,19,Parma Calcio 1913,31,20,32,63,-31
31,20,FC Crotone,31,15,38,79,-41
32,1,FC Internazionale Milano,32,76,71,29,42
32,2,AC Milan,32,66,60,38,22
32,3,Juventus FC,32,65,64,29,35
32,4,Atalanta BC,32,65,73,39,34
32,5,SSC Napoli,32,63,71,37,34
32,6,SS Lazio,32,59,53,46,7
32,8,US Sassuolo Calcio,32,49,54,50,4
32,9,UC Sampdoria,32,42,43,46,-3
32,11,Bologna FC 1909,32,38,44,48,-4
32,12,Udinese Calcio,32,36,34,42,-8
32,13,ACF Fiorentina,32,33,41,53,-12
32,14,Genoa CFC,32,33,35,48,-13
32,15,Spezia Calcio,32,33,42,60,-18
32,16,Torino FC,32,32,46,54,-8
32,17,Benevento Calcio,32,31,35,62,-27
32,18,Cagliari Calcio,32,28,36,54,-18
32,19,Parma Calcio 1913,32,20,33,66,-33
32,20,FC Crotone,32,15,38,80,-42
33,1,FC Internazionale Milano,33,79,72,29,43
33,2,Atalanta BC,33,68,78,39,39
