matchday,position,team_name,playedGames,points,goalsFor,goalsAgainst,goalDifference
2,6,FC Barcelona,2,4,2,0,2
2,7,Real Betis Balompié,2,4,2,1,1
2,8,Deportivo Alavés,2,3,4,4,0
2,9,Athletic Club,2,3,2,2,0
2,10,CA Osasuna,2,3,2,2,0
2,11,Villarreal CF,2,3,2,2,0
2,12,Cádiz CF,2,3,1,2,-1
2,13,Real Sociedad de Fútbol,2,2,2,2,0
2,14,UD Las Palmas,2,1,1,2,-1
2,15,RCD Mallorca,2,1,1,2,-1
2,16,RC Celta de Vigo,2,1,1,3,-2
2,17,Getafe CF,2,1,0,3,-3
2,18,Sevilla FC,2,0,4,6,-2
2,19,UD Almería,2,0,1,5,-4
2,20,Granada CF,2,0,1,5,-4
2,7,Real Sociedad de Fútbol,2,2,2,2,0
2,20,UD Almería,2,0,1,5,-4
2,1,Real Madrid CF,2,6,5,1,4
2,2,Rayo Vallecano de Madrid,2,6,4,0,4
3,1,Real Madrid CF,3,9,6,1,5
3,2,Club Atlético de Madrid,3,7,10,1,9
3,3,Girona FC,3,7,6,2,4
3,4,FC Barcelona,3,7,6,3,3
3,5,Athletic Club,3,6,6,4,2
3,6,Valencia CF,3,6,4,3,1
3,7,CA Osasuna,3,6,4,3,1
3,8,Rayo Vallecano de Madrid,3,6,4,7,-3
3,9,Real Betis Balompié,3,4,4,5,-1
3,10,Cádiz CF,3,4,2,3,-1
3,11,Getafe CF,3,4,1,3,-2
3,12,Real Sociedad de Fútbol,3,3,2,2,0
3,13,Villarreal CF,3,3,5,6,-1
3,14,Deportivo Alavés,3,3,4,5,-1
3,15,Granada CF,3,3,4,7,-3
3,16,UD Las Palmas,3,2,1,2,-1
3,17,RCD Mallorca,3,1,3,5,-2
3,18,RC Celta de Vigo,3,1,1,4,-3
3,19,UD Almería,3,1,2,6,-4
3,20,Sevilla FC,3,0,5,8,-3
3,1,Real Madrid CF,3,9,6,1,5
4,1,Real Madrid CF,4,12,8,2,6
4,2,Club Atlético de Madrid,4,10,11,1,10
4,3,Girona FC,4,10,7,2,5
4,4,FC Barcelona,4,10,8,4,4
4,5,Athletic Club,4,7,6,4,2
4,6,Cádiz CF,4,7,5,4,1
4,7,Real Betis Balompié,4,7,5,5,0
4,8,Real Sociedad de Fútbol,4,6,7,5,2
4,9,CA Osasuna,4,6,5,5,0
4,10,Deportivo Alavés,4,6,5,5,0
4,11,Valencia CF,4,6,4,4,0
4,12,Rayo Vallecano de Madrid,4,6,4,8,-4
4,13,RC Celta de Vigo,4,4,4,6,-2
4,14,Getafe CF,4,4,2,5,-3
4,15,Villarreal CF,4,3,6,9,-3
4,16,Granada CF,4,3,7,12,-5
4,17,RCD Mallorca,4,2,3,5,-2
4,18,UD Las Palmas,4,2,1,3,-2
4,19,UD Almería,4,1,4,9,-5
4,20,Sevilla FC,4,0,5,9,-4
5,1,Real Madrid CF,5,15,10,3,7
5,2,FC Barcelona,5,13,13,4,9
5,3,Girona FC,5,13,11,4,7
5,4,Club Atlético de Madrid,5,10,11,4,7
5,5,Athletic Club,5,10,9,4,5
5,6,Valencia CF,5,9,7,4,3
5,7,Rayo Vallecano de Madrid,5,9,6,8,-2
5,8,Getafe CF,5,7,5,7,-2
5,9,Cádiz CF,5,7,5,7,-2
5,10,Real Betis Balompié,5,7,5,10,-5
5,11,Real Sociedad de Fútbol,5,6,8,7,1
5,12,CA Osasuna,5,6,7,8,-1
5,13,Villarreal CF,5,6,8,10,-2
5,14,Deportivo Alavés,5,6,5,7,-2
5,15,RCD Mallorca,5,5,4,5,-1
5,16,RC Celta de Vigo,5,4,4,7,-3
5,17,Sevilla FC,5,3,6,9,-3
5,18,Granada CF,5,3,9,16,-7
5,19,UD Las Palmas,5,2,1,4,-3
5,20,UD Almería,5,1,5,11,-6
6,1,FC Barcelona,6,16,16,6,10
6,2,Girona FC,6,16,16,7,9
6,3,Real Madrid CF,6,15,11,6,5
6,4,Club Atlético de Madrid,6,13,14,5,9
6,5,Athletic Club,6,13,11,4,7
6,6,Valencia CF,6,10,9,6,3
6,7,Rayo Vallecano de Madrid,6,10,7,9,-2
6,8,Real Sociedad de Fútbol,6,9,12,10,2
6,9,Cádiz CF,6,8,6,8,-2
6,10,Real Betis Balompié,6,8,6,11,-5
6,11,CA Osasuna,6,7,7,8,-1
6,12,Villarreal CF,6,7,9,11,-2
6,13,Getafe CF,6,7,8,11,-3
6,14,Deportivo Alavés,6,6,5,9,-4
6,15,UD Las Palmas,6,5,2,4,-2
6,16,RCD Mallorca,6,5,7,10,-3
6,17,Sevilla FC,6,4,6,9,-3
6,18,RC Celta de Vigo,6,4,6,10,-4
6,19,Granada CF,6,3,9,17,-8
6,20,UD Almería,6,2,7,13,-6
7,1,Girona FC,7,19,18,8,10
7,2,Real Madrid CF,7,18,13,6,7
7,3,FC Barcelona,7,17,18,8,10
7,4,Club Atlético de Madrid,7,16,16,5,11
7,5,Athletic Club,7,14,13,6,7
7,6,Real Sociedad de Fútbol,7,12,13,10,3
7,7,Rayo Vallecano de Madrid,7,11,7,9,-2
7,8,Valencia CF,7,10,9,7,2
7,9,Cádiz CF,7,9,6,8,-2
7,10,Real Betis Balompié,7,9,7,12,-5
7,11,Getafe CF,7,8,10,13,-3
7,12,Sevilla FC,7,7,11,10,1
7,13,Villarreal CF,7,7,10,13,-3
7,14,CA Osasuna,7,7,7,10,-3
7,15,Deportivo Alavés,7,7,6,10,-4
7,16,RCD Mallorca,7,6,9,12,-3
7,17,RC Celta de Vigo,7,5,7,11,-4
7,18,UD Las Palmas,7,5,2,6,-4
7,19,Granada CF,7,4,10,18,-8
7,20,UD Almería,7,2,8,18,-10
8,1,Real Madrid CF,8,21,16,6,10
8,2,FC Barcelona,8,20,19,8,11
8,3,Club Atlético de Madrid,8,19,19,7,12
8,4,Girona FC,8,19,18,11,7
8,5,Real Sociedad de Fútbol,8,15,16,10,6
8,6,Athletic Club,8,14,13,9,4
8,7,Real Betis Balompié,8,12,10,12,-2
8,8,Rayo Vallecano de Madrid,8,12,9,11,-2
8,9,Valencia CF,8,10,9,10,-1
8,10,CA Osasuna,8,10,9,10,-1
8,11,Getafe CF,8,9,10,13,-3
8,12,Cádiz CF,8,9,8,11,-3
8,13,Villarreal CF,8,8,10,13,-3
8,14,UD Las Palmas,8,8,4,7,-3
8,15,Sevilla FC,8,7,11,11,0
8,16,RCD Mallorca,8,7,11,14,-3
8,17,Deportivo Alavés,8,7,6,12,-6
8,18,RC Celta de Vigo,8,5,8,13,-5
8,19,Granada CF,8,5,13,21,-8
8,20,UD Almería,8,3,11,21,-10
9,1,Real Madrid CF,9,24,20,6,14
9,2,Club Atlético de Madrid,9,22,21,8,13
9,3,Girona FC,9,22,19,11,8
9,4,FC Barcelona,9,21,21,10,11
9,5,Athletic Club,9,17,16,9,7
9,6,Real Sociedad de Fútbol,9,15,17,12,5
9,7,Rayo Vallecano de Madrid,9,13,11,13,-2
9,8,Real Betis Balompié,9,13,11,13,-2
9,9,Valencia CF,9,11,10,11,-1
9,10,UD Las Palmas,9,11,6,8,-2
9,11,Getafe CF,9,10,12,15,-3
9,12,CA Osasuna,9,10,9,14,-5
9,13,Cádiz CF,9,9,8,12,-4
9,14,Sevilla FC,9,8,13,13,0
9,15,RCD Mallorca,9,8,12,15,-3
9,16,Villarreal CF,9,8,11,15,-4
9,17,Deportivo Alavés,9,8,7,13,-6
9,18,RC Celta de Vigo,9,6,10,15,-5
9,19,Granada CF,9,6,15,23,-8
9,20,UD Almería,9,3,11,24,-13
10,1,Club Atlético de Madrid,10,25,24,8,16
10,2,Real Madrid CF,10,25,21,7,14
10,3,Girona FC,10,25,24,13,11
10,4,FC Barcelona,10,24,22,10,12
10,5,Real Sociedad de Fútbol,10,18,18,12,6
10,6,Athletic Club,10,17,16,10,6
10,7,Rayo Vallecano de Madrid,10,16,12,13,-1
10,8,Valencia CF,10,14,12,11,1
10,9,Real Betis Balompié,10,14,12,14,-2
10,10,CA Osasuna,10,13,11,14,-3
10,11,Getafe CF,10,11,13,16,-3
10,12,UD Las Palmas,10,11,6,9,-3
10,13,Sevilla FC,10,9,14,14,0
10,14,Villarreal CF,10,9,12,16,-4
10,15,Cádiz CF,10,9,8,14,-6
10,16,Deportivo Alavés,10,9,8,14,-6
10,17,RCD Mallorca,10,8,12,16,-4
10,18,RC Celta de Vigo,10,6,10,18,-8
10,19,Granada CF,10,6,15,25,-10
10,20,UD Almería,10,3,13,29,-16
11,1,Club Atlético de Madrid,11,28,26,9,17
11,2,Real Madrid CF,11,28,23,8,15
11,3,Girona FC,11,28,25,13,12
11,4,FC Barcelona,11,24,23,12,11
11,5,Real Sociedad de Fútbol,11,19,20,14,6
11,6,Athletic Club,11,18,18,12,6
11,7,Rayo Vallecano de Madrid,11,17,14,15,-1
11,8,Real Betis Balompié,11,17,14,15,-1
11,9,Valencia CF,11,15,14,13,1
11,10,UD Las Palmas,11,14,8,10,-2
11,11,CA Osasuna,11,13,12,16,-4
11,12,Villarreal CF,11,12,15,18,-3
11,13,Getafe CF,11,12,13,16,-3
11,14,Sevilla FC,11,10,16,16,0
11,15,Cádiz CF,11,10,10,16,-6
11,16,RCD Mallorca,11,9,12,16,-4
11,17,Deportivo Alavés,11,9,9,16,-7
11,18,RC Celta de Vigo,11,6,10,19,-9
11,19,Granada CF,11,6,17,28,-11
11,20,UD Almería,11,3,14,31,-17
12,1,Girona FC,12,31,29,15,14
12,2,Real Madrid CF,12,29,23,8,15
12,3,Club Atlético de Madrid,12,28,27,11,16
12,4,FC Barcelona,12,27,24,12,12
12,5,Athletic Club,12,21,21,14,7
12,6,Real Betis Balompié,12,20,16,15,1
12,7,Real Sociedad de Fútbol,12,19,20,15,5
12,8,Valencia CF,12,18,15,13,2
12,9,Rayo Vallecano de Madrid,12,18,14,15,-1
12,10,UD Las Palmas,12,17,10,11,-1
12,11,Getafe CF,12,15,14,16,-2
12,12,CA Osasuna,12,13,14,20,-6
12,13,Villarreal CF,12,12,17,21,-4
12,14,Deportivo Alavés,12,12,10,16,-6
12,15,Sevilla FC,12,11,17,17,0
12,16,Cádiz CF,12,10,10,17,-7
12,17,RCD Mallorca,12,9,12,18,-6
12,18,RC Celta de Vigo,12,7,11,20,-9
12,19,Granada CF,12,6,17,29,-12
12,20,UD Almería,12,3,14,32,-18
13,1,Girona FC,13,34,31,16,15
13,2,Real Madrid CF,13,32,28,9,19
13,3,Club Atlético de Madrid,13,31,30,12,18
13,4,FC Barcelona,13,30,26,13,13
13,5,Athletic Club,13,24,25,17,8
13,6,Real Sociedad de Fútbol,13,22,23,16,7
13,7,Real Betis Balompié,13,21,17,16,1
13,8,UD Las Palmas,13,18,11,12,-1
13,9,Valencia CF,13,18,16,18,-2
13,10,Rayo Vallecano de Madrid,13,18,15,17,-2
13,11,Getafe CF,13,16,15,17,-2
13,12,CA Osasuna,13,14,15,21,-6
13,13,Sevilla FC,13,12,18,18,0
13,14,Villarreal CF,13,12,18,24,-6
13,15,Deportivo Alavés,13,12,11,18,-7
13,16,Cádiz CF,13,11,11,18,-7
13,17,RCD Mallorca,13,10,13,19,-6
13,18,RC Celta de Vigo,13,7,14,24,-10
13,19,Granada CF,13,7,18,30,-12
13,20,UD Almería,13,3,15,35,-20
14,1,Real Madrid CF,14,35,31,9,22
14,2,Girona FC,14,35,32,17,15
14,3,Club Atlético de Madrid,14,34,31,12,19
14,4,FC Barcelona,14,31,27,14,13
14,5,Athletic Club,14,25,26,18,8
14,6,Real Sociedad de Fútbol,14,25,25,17,8
14,7,Real Betis Balompié,14,24,18,16,2
14,8,Getafe CF,14,19,17,18,-1
14,9,Rayo Vallecano de Madrid,14,19,16,18,-2
14,10,Valencia CF,14,19,16,18,-2
14,11,UD Las Palmas,14,18,11,13,-2
14,12,Villarreal CF,14,15,21,25,-4
14,13,Deportivo Alavés,14,15,14,19,-5
14,14,CA Osasuna,14,14,16,24,-8
14,15,Sevilla FC,14,12,19,20,-1
14,16,Cádiz CF,14,11,11,21,-10
14,17,RCD Mallorca,14,10,13,20,-7
14,18,RC Celta de Vigo,14,8,14,24,-10
14,19,Granada CF,14,7,19,33,-14
14,20,UD Almería,14,3,16,37,-21
15,1,Real Madrid CF,15,38,33,9,24
15,2,Girona FC,15,38,34,18,16
15,3,Club Atlético de Madrid,15,34,31,13,18
15,4,FC Barcelona,15,34,28,14,14
15,5,Athletic Club,15,28,30,18,12
15,6,Real Sociedad de Fútbol,15,26,26,18,8
15,7,Real Betis Balompié,15,25,18,16,2
15,8,UD Las Palmas,15,21,13,13,0
15,9,Valencia CF,15,19,17,20,-3
15,10,Getafe CF,15,19,17,20,-3
15,11,Rayo Vallecano de Madrid,15,19,16,22,-6
15,12,Villarreal CF,15,16,22,26,-4
15,13,Deportivo Alavés,15,16,14,19,-5
15,14,CA Osasuna,15,15,17,25,-8
15,15,Sevilla FC,15,13,20,21,-1
15,16,Cádiz CF,15,12,12,22,-10
15,17,RCD Mallorca,15,11,13,20,-7
15,18,RC Celta de Vigo,15,9,15,25,-10
15,19,Granada CF,15,7,19,35,-16
15,20,UD Almería,15,4,16,37,-21
16,1,Girona FC,16,41,38,20,18
16,2,Real Madrid CF,16,39,34,10,24
16,3,Club Atlético de Madrid,16,37,33,14,19
16,4,FC Barcelona,16,34,30,18,12
16,5,Athletic Club,16,29,31,19,12
16,6,Real Sociedad de Fútbol,16,29,29,18,11
16,7,Real Betis Balompié,16,26,19,17,2
16,8,UD Las Palmas,16,24,14,13,1
16,9,Getafe CF,16,22,18,20,-2
16,10,Rayo Vallecano de Madrid,16,20,16,22,-6
16,11,Valencia CF,16,19,17,21,-4
16,12,Deportivo Alavés,16,16,14,20,-6
16,13,Villarreal CF,16,16,22,29,-7
16,14,CA Osasuna,16,16,18,26,-8
16,15,RCD Mallorca,16,14,14,20,-6
16,16,Sevilla FC,16,13,20,22,-2
16,17,Cádiz CF,16,13,13,23,-10
16,18,RC Celta de Vigo,16,10,15,25,-10
16,19,Granada CF,16,8,20,36,-16
16,20,UD Almería,16,4,17,39,-22
17,1,Girona FC,17,44,41,20,21
17,2,Real Madrid CF,17,42,38,11,27
17,3,Club Atlético de Madrid,17,37,33,16,17
17,4,FC Barcelona,17,35,31,19,12
17,5,Athletic Club,17,32,33,19,14
17,6,Real Sociedad de Fútbol,17,30,29,18,11
17,7,Real Betis Balompié,17,27,19,17,2
17,8,Getafe CF,17,25,21,20,1
17,9,UD Las Palmas,17,25,15,14,1
17,10,Valencia CF,17,20,18,22,-4
17,11,Rayo Vallecano de Madrid,17,20,16,23,-7
17,12,CA Osasuna,17,19,19,26,-7
17,13,Deportivo Alavés,17,16,14,23,-9
17,14,Villarreal CF,17,16,23,33,-10
17,15,RCD Mallorca,17,15,14,20,-6
17,16,Cádiz CF,17,14,14,24,-10
17,17,Sevilla FC,17,13,20,25,-5
17,18,RC Celta de Vigo,17,13,16,25,-9
17,19,Granada CF,17,8,20,37,-17
17,20,UD Almería,17,5,17,39,-22
18,1,Real Madrid CF,18,45,39,11,28
18,2,Girona FC,18,45,42,21,21
18,3,Club Atlético de Madrid,18,38,36,19,17
18,4,FC Barcelona,18,38,34,21,13
18,5,Athletic Club,18,35,34,19,15
18,6,Real Sociedad de Fútbol,18,31,29,18,11
18,7,Real Betis Balompié,18,28,20,18,2
18,8,Getafe CF,18,26,24,23,1
18,9,UD Las Palmas,18,25,15,15,0
18,10,Valencia CF,18,23,19,22,-3
18,11,Rayo Vallecano de Madrid,18,20,16,24,-8
18,12,CA Osasuna,18,19,21,29,-8
18,13,Villarreal CF,18,19,26,35,-9
18,14,RCD Mallorca,18,18,17,22,-5
18,15,Sevilla FC,18,16,23,25,-2
18,16,Deportivo Alavés,18,16,14,24,-10
18,17,Cádiz CF,18,15,14,24,-10
18,18,RC Celta de Vigo,18,13,18,28,-10
18,19,Granada CF,18,8,20,40,-20
18,20,UD Almería,18,5,19,42,-23
19,1,Real Madrid CF,19,48,40,11,29
19,2,Girona FC,19,48,46,24,22
19,3,FC Barcelona,19,41,36,22,14
19,4,Athletic Club,19,38,36,19,17
19,5,Club Atlético de Madrid,19,38,39,23,16
19,6,Real Sociedad de Fútbol,19,32,30,19,11
19,7,Real Betis Balompié,19,28,21,20,1
19,8,Getafe CF,19,26,24,25,-1
19,9,Valencia CF,19,26,22,23,-1
19,10,UD Las Palmas,19,25,16,17,-1
19,11,Rayo Vallecano de Madrid,19,23,18,24,-6
19,12,CA Osasuna,19,22,22,29,-7
19,13,Villarreal CF,19,19,27,38,-11
19,14,RCD Mallorca,19,18,17,23,-6
19,15,Deportivo Alavés,19,17,15,25,-10
19,16,Sevilla FC,19,16,23,27,-4
19,17,RC Celta de Vigo,19,16,20,29,-9
19,18,Cádiz CF,19,15,14,26,-12
19,19,Granada CF,19,11,22,40,-18
19,20,UD Almería,19,5,19,43,-24
20,1,Real Madrid CF,20,51,42,11,31
20,2,Girona FC,20,49,46,24,22
20,3,FC Barcelona,20,44,37,22,15
20,4,Athletic Club,20,41,38,20,18
20,5,Club Atlético de Madrid,20,41,41,24,17
20,6,Real Sociedad de Fútbol,20,32,31,21,10
20,7,Real Betis Balompié,20,31,22,20,2
20,8,Valencia CF,20,29,26,24,2
20,9,UD Las Palmas,20,28,19,17,2
20,10,Getafe CF,20,26,24,27,-3
20,11,Rayo Vallecano de Madrid,20,23,19,26,-7
20,12,CA Osasuna,20,22,22,30,-8
20,13,Deportivo Alavés,20,20,18,27,-9
20,14,RCD Mallorca,20,19,18,24,-6
20,15,Villarreal CF,20,19,27,41,-14
20,16,RC Celta de Vigo,20,17,21,30,-9
20,17,Sevilla FC,20,16,25,30,-5
20,18,Cádiz CF,20,15,15,30,-15
20,19,Granada CF,20,11,22,41,-19
20,20,UD Almería,20,6,19,43,-24
21,1,Real Madrid CF,21,54,45,13,32
21,2,Girona FC,21,52,51,25,26
21,3,FC Barcelona,21,47,41,24,17
21,4,Club Atlético de Madrid,21,44,42,24,18
21,5,Athletic Club,21,41,38,21,17
21,6,Real Sociedad de Fútbol,21,35,32,21,11
21,7,Valencia CF,21,32,27,24,3
21,8,UD Las Palmas,21,31,21,17,4
21,9,Real Betis Balompié,21,31,24,24,0
21,10,Getafe CF,21,26,26,30,-4
21,11,CA Osasuna,21,25,25,32,-7
21,12,Deportivo Alavés,21,23,19,27,-8
21,13,Rayo Vallecano de Madrid,21,23,19,28,-9
21,14,RCD Mallorca,21,20,19,25,-6
21,15,Villarreal CF,21,20,28,42,-14
21,16,RC Celta de Vigo,21,17,21,31,-10
21,17,Sevilla FC,21,16,26,35,-9
21,18,Cádiz CF,21,15,15,31,-16
21,19,Granada CF,21,11,22,42,-20
21,20,UD Almería,21,6,21,46,-25
22,1,Real Madrid CF,22,57,47,14,33
22,2,Girona FC,22,55,52,25,27
22,3,Club Atlético de Madrid,22,47,44,24,20
22,4,FC Barcelona,22,47,44,29,15
22,5,Athletic Club,22,42,38,21,17
22,6,Real Sociedad de Fútbol,22,36,32,21,11
22,7,Real Betis Balompié,22,34,25,24,1
22,8,Valencia CF,22,32,27,26,1
22,9,UD Las Palmas,22,31,22,19,3
22,10,Getafe CF,22,29,28,30,-2
22,11,Deportivo Alavés,22,26,22,27,-5
22,12,CA Osasuna,22,26,26,33,-7
22,13,Rayo Vallecano de Madrid,22,24,19,28,-9
22,14,Villarreal CF,22,23,33,45,-12
22,15,RCD Mallorca,22,20,19,26,-7
22,16,Sevilla FC,22,17,27,36,-9
22,17,RC Celta de Vigo,22,17,21,32,-11
22,18,Cádiz CF,22,16,15,31,-16
22,19,Granada CF,22,11,22,44,-22
22,20,UD Almería,22,6,21,49,-28
23,1,Real Madrid CF,23,58,48,15,33
23,2,Girona FC,23,56,52,25,27
23,3,FC Barcelona,23,50,47,30,17
23,4,Club Atlético de Madrid,23,48,45,25,20
23,5,Athletic Club,23,45,42,21,21
23,6,Real Sociedad de Fútbol,23,37,32,21,11
23,7,Valencia CF,23,35,29,27,2
23,8,Real Betis Balompié,23,35,26,25,1
23,9,UD Las Palmas,23,32,23,20,3
23,10,Getafe CF,23,30,29,31,-2
23,11,Deportivo Alavés,23,26,23,30,-7
23,12,CA Osasuna,23,26,26,36,-10
23,13,Rayo Vallecano de Madrid,23,24,20,30,-10
23,14,Villarreal CF,23,24,33,45,-12
23,15,Sevilla FC,23,20,29,37,-8
23,16,RC Celta de Vigo,23,20,24,32,-8
23,17,RCD Mallorca,23,20,19,30,-11
23,18,Cádiz CF,23,17,15,31,-16
23,19,Granada CF,23,12,23,45,-22
23,20,UD Almería,23,6,22,51,-29
24,1,Real Madrid CF,24,61,52,15,37
24,2,Girona FC,24,56,52,29,23
24,3,FC Barcelona,24,51,50,33,17
24,4,Club Atlético de Madrid,24,48,45,26,19
24,5,Athletic Club,24,46,42,21,21
24,6,Real Betis Balompié,24,38,28,25,3
24,7,Real Sociedad de Fútbol,24,37,32,22,10
24,8,UD Las Palmas,24,35,25,20,5
24,9,Valencia CF,24,35,29,29,0
24,10,Getafe CF,24,33,32,33,-1
24,11,CA Osasuna,24,29,27,36,-9
24,12,Deportivo Alavés,24,27,24,31,-7
24,13,Villarreal CF,24,25,34,46,-12
24,14,Rayo Vallecano de Madrid,24,24,21,32,-11
24,15,Sevilla FC,24,23,30,37,-7
24,16,RCD Mallorca,24,23,21,31,-10
24,17,RC Celta de Vigo,24,20,26,35,-9
24,18,Cádiz CF,24,17,15,33,-18
24,19,Granada CF,24,13,26,48,-22
24,20,UD Almería,24,7,22,51,-29
25,1,Real Madrid CF,25,62,53,16,37
25,2,Girona FC,25,56,54,32,22
25,3,FC Barcelona,25,54,52,34,18
25,4,Club Atlético de Madrid,25,51,50,26,24
25,5,Athletic Club,25,49,45,23,22
25,6,Real Sociedad de Fútbol,25,40,34,23,11
25,7,Real Betis Balompié,25,39,28,25,3
25,8,Valencia CF,25,36,29,29,0
25,9,UD Las Palmas,25,35,25,25,0
25,10,Getafe CF,25,34,33,34,-1
25,11,CA Osasuna,25,32,29,36,-7
25,12,Deportivo Alavés,25,28,24,31,-7
25,13,Villarreal CF,25,26,35,47,-12
25,14,Rayo Vallecano de Madrid,25,25,22,33,-11
25,15,Sevilla FC,25,24,30,37,-7
25,16,RCD Mallorca,25,23,22,33,-11
25,17,RC Celta de Vigo,25,20,27,37,-10
25,18,Cádiz CF,25,17,15,35,-20
25,19,Granada CF,25,14,27,49,-22
25,20,UD Almería,25,8,23,52,-29
26,1,Real Madrid CF,26,65,54,16,38
26,2,Girona FC,26,59,57,32,25
26,3,FC Barcelona,26,57,56,34,22
26,4,Club Atlético de Madrid,26,52,52,28,24
26,5,Athletic Club,26,49,46,26,20
26,6,Real Betis Balompié,26,42,31,26,5
26,7,Real Sociedad de Fútbol,26,40,35,26,9
26,8,Valencia CF,26,39,30,29,1
26,9,UD Las Palmas,26,36,26,26,0
26,10,Getafe CF,26,34,33,38,-5
26,11,CA Osasuna,26,33,30,37,-7
26,12,Deportivo Alavés,26,29,25,32,-7
26,13,Villarreal CF,26,29,38,48,-10
26,14,Rayo Vallecano de Madrid,26,25,22,36,-14
26,15,Sevilla FC,26,24,30,38,-8
26,16,RCD Mallorca,26,24,23,34,-11
26,17,RC Celta de Vigo,26,21,29,39,-10
26,18,Cádiz CF,26,18,17,37,-20
26,19,Granada CF,26,14,27,50,-23
26,20,UD Almería,26,9,25,54,-29
27,1,Real Madrid CF,27,66,56,18,38
27,2,Girona FC,27,59,57,33,24
27,3,FC Barcelona,27,58,56,34,22
27,4,Club Atlético de Madrid,27,55,54,29,25
27,5,Athletic Club,27,50,46,26,20
27,6,Real Betis Balompié,27,42,32,28,4
27,7,Real Sociedad de Fútbol,27,40,37,29,8
27,8,Valencia CF,27,40,32,31,1
27,9,UD Las Palmas,27,37,29,29,0
27,10,CA Osasuna,27,36,31,37,-6
27,11,Getafe CF,27,35,36,41,-5
27,12,Villarreal CF,27,32,43,49,-6
27,13,Deportivo Alavés,27,29,25,33,-8
27,14,Sevilla FC,27,27,33,40,-7
27,15,RCD Mallorca,27,27,24,34,-10
27,16,Rayo Vallecano de Madrid,27,26,23,37,-14
27,17,RC Celta de Vigo,27,24,30,39,-9
27,18,Cádiz CF,27,19,18,38,-20
27,19,Granada CF,27,14,28,55,-27
27,20,UD Almería,27,9,25,55,-30
28,1,Real Madrid CF,28,69,60,18,42
28,2,Girona FC,28,62,59,33,26
28,3,FC Barcelona,28,61,57,34,23
28,4,Club Atlético de Madrid,28,55,54,31,23
28,5,Athletic Club,28,53,48,26,22
28,6,Real Sociedad de Fútbol,28,43,40,31,9
28,7,Valencia CF,28,43,33,31,2
28,8,Real Betis Balompié,28,42,34,31,3
28,9,UD Las Palmas,28,37,29,31,-2
28,10,CA Osasuna,28,36,31,39,-8
28,11,Villarreal CF,28,35,46,51,-5
28,12,Getafe CF,28,35,36,42,-6
28,13,Deportivo Alavés,28,32,26,33,-7
28,14,Sevilla FC,28,28,35,42,-7
28,15,RCD Mallorca,28,27,24,35,-11
28,16,Rayo Vallecano de Madrid,28,26,23,38,-15
28,17,RC Celta de Vigo,28,24,30,43,-13
28,18,Cádiz CF,28,22,20,38,-18
28,19,Granada CF,28,14,30,58,-28
28,20,UD Almería,28,10,27,57,-30
29,1,Real Madrid CF,29,72,64,20,44
29,2,FC Barcelona,29,64,60,34,26
29,3,Girona FC,29,62,59,34,25
29,4,Athletic Club,29,56,50,26,24
29,5,Club Atlético de Madrid,29,55,54,34,20
29,6,Real Sociedad de Fútbol,29,46,42,31,11
29,7,Valencia CF,29,43,33,32,1
29,8,Real Betis Balompié,29,42,34,33,1
