matchday,position,team_name,playedGames,points,goalsFor,goalsAgainst,goalDifference
23,8,CA Osasuna,23,33,22,23,-1
23,9,Athletic Club,23,32,33,26,7
23,10,RCD Mallorca,23,31,21,24,-3
23,11,Girona FC,23,30,36,35,1
23,12,RCD Espanyol de Barcelona,23,27,29,34,-5
23,13,RC Celta de Vigo,23,27,26,34,-8
23,14,Sevilla FC,23,25,26,33,-7
23,15,UD Almería,23,25,28,40,-12
23,16,Cádiz CF,23,25,18,35,-17
23,17,Real Valladolid CF,23,24,16,33,-17
23,18,Valencia CF,23,23,27,27,0
23,19,Getafe CF,23,22,20,30,-10
23,20,Elche CF,23,9,17,48,-31
24,1,FC Barcelona,24,62,46,8,38
24,2,Real Madrid CF,24,53,47,18,29
24,3,Club Atlético de Madrid,24,45,38,19,19
24,4,Real Sociedad de Fútbol,24,44,32,23,9
24,5,Real Betis Balompié,24,41,32,25,7
24,6,Villarreal CF,24,37,28,23,5
24,7,Rayo Vallecano de Madrid,24,35,29,25,4
24,8,CA Osasuna,24,34,22,23,-1
24,9,Athletic Club,24,33,33,26,7
24,10,RCD Mallorca,24,31,21,25,-4
24,11,Girona FC,24,30,38,38,0
24,12,RC Celta de Vigo,24,28,26,34,-8
24,13,RCD Espanyol de Barcelona,24,27,30,36,-6
24,14,Real Valladolid CF,24,27,18,34,-16
24,15,Cádiz CF,24,26,18,35,-17
24,16,Getafe CF,24,25,23,32,-9
24,17,Sevilla FC,24,25,27,39,-12
24,18,UD Almería,24,25,28,42,-14
24,19,Valencia CF,24,23,27,28,-1
24,20,Elche CF,24,12,18,48,-30
25,1,FC Barcelona,25,65,47,8,39
25,2,Real Madrid CF,25,56,50,19,31
25,3,Club Atlético de Madrid,25,48,39,19,20
25,4,Real Sociedad de Fútbol,25,45,33,24,9
25,5,Real Betis Balompié,25,42,33,26,7
25,6,Villarreal CF,25,38,29,24,5
25,7,Rayo Vallecano de Madrid,25,35,29,28,1
25,8,CA Osasuna,25,34,22,24,-2
25,9,Athletic Club,25,33,33,27,6
25,10,RCD Mallorca,25,32,22,26,-4
25,11,RC Celta de Vigo,25,31,29,34,-5
25,12,Girona FC,25,30,38,39,-1
25,13,Sevilla FC,25,28,29,40,-11
25,14,Real Valladolid CF,25,28,19,35,-16
25,15,RCD Espanyol de Barcelona,25,27,31,39,-8
25,16,Cádiz CF,25,27,20,37,-17
25,17,Valencia CF,25,26,28,28,0
25,18,Getafe CF,25,26,25,34,-9
25,19,UD Almería,25,25,29,44,-15
25,20,Elche CF,25,13,19,49,-30
26,1,FC Barcelona,26,68,49,9,40
26,2,Real Madrid CF,26,56,51,21,30
26,3,Club Atlético de Madrid,26,51,42,19,23
26,4,Real Sociedad de Fútbol,26,48,35,24,11
26,5,Real Betis Balompié,26,45,34,26,8
26,6,Villarreal CF,26,41,32,24,8
26,7,Athletic Club,26,36,36,28,8
26,8,Rayo Vallecano de Madrid,26,36,31,30,1
26,9,RC Celta de Vigo,26,34,32,35,-3
26,10,CA Osasuna,26,34,22,27,-5
26,11,RCD Mallorca,26,32,22,27,-5
26,12,Girona FC,26,31,40,41,-1
26,13,Getafe CF,26,29,27,34,-7
26,14,Sevilla FC,26,28,29,42,-13
26,15,Cádiz CF,26,28,21,38,-17
26,16,Real Valladolid CF,26,28,20,38,-18
26,17,RCD Espanyol de Barcelona,26,27,32,42,-10
26,18,Valencia CF,26,26,28,31,-3
26,19,UD Almería,26,26,30,45,-15
26,20,Elche CF,26,13,19,51,-32
27,1,FC Barcelona,27,71,53,9,44
27,2,Real Madrid CF,27,59,57,21,36
27,3,Club Atlético de Madrid,27,54,43,19,24
27,4,Real Sociedad de Fútbol,27,48,35,26,9
27,5,Real Betis Balompié,27,45,34,27,7
27,6,Villarreal CF,27,44,34,24,10
27,7,Athletic Club,27,37,36,28,8
27,8,Rayo Vallecano de Madrid,27,37,32,31,1
27,9,RC Celta de Vigo,27,35,34,37,-3
27,10,CA Osasuna,27,35,22,27,-5
27,11,Girona FC,27,34,42,42,0
27,12,RCD Mallorca,27,33,22,27,-5
27,13,Sevilla FC,27,31,31,42,-11
27,14,Getafe CF,27,30,27,34,-7
27,15,Cádiz CF,27,28,21,40,-19
27,16,Real Valladolid CF,27,28,20,44,-24
27,17,Valencia CF,27,27,29,32,-3
27,18,RCD Espanyol de Barcelona,27,27,33,44,-11
27,19,UD Almería,27,27,32,47,-15
27,20,Elche CF,27,13,19,55,-36
28,1,FC Barcelona,28,72,53,9,44
28,2,Real Madrid CF,28,59,59,24,35
28,3,Club Atlético de Madrid,28,57,45,20,25
28,4,Real Sociedad de Fútbol,28,51,37,26,11
28,5,Villarreal CF,28,47,37,26,11
28,6,Real Betis Balompié,28,45,34,29,5
28,7,Athletic Club,28,40,38,29,9
28,8,CA Osasuna,28,38,24,28,-4
28,9,Rayo Vallecano de Madrid,28,37,33,33,0
28,10,RC Celta de Vigo,28,36,36,39,-3
28,11,Girona FC,28,35,42,42,0
28,12,RCD Mallorca,28,34,25,30,-5
28,13,Sevilla FC,28,32,33,44,-11
28,14,Cádiz CF,28,31,23,40,-17
28,15,Getafe CF,28,30,27,36,-9
28,16,UD Almería,28,30,34,48,-14
