matchday,position,team_name,playedGames,points,goalsFor,goalsAgainst,goalDifference
3,10,Arminia Bielefeld,3,4,2,2,0
3,11,Borussia Mönchengladbach,3,4,4,5,-1
3,12,SC Freiburg,3,4,4,7,-3
3,13,Hertha BSC,3,3,8,8,0
3,14,Bayer 04 Leverkusen,3,3,2,2,0
3,15,VfL Wolfsburg,3,3,1,1,0
3,16,1. FC Köln,3,0,3,7,-4
3,17,1. FSV Mainz 05,3,0,2,11,-9
3,18,FC Schalke 04,3,0,1,15,-14
4,1,RB Leipzig,4,10,10,2,8
4,2,FC Bayern München,4,9,17,8,9
4,3,Borussia Dortmund,4,9,8,2,6
4,4,Eintracht Frankfurt,4,8,7,4,3
4,5,VfB Stuttgart,4,7,9,5,4
4,6,FC Augsburg,4,7,5,3,2
4,7,SV Werder Bremen,4,7,6,6,0
4,8,TSG 1899 Hoffenheim,4,6,8,6,2
4,9,Bayer 04 Leverkusen,4,6,3,2,1
4,10,1. FC Union Berlin,4,5,7,5,2
4,11,Borussia Mönchengladbach,4,5,5,6,-1
4,12,SC Freiburg,4,5,5,8,-3
4,13,VfL Wolfsburg,4,4,2,2,0
4,14,Arminia Bielefeld,4,4,3,6,-3
4,15,Hertha BSC,4,3,8,10,-2
4,16,1. FC Köln,4,1,4,8,-4
4,17,FC Schalke 04,4,1,2,16,-14
4,18,1. FSV Mainz 05,4,0,2,12,-10
5,1,RB Leipzig,5,13,12,3,9
5,2,FC Bayern München,5,12,22,8,14
5,3,Borussia Dortmund,5,12,11,2,9
5,4,Bayer 04 Leverkusen,5,9,6,3,3
5,5,VfB Stuttgart,5,8,10,6,4
5,6,Borussia Mönchengladbach,5,8,8,8,0
5,7,SV Werder Bremen,5,8,7,7,0
5,8,Eintracht Frankfurt,5,8,7,9,-2
5,9,TSG 1899 Hoffenheim,5,7,9,7,2
5,10,VfL Wolfsburg,5,7,4,3,1
5,11,FC Augsburg,5,7,6,6,0
5,12,1. FC Union Berlin,5,6,8,6,2
5,13,SC Freiburg,5,6,6,9,-3
5,14,Arminia Bielefeld,5,4,4,8,-4
5,15,Hertha BSC,5,3,9,12,-3
5,16,1. FC Köln,5,2,5,9,-4
5,17,FC Schalke 04,5,1,2,19,-17
5,18,1. FSV Mainz 05,5,0,4,15,-11
6,1,FC Bayern München,6,15,24,9,15
6,2,Borussia Dortmund,6,15,13,2,11
6,3,RB Leipzig,6,13,12,4,8
6,4,Bayer 04 Leverkusen,6,12,10,5,5
6,5,Borussia Mönchengladbach,6,11,9,8,1
6,6,FC Augsburg,6,10,9,7,2
6,7,VfB Stuttgart,6,9,11,7,4
6,8,1. FC Union Berlin,6,9,11,7,4
6,9,SV Werder Bremen,6,9,8,8,0
6,10,Eintracht Frankfurt,6,9,8,10,-2
6,11,VfL Wolfsburg,6,8,5,4,1
6,12,TSG 1899 Hoffenheim,6,7,10,10,0
6,13,SC Freiburg,6,6,8,13,-5
6,14,Hertha BSC,6,4,10,13,-3
6,15,Arminia Bielefeld,6,4,4,10,-6
6,16,1. FC Köln,6,2,6,11,-5
6,17,FC Schalke 04,6,2,3,20,-17
6,18,1. FSV Mainz 05,6,0,5,18,-13
7,1,FC Bayern München,7,18,27,11,16
7,2,RB Leipzig,7,16,15,4,11
7,3,Borussia Dortmund,7,15,15,5,10
7,4,Bayer 04 Leverkusen,7,15,14,8,6
7,5,1. FC Union Berlin,7,12,16,7,9
7,6,VfL Wolfsburg,7,11,7,5,2
7,7,Borussia Mönchengladbach,7,11,12,12,0
7,8,VfB Stuttgart,7,10,13,9,4
7,9,SV Werder Bremen,7,10,9,9,0
7,10,FC Augsburg,7,10,9,10,-1
7,11,Eintracht Frankfurt,7,10,10,12,-2
7,12,Hertha BSC,7,7,13,13,0
7,13,TSG 1899 Hoffenheim,7,7,11,12,-1
7,14,SC Freiburg,7,6,8,16,-8
7,15,Arminia Bielefeld,7,4,4,15,-11
7,16,1. FC Köln,7,3,7,12,-5
7,17,FC Schalke 04,7,3,5,22,-17
7,18,1. FSV Mainz 05,7,1,7,20,-13
8,1,FC Bayern München,8,19,28,12,16
8,2,Borussia Dortmund,8,18,20,7,13
8,3,Bayer 04 Leverkusen,8,18,16,9,7
8,4,RB Leipzig,8,17,16,5,11
8,5,1. FC Union Berlin,8,15,18,8,10
8,6,VfL Wolfsburg,8,14,9,5,4
8,7,Borussia Mönchengladbach,8,12,13,13,0
8,8,VfB Stuttgart,8,11,16,12,4
8,9,SV Werder Bremen,8,11,10,10,0
8,10,FC Augsburg,8,11,10,11,-1
8,11,Eintracht Frankfurt,8,11,11,13,-2
8,12,TSG 1899 Hoffenheim,8,8,14,15,-1
8,13,Hertha BSC,8,7,15,18,-3
8,14,SC Freiburg,8,6,9,19,-10
8,15,1. FSV Mainz 05,8,4,10,21,-11
8,16,Arminia Bielefeld,8,4,5,17,-12
8,17,1. FC Köln,8,3,8,14,-6
8,18,FC Schalke 04,8,3,5,24,-19
9,1,FC Bayern München,9,22,31,13,18
9,2,RB Leipzig,9,20,18,6,12
9,3,Bayer 04 Leverkusen,9,19,16,9,7
9,4,Borussia Dortmund,9,18,21,9,12
9,5,VfL Wolfsburg,9,17,14,8,6
9,6,1. FC Union Berlin,9,16,21,11,10
9,7,Borussia Mönchengladbach,9,15,17,14,3
9,8,FC Augsburg,9,12,11,12,-1
9,9,Eintracht Frankfurt,9,12,14,16,-2
9,10,VfB Stuttgart,9,11,17,15,2
9,11,SV Werder Bremen,9,11,13,15,-2
9,12,TSG 1899 Hoffenheim,9,9,15,16,-1
9,13,Hertha BSC,9,8,15,18,-3
9,14,SC Freiburg,9,7,10,20,-10
9,15,1. FC Köln,9,6,10,15,-5
9,16,1. FSV Mainz 05,9,5,11,22,-11
9,17,Arminia Bielefeld,9,4,6,19,-13
9,18,FC Schalke 04,9,3,6,28,-22
10,1,FC Bayern München,10,23,34,16,18
10,2,Bayer 04 Leverkusen,10,22,19,9,10
10,3,RB Leipzig,10,21,21,9,12
10,4,Borussia Dortmund,10,19,22,10,12
10,5,VfL Wolfsburg,10,18,16,10,6
10,6,1. FC Union Berlin,10,16,22,14,8
10,7,Borussia Mönchengladbach,10,16,19,16,3
10,8,VfB Stuttgart,10,14,19,16,3
10,9,Eintracht Frankfurt,10,13,15,17,-2
10,10,TSG 1899 Hoffenheim,10,12,18,17,1
10,11,FC Augsburg,10,12,12,15,-3
10,12,Hertha BSC,10,11,18,19,-1
10,13,SV Werder Bremen,10,11,14,17,-3
10,14,SC Freiburg,10,8,12,22,-10
10,15,1. FC Köln,10,7,12,17,-5
10,16,Arminia Bielefeld,10,7,8,20,-12
10,17,1. FSV Mainz 05,10,5,12,24,-12
10,18,FC Schalke 04,10,3,6,31,-25
11,1,Bayer 04 Leverkusen,11,25,23,10,13
11,2,FC Bayern München,11,24,35,17,18
11,3,RB Leipzig,11,24,23,9,14
11,4,VfL Wolfsburg,11,21,18,11,7
11,5,Borussia Dortmund,11,19,23,15,8
11,6,1. FC Union Berlin,11,17,23,15,8
11,7,VfB Stuttgart,11,17,24,17,7
11,8,Borussia Mönchengladbach,11,17,20,17,3
11,9,Eintracht Frankfurt,11,13,16,19,-3
11,10,FC Augsburg,11,13,14,17,-3
11,11,Hertha BSC,11,12,19,20,-1
11,12,TSG 1899 Hoffenheim,11,12,19,21,-2
11,13,SV Werder Bremen,11,11,14,19,-5
11,14,SC Freiburg,11,11,14,22,-8
11,15,1. FC Köln,11,10,13,17,-4
11,16,Arminia Bielefeld,11,7,8,22,-14
11,17,1. FSV Mainz 05,11,5,12,25,-13
11,18,FC Schalke 04,11,4,8,33,-25
12,1,Bayer 04 Leverkusen,12,28,27,10,17
12,2,FC Bayern München,12,27,37,18,19
12,3,RB Leipzig,12,27,24,9,15
12,4,Borussia Dortmund,12,22,25,16,9
12,5,VfL Wolfsburg,12,21,19,13,6
12,6,1. FC Union Berlin,12,18,25,17,8
12,7,VfB Stuttgart,12,18,26,19,7
12,8,Borussia Mönchengladbach,12,18,23,20,3
12,9,FC Augsburg,12,16,15,17,-2
12,10,Eintracht Frankfurt,12,14,19,22,-3
12,11,SC Freiburg,12,14,16,22,-6
12,12,Hertha BSC,12,13,19,20,-1
12,13,TSG 1899 Hoffenheim,12,12,19,22,-3
12,14,SV Werder Bremen,12,11,15,21,-6
12,15,1. FC Köln,12,10,13,21,-8
12,16,Arminia Bielefeld,12,7,8,23,-15
12,17,1. FSV Mainz 05,12,6,12,25,-13
12,18,FC Schalke 04,12,4,8,35,-27
13,1,FC Bayern München,13,30,39,19,20
13,2,Bayer 04 Leverkusen,13,28,28,12,16
13,3,RB Leipzig,13,28,24,9,15
13,4,VfL Wolfsburg,13,24,20,13,7
13,5,Borussia Dortmund,13,22,26,18,8
13,6,1. FC Union Berlin,13,21,27,18,9
13,7,VfB Stuttgart,13,18,26,20,6
13,8,Borussia Mönchengladbach,13,18,24,22,2
13,9,Eintracht Frankfurt,13,17,21,22,-1
13,10,SC Freiburg,13,17,20,23,-3
13,11,FC Augsburg,13,16,15,19,-4
13,12,TSG 1899 Hoffenheim,13,15,21,23,-2
13,13,SV Werder Bremen,13,14,16,21,-5
13,14,Hertha BSC,13,13,20,24,-4
13,15,1. FC Köln,13,11,13,21,-8
13,16,Arminia Bielefeld,13,10,9,23,-14
13,17,1. FSV Mainz 05,13,6,12,26,-14
13,18,FC Schalke 04,13,4,8,36,-28
14,1,FC Bayern München,14,33,44,21,23
14,2,RB Leipzig,14,31,25,9,16
14,3,Bayer 04 Leverkusen,14,28,29,14,15
14,4,Borussia Dortmund,14,25,28,18,10
14,5,1. FC Union Berlin,14,24,29,18,11
14,6,VfL Wolfsburg,14,24,20,15,5
14,7,Borussia Mönchengladbach,14,21,25,22,3
14,8,Eintracht Frankfurt,14,20,23,23,0
14,9,SC Freiburg,14,20,23,24,-1
14,10,FC Augsburg,14,19,16,19,-3
14,11,VfB Stuttgart,14,18,26,21,5
14,12,Hertha BSC,14,16,23,24,-1
14,13,TSG 1899 Hoffenheim,14,15,22,26,-4
14,14,SV Werder Bremen,14,14,16,23,-7
14,15,1. FC Köln,14,11,13,22,-9
14,16,Arminia Bielefeld,14,10,9,24,-15
14,17,1. FSV Mainz 05,14,6,14,31,-17
14,18,FC Schalke 04,14,4,8,39,-31
15,1,FC Bayern München,15,33,46,24,22
15,2,RB Leipzig,15,31,26,12,14
15,3,Bayer 04 Leverkusen,15,29,30,15,15
15,4,Borussia Dortmund,15,28,31,19,12
15,5,1. FC Union Berlin,15,25,31,20,11
15,6,VfL Wolfsburg,15,25,22,17,5
15,7,Borussia Mönchengladbach,15,24,28,24,4
15,8,SC Freiburg,15,23,28,24,4
15,9,Eintracht Frankfurt,15,23,25,23,2
15,10,VfB Stuttgart,15,21,30,22,8
15,11,FC Augsburg,15,19,17,23,-6
15,12,Hertha BSC,15,16,23,25,-2
15,13,SV Werder Bremen,15,15,17,24,-7
15,14,TSG 1899 Hoffenheim,15,15,22,30,-8
15,15,Arminia Bielefeld,15,13,10,24,-14
15,16,1. FC Köln,15,11,13,27,-14
15,17,FC Schalke 04,15,7,12,39,-27
15,18,1. FSV Mainz 05,15,6,14,33,-19
16,1,FC Bayern München,16,36,48,25,23
16,2,RB Leipzig,16,32,28,14,14
16,3,Bayer 04 Leverkusen,16,29,30,16,14
16,4,Borussia Dortmund,16,29,32,20,12
16,5,1. FC Union Berlin,16,28,32,20,12
16,6,VfL Wolfsburg,16,26,24,19,5
16,7,Eintracht Frankfurt,16,26,28,24,4
16,8,Borussia Mönchengladbach,16,25,30,26,4
16,9,SC Freiburg,16,23,29,26,3
16,10,VfB Stuttgart,16,22,32,24,8
16,11,FC Augsburg,16,19,17,25,-8
16,12,SV Werder Bremen,16,18,19,24,-5
16,13,Hertha BSC,16,17,23,25,-2
16,14,TSG 1899 Hoffenheim,16,16,22,30,-8
16,15,Arminia Bielefeld,16,14,10,24,-14
16,16,1. FC Köln,16,12,13,27,-14
16,17,1. FSV Mainz 05,16,7,15,34,-19
16,18,FC Schalke 04,16,7,13,42,-29
17,1,FC Bayern München,17,39,49,25,24
17,2,RB Leipzig,17,35,29,14,15
17,3,Bayer 04 Leverkusen,17,32,32,17,15
17,4,Borussia Dortmund,17,29,33,22,11
17,5,VfL Wolfsburg,17,29,26,19,7
17,6,1. FC Union Berlin,17,28,32,21,11
17,7,Borussia Mönchengladbach,17,28,31,26,5
17,8,Eintracht Frankfurt,17,27,30,26,4
17,9,SC Freiburg,17,24,31,28,3
17,10,VfB Stuttgart,17,22,32,27,5
17,11,TSG 1899 Hoffenheim,17,19,25,30,-5
17,12,FC Augsburg,17,19,17,26,-9
17,13,SV Werder Bremen,17,18,19,25,-6
17,14,Hertha BSC,17,17,23,28,-5
17,15,Arminia Bielefeld,17,17,13,24,-11
17,16,1. FC Köln,17,15,15,28,-13
17,17,1. FSV Mainz 05,17,7,15,36,-21
17,18,FC Schalke 04,17,7,14,44,-30
18,1,FC Bayern München,18,42,53,25,28
18,2,RB Leipzig,18,35,31,17,14
18,3,Bayer 04 Leverkusen,18,32,32,18,14
18,4,VfL Wolfsburg,18,32,27,19,8
18,5,Borussia Mönchengladbach,18,31,35,28,7
18,6,Eintracht Frankfurt,18,30,35,27,8
18,7,Borussia Dortmund,18,29,35,26,9
18,8,1. FC Union Berlin,18,28,33,23,10
18,9,SC Freiburg,18,27,33,29,4
18,10,VfB Stuttgart,18,22,33,29,4
18,11,TSG 1899 Hoffenheim,18,22,28,30,-2
18,12,FC Augsburg,18,22,19,27,-8
18,13,SV Werder Bremen,18,21,23,26,-3
18,14,Hertha BSC,18,17,24,32,-8
18,15,Arminia Bielefeld,18,17,14,29,-15
18,16,1. FC Köln,18,15,15,31,-16
18,17,1. FSV Mainz 05,18,10,18,38,-20
18,18,FC Schalke 04,18,7,14,48,-34
19,1,FC Bayern München,19,45,57,26,31
19,2,RB Leipzig,19,38,32,17,15
19,3,VfL Wolfsburg,19,35,30,19,11
19,4,Eintracht Frankfurt,19,33,38,28,10
19,5,Bayer 04 Leverkusen,19,32,32,19,13
19,6,Borussia Dortmund,19,32,38,27,11
19,7,Borussia Mönchengladbach,19,32,36,29,7
19,8,1. FC Union Berlin,19,29,34,24,10
19,9,SC Freiburg,19,27,33,32,1
19,10,VfB Stuttgart,19,25,35,29,6
19,11,SV Werder Bremen,19,22,24,27,-3
19,12,TSG 1899 Hoffenheim,19,22,29,34,-5
19,13,FC Augsburg,19,22,20,30,-10
19,14,1. FC Köln,19,18,18,32,-14
19,15,Hertha BSC,19,17,25,35,-10
19,16,Arminia Bielefeld,19,17,15,32,-17
19,17,1. FSV Mainz 05,19,10,18,40,-22
19,18,FC Schalke 04,19,8,15,49,-34
20,1,FC Bayern München,20,48,58,26,32
20,2,RB Leipzig,20,41,35,17,18
20,3,VfL Wolfsburg,20,38,32,19,13
20,4,Eintracht Frankfurt,20,36,41,29,12
20,5,Bayer 04 Leverkusen,20,35,37,21,16
20,6,Borussia Dortmund,20,32,39,29,10
20,7,Borussia Mönchengladbach,20,32,37,31,6
20,8,SC Freiburg,20,30,35,33,2
20,9,1. FC Union Berlin,20,29,34,25,9
20,10,VfB Stuttgart,20,25,37,34,3
20,11,SV Werder Bremen,20,25,26,27,-1
20,12,TSG 1899 Hoffenheim,20,22,30,37,-7
20,13,FC Augsburg,20,22,20,32,-12
20,14,1. FC Köln,20,21,20,33,-13
20,15,Hertha BSC,20,17,25,36,-11
20,16,Arminia Bielefeld,20,17,15,34,-19
20,17,1. FSV Mainz 05,20,13,19,40,-21
20,18,FC Schalke 04,20,8,15,52,-37
21,1,FC Bayern München,21,49,61,29,32
21,2,RB Leipzig,21,44,37,18,19
21,3,Eintracht Frankfurt,21,39,43,29,14
21,4,VfL Wolfsburg,21,39,32,19,13
21,5,Bayer 04 Leverkusen,21,36,39,23,16
21,6,Borussia Dortmund,21,33,41,31,10
21,7,Borussia Mönchengladbach,21,33,37,31,6
21,8,SC Freiburg,21,31,35,33,2
21,9,1. FC Union Berlin,21,30,34,25,9
21,10,VfB Stuttgart,21,26,38,35,3
21,11,SV Werder Bremen,21,26,26,27,-1
21,12,TSG 1899 Hoffenheim,21,23,32,39,-7
21,13,FC Augsburg,21,22,21,34,-13
21,14,1. FC Köln,21,21,20,35,-15
21,15,Hertha BSC,21,18,26,37,-11
21,16,Arminia Bielefeld,21,18,18,37,-19
21,17,1. FSV Mainz 05,21,14,21,42,-21
21,18,FC Schalke 04,21,9,15,52,-37
22,1,FC Bayern München,22,49,62,31,31
22,2,RB Leipzig,22,47,40,18,22
22,3,VfL Wolfsburg,22,42,35,19,16
22,4,Eintracht Frankfurt,22,42,45,30,15
22,5,Bayer 04 Leverkusen,22,37,40,24,16
22,6,Borussia Dortmund,22,36,45,31,14
22,7,1. FC Union Berlin,22,33,35,25,10
22,8,Borussia Mönchengladbach,22,33,38,33,5
22,9,SC Freiburg,22,31,35,34,1
22,10,VfB Stuttgart,22,29,39,35,4
22,11,TSG 1899 Hoffenheim,22,26,36,39,-3
22,12,SV Werder Bremen,22,26,26,31,-5
22,13,FC Augsburg,22,23,22,35,-13
22,14,1. FC Köln,22,21,20,36,-16
22,15,Hertha BSC,22,18,26,40,-14
22,16,Arminia Bielefeld,22,18,18,40,-22
22,17,1. FSV Mainz 05,22,17,23,43,-20
22,18,FC Schalke 04,22,9,15,56,-41
23,1,FC Bayern München,23,52,67,32,35
23,2,RB Leipzig,23,50,43,20,23
23,3,VfL Wolfsburg,23,45,37,19,18
23,4,Eintracht Frankfurt,23,42,46,32,14
23,5,Borussia Dortmund,23,39,48,31,17
23,6,Bayer 04 Leverkusen,23,37,41,26,15
23,7,1. FC Union Berlin,23,34,36,26,10
23,8,SC Freiburg,23,34,37,35,2
23,9,Borussia Mönchengladbach,23,33,40,36,4
23,10,VfB Stuttgart,23,32,44,36,8
23,11,SV Werder Bremen,23,29,28,32,-4
23,12,TSG 1899 Hoffenheim,23,27,37,40,-3
23,13,FC Augsburg,23,26,23,35,-12
23,14,1. FC Köln,23,21,21,41,-20
23,15,Hertha BSC,23,18,26,42,-16
23,16,Arminia Bielefeld,23,18,18,43,-25
23,17,1. FSV Mainz 05,23,17,23,44,-21
23,18,FC Schalke 04,23,9,16,61,-45
24,1,FC Bayern München,24,55,71,34,37
24,2,RB Leipzig,24,53,46,20,26
24,3,VfL Wolfsburg,24,45,38,21,17
24,4,Eintracht Frankfurt,24,43,47,33,14
24,5,Bayer 04 Leverkusen,24,40,42,26,16
24,6,Borussia Dortmund,24,39,50,35,15
24,7,1. FC Union Berlin,24,35,36,26,10
24,8,SC Freiburg,24,34,37,38,-1
24,9,VfB Stuttgart,24,33,45,37,8
24,10,Borussia Mönchengladbach,24,33,40,37,3
24,11,TSG 1899 Hoffenheim,24,30,39,41,-2
24,12,SV Werder Bremen,24,30,29,33,-4
24,13,FC Augsburg,24,26,24,37,-13
24,14,1. FC Köln,24,22,22,42,-20
24,15,Hertha BSC,24,21,28,43,-15
24,16,Arminia Bielefeld,24,19,18,43,-25
24,17,1. FSV Mainz 05,24,18,23,44,-21
24,18,FC Schalke 04,24,10,16,61,-45
25,1,FC Bayern München,25,58,74,35,39
25,2,RB Leipzig,25,54,47,21,26
25,3,VfL Wolfsburg,25,48,43,21,22
25,4,Eintracht Frankfurt,25,44,48,34,14
25,5,Borussia Dortmund,25,42,52,35,17
25,6,Bayer 04 Leverkusen,25,40,43,28,15
25,7,1. FC Union Berlin,25,38,38,27,11
25,8,VfB Stuttgart,25,36,47,37,10
25,9,SC Freiburg,25,34,37,39,-2
25,10,Borussia Mönchengladbach,25,33,41,40,1
25,11,TSG 1899 Hoffenheim,25,30,39,43,-4
25,12,SV Werder Bremen,25,30,30,36,-6
25,13,FC Augsburg,25,29,27,38,-11
25,14,1. FC Köln,25,22,23,44,-21
25,15,Arminia Bielefeld,25,22,20,44,-24
25,16,Hertha BSC,25,21,28,45,-17
25,17,1. FSV Mainz 05,25,21,24,44,-20
25,18,FC Schalke 04,25,10,16,66,-50
26,1,FC Bayern München,26,61,78,35,43
26,2,RB Leipzig,26,57,48,21,27
26,3,VfL Wolfsburg,26,51,45,22,23
26,4,Eintracht Frankfurt,26,47,53,36,17
26,5,Borussia Dortmund,26,43,54,37,17
26,6,Bayer 04 Leverkusen,26,40,43,31,12
26,7,1. FC Union Berlin,26,38,40,32,8
26,8,SC Freiburg,26,37,39,39,0
26,9,VfB Stuttgart,26,36,47,41,6
26,10,Borussia Mönchengladbach,26,36,44,40,4
26,11,TSG 1899 Hoffenheim,26,30,40,45,-5
26,12,SV Werder Bremen,26,30,31,38,-7
26,13,FC Augsburg,26,29,27,40,-13
26,14,Hertha BSC,26,24,31,45,-14
26,15,1. FSV Mainz 05,26,24,26,45,-19
26,16,1. FC Köln,26,23,25,46,-21
26,17,Arminia Bielefeld,26,22,20,45,-25
26,18,FC Schalke 04,26,10,16,69,-53
27,1,FC Bayern München,27,64,79,35,44
27,2,RB Leipzig,27,57,48,22,26
27,3,VfL Wolfsburg,27,54,46,22,24
27,4,Eintracht Frankfurt,27,50,55,37,18
27,5,Borussia Dortmund,27,43,55,39,16
27,6,Bayer 04 Leverkusen,27,43,45,32,13
27,7,1. FC Union Berlin,27,39,41,33,8
27,8,VfB Stuttgart,27,39,48,41,7
27,9,Borussia Mönchengladbach,27,39,46,41,5
27,10,SC Freiburg,27,37,40,41,-1
27,11,FC Augsburg,27,32,29,41,-12
27,12,TSG 1899 Hoffenheim,27,30,41,47,-6
27,13,SV Werder Bremen,27,30,31,39,-8
27,14,Hertha BSC,27,25,32,46,-14
27,15,1. FSV Mainz 05,27,25,27,46,-19
27,16,1. FC Köln,27,23,25,47,-22
27,17,Arminia Bielefeld,27,23,21,46,-25
27,18,FC Schalke 04,27,10,17,71,-54
28,1,FC Bayern München,28,65,80,36,44
28,2,RB Leipzig,28,60,52,23,29
28,3,VfL Wolfsburg,28,54,49,26,23
28,4,Eintracht Frankfurt,28,53,59,40,19
28,5,Borussia Dortmund,28,46,58,41,17
28,6,Bayer 04 Leverkusen,28,44,45,32,13
28,7,1. FC Union Berlin,28,40,42,34,8
28,8,Borussia Mönchengladbach,28,40,48,43,5
28,9,VfB Stuttgart,28,39,50,44,6
28,10,SC Freiburg,28,37,40,42,-2
28,11,FC Augsburg,28,32,29,42,-13
28,12,TSG 1899 Hoffenheim,28,31,41,47,-6
28,13,SV Werder Bremen,28,30,32,43,-11
28,14,1. FSV Mainz 05,28,28,30,48,-18
28,15,Hertha BSC,28,26,34,48,-14
28,16,Arminia Bielefeld,28,26,22,46,-24
28,17,1. FC Köln,28,23,27,50,-23
28,18,FC Schalke 04,28,13,18,71,-53
29,1,FC Bayern München,29,68,83,38,45
29,2,RB Leipzig,29,61,52,23,29
29,3,VfL Wolfsburg,29,54,51,29,22
29,4,Eintracht Frankfurt,29,53,59,44,15
29,5,Borussia Dortmund,29,49,62,42,20
29,6,Bayer 04 Leverkusen,29,47,48,32,16
29,7,Borussia Mönchengladbach,29,43,52,43,9
29,8,1. FC Union Berlin,29,43,44,35,9
29,9,SC Freiburg,29,40,44,42,2
29,10,VfB Stuttgart,29,39,51,46,5
29,11,FC Augsburg,29,33,29,42,-13
29,12,TSG 1899 Hoffenheim,29,32,41,47,-6
29,13,SV Werder Bremen,29,30,33,47,-14
29,14,1. FSV Mainz 05,29,29,31,49,-18
29,15,Hertha BSC,29,27,35,49,-14
29,16,Arminia Bielefeld,29,27,22,46,-24
29,17,1. FC Köln,29,23,27,53,-26
29,18,FC Schalke 04,29,13,18,75,-57
30,1,FC Bayern München,30,71,85,38,47
30,2,RB Leipzig,30,61,53,25,28
30,3,VfL Wolfsburg,30,57,54,30,24
30,4,Eintracht Frankfurt,30,56,61,44,17
30,5,Borussia Dortmund,30,52,64,42,22
30,6,Bayer 04 Leverkusen,30,47,48,34,14
30,7,Borussia Mönchengladbach,30,43,54,46,8
30,8,1. FC Union Berlin,30,43,44,37,7
30,9,SC Freiburg,30,40,44,45,-1
30,10,VfB Stuttgart,30,39,52,49,3
30,11,TSG 1899 Hoffenheim,30,35,44,49,-5
30,12,FC Augsburg,30,33,29,44,-15
30,13,1. FSV Mainz 05,30,32,32,49,-17
30,14,Hertha BSC,30,30,38,49,-11
30,15,SV Werder Bremen,30,30,33,48,-15
30,16,Arminia Bielefeld,30,30,23,46,-23
30,17,1. FC Köln,30,26,29,54,-25
30,18,FC Schalke 04,30,13,18,76,-58
31,1,FC Bayern München,31,71,86,40,46
31,2,RB Leipzig,31,64,55,25,30
31,3,VfL Wolfsburg,31,57,54,32,22
