matchday,position,team_name,playedGames,points,goalsFor,goalsAgainst,goalDifference
6,5,Angers SCO,6,11,10,6,4
6,6,Clermont Foot 63,6,9,10,10,0
6,7,FC Lorient,6,9,7,7,0
6,8,Montpellier HSC,6,8,12,10,2
6,9,Olympique Lyonnais,6,8,9,10,-1
6,10,FC Nantes,6,7,7,6,1
6,11,Stade de Reims,6,7,6,6,0
6,12,RC Strasbourg Alsace,6,7,10,11,-1
6,13,ES Troyes AC,6,5,6,8,-2
6,14,AS Monaco FC,6,5,5,9,-4
6,15,Lille OSC,6,5,7,12,-5
6,16,Stade Rennais FC 1901,6,5,3,8,-5
6,17,FC Girondins de Bordeaux,6,5,7,13,-6
6,18,Stade Brestois 29,6,4,7,11,-4
6,19,AS Saint-Étienne,6,3,6,11,-5
6,20,FC Metz,6,3,6,13,-7
7,1,Paris Saint-Germain FC,7,21,20,7,13
7,2,Olympique de Marseille,7,15,13,6,7
7,3,OGC Nice,7,12,13,4,9
7,4,Angers SCO,7,12,10,6,4
7,5,Racing Club de Lens,7,12,11,8,3
7,6,FC Lorient,7,12,8,7,1
7,7,Olympique Lyonnais,7,11,12,11,1
7,8,FC Nantes,7,10,10,7,3
7,9,RC Strasbourg Alsace,7,10,11,11,0
7,10,Montpellier HSC,7,9,15,13,2
7,11,Clermont Foot 63,7,9,10,16,-6
7,12,Stade Rennais FC 1901,7,8,9,8,1
7,13,AS Monaco FC,7,8,8,10,-2
7,14,Lille OSC,7,8,9,13,-4
7,15,Stade de Reims,7,7,7,8,-1
7,16,FC Girondins de Bordeaux,7,6,10,16,-6
7,17,ES Troyes AC,7,5,7,11,-4
7,18,Stade Brestois 29,7,4,8,14,-6
7,19,AS Saint-Étienne,7,3,7,14,-7
7,20,FC Metz,7,3,7,15,-8
8,1,Paris Saint-Germain FC,8,24,22,7,15
8,2,OGC Nice,8,15,16,4,12
8,3,Olympique de Marseille,8,15,15,9,6
8,4,Racing Club de Lens,8,15,14,10,4
8,5,Angers SCO,8,13,11,7,4
8,6,FC Lorient,8,13,9,8,1
8,7,Olympique Lyonnais,8,12,13,12,1
8,8,AS Monaco FC,8,11,11,11,0
8,9,Lille OSC,8,11,11,14,-3
8,10,FC Nantes,8,10,11,10,1
8,11,Stade de Reims,8,10,10,9,1
8,12,RC Strasbourg Alsace,8,10,12,13,-1
8,13,Stade Rennais FC 1901,8,9,10,9,1
8,14,Montpellier HSC,8,9,15,15,0
8,15,Clermont Foot 63,8,9,11,19,-8
8,16,FC Girondins de Bordeaux,8,7,11,17,-6
8,17,ES Troyes AC,8,6,8,12,-4
8,18,FC Metz,8,6,9,16,-7
8,19,Stade Brestois 29,8,4,9,16,-7
8,20,AS Saint-Étienne,8,3,7,17,-10
9,1,Paris Saint-Germain FC,9,24,22,9,13
9,2,OGC Nice,9,18,18,5,13
9,3,Racing Club de Lens,9,18,16,10,6
9,4,Angers SCO,9,16,14,9,5
9,5,Olympique de Marseille,9,15,15,11,4
9,6,AS Monaco FC,9,14,14,11,3
9,7,FC Lorient,9,14,10,9,1
9,8,Lille OSC,9,14,13,14,-1
9,9,FC Nantes,9,13,13,10,3
9,10,Olympique Lyonnais,9,13,14,13,1
9,11,Stade Rennais FC 1901,9,12,12,9,3
9,12,RC Strasbourg Alsace,9,11,13,14,-1
9,13,Montpellier HSC,9,10,16,16,0
9,14,Stade de Reims,9,10,10,11,-1
9,15,Clermont Foot 63,9,10,12,20,-8
9,16,FC Girondins de Bordeaux,9,7,11,20,-9
9,17,ES Troyes AC,9,6,8,14,-6
9,18,FC Metz,9,6,11,19,-8
9,19,Stade Brestois 29,9,4,10,18,-8
9,20,AS Saint-Étienne,9,4,8,18,-10
10,1,Paris Saint-Germain FC,10,27,24,10,14
10,2,OGC Nice,10,18,18,6,12
10,3,Olympique de Marseille,10,18,19,12,7
10,4,Racing Club de Lens,10,18,16,11,5
10,5,Angers SCO,10,16,15,11,4
10,6,Olympique Lyonnais,10,16,16,13,3
10,7,Stade Rennais FC 1901,10,15,15,9,6
10,8,RC Strasbourg Alsace,10,14,18,15,3
10,9,FC Nantes,10,14,14,11,3
10,10,AS Monaco FC,10,14,14,13,1
10,11,Lille OSC,10,14,13,15,-2
10,12,FC Lorient,10,14,11,13,-2
10,13,Montpellier HSC,10,13,17,16,1
10,14,Clermont Foot 63,10,13,13,20,-7
10,15,Stade de Reims,10,11,11,12,-1
10,16,ES Troyes AC,10,9,9,14,-5
10,17,FC Girondins de Bordeaux,10,8,12,21,-9
10,18,FC Metz,10,6,11,22,-11
10,19,Stade Brestois 29,10,5,11,19,-8
10,20,AS Saint-Étienne,10,4,9,23,-14
11,1,Paris Saint-Germain FC,11,28,24,10,14
11,2,OGC Nice,11,21,21,8,13
11,3,Racing Club de Lens,11,21,20,12,8
11,4,Olympique de Marseille,11,19,19,12,7
11,5,Stade Rennais FC 1901,11,18,16,9,7
11,6,Angers SCO,11,17,17,13,4
11,7,FC Nantes,11,17,16,12,4
11,8,AS Monaco FC,11,17,17,14,3
11,9,Olympique Lyonnais,11,16,18,16,2
11,10,Lille OSC,11,15,14,16,-2
11,11,FC Lorient,11,15,12,14,-2
11,12,RC Strasbourg Alsace,11,14,18,16,2
11,13,Montpellier HSC,11,13,18,19,-1
11,14,Clermont Foot 63,11,13,14,22,-8
11,15,ES Troyes AC,11,12,11,15,-4
11,16,Stade de Reims,11,11,12,14,-2
11,17,FC Girondins de Bordeaux,11,9,13,22,-9
11,18,Stade Brestois 29,11,6,12,20,-8
11,19,FC Metz,11,6,12,26,-14
11,20,AS Saint-Étienne,11,5,11,25,-14
12,1,Paris Saint-Germain FC,12,31,26,11,15
12,2,OGC Nice,12,24,23,9,14
12,3,Olympique de Marseille,12,22,20,12,8
12,4,Racing Club de Lens,12,21,21,14,7
12,5,Stade Rennais FC 1901,12,19,18,11,7
12,6,Olympique Lyonnais,12,19,20,17,3
12,7,RC Strasbourg Alsace,12,17,22,16,6
12,8,Angers SCO,12,17,18,15,3
12,9,FC Nantes,12,17,16,14,2
12,10,AS Monaco FC,12,17,17,16,1
12,11,Montpellier HSC,12,16,20,19,1
12,12,Lille OSC,12,15,15,18,-3
12,13,FC Lorient,12,15,12,18,-6
12,14,ES Troyes AC,12,13,13,17,-4
12,15,Clermont Foot 63,12,13,14,23,-9
12,16,FC Girondins de Bordeaux,12,12,16,24,-8
12,17,Stade de Reims,12,11,14,17,-3
12,18,Stade Brestois 29,12,9,14,20,-6
12,19,FC Metz,12,7,13,27,-14
12,20,AS Saint-Étienne,12,6,12,26,-14
13,1,Paris Saint-Germain FC,13,34,29,13,16
13,2,OGC Nice,13,24,23,10,13
13,3,Racing Club de Lens,13,24,25,14,11
13,4,Olympique de Marseille,13,23,20,12,8
13,5,Stade Rennais FC 1901,13,22,22,12,10
13,6,Montpellier HSC,13,19,21,19,2
13,7,Olympique Lyonnais,13,19,21,21,0
13,8,RC Strasbourg Alsace,13,18,24,18,6
13,9,Angers SCO,13,18,19,16,3
13,10,FC Nantes,13,18,18,16,2
13,11,AS Monaco FC,13,18,17,16,1
13,12,Lille OSC,13,16,16,19,-3
13,13,FC Lorient,13,15,13,20,-7
13,14,ES Troyes AC,13,13,13,21,-8
13,15,Clermont Foot 63,13,13,16,26,-10
13,16,Stade de Reims,13,12,14,17,-3
13,17,Stade Brestois 29,13,12,16,21,-5
13,18,FC Girondins de Bordeaux,13,12,18,27,-9
13,19,AS Saint-Étienne,13,9,15,28,-13
13,20,FC Metz,13,8,13,27,-14
14,1,Paris Saint-Germain FC,14,37,32,14,18
14,2,OGC Nice,14,27,25,11,14
14,3,Stade Rennais FC 1901,14,25,24,12,12
14,4,Racing Club de Lens,14,24,25,18,7
14,5,Olympique de Marseille,14,23,21,14,7
14,6,Olympique Lyonnais,14,22,23,22,1
14,7,Angers SCO,14,21,20,16,4
14,8,RC Strasbourg Alsace,14,19,25,19,6
14,9,AS Monaco FC,14,19,19,18,1
14,10,Montpellier HSC,14,19,21,21,0
14,11,FC Nantes,14,18,19,19,0
14,12,Lille OSC,14,17,18,21,-3
14,13,Stade Brestois 29,14,15,20,21,-1
14,14,FC Lorient,14,15,13,21,-8
14,15,Stade de Reims,14,13,15,18,-3
14,16,FC Girondins de Bordeaux,14,13,21,30,-9
14,17,ES Troyes AC,14,13,13,22,-9
14,18,Clermont Foot 63,14,13,17,28,-11
14,19,AS Saint-Étienne,14,12,16,28,-12
14,20,FC Metz,14,9,16,30,-14
15,1,Paris Saint-Germain FC,15,40,35,15,20
15,2,Stade Rennais FC 1901,15,28,26,12,14
15,3,OGC Nice,15,27,25,12,13
15,4,Olympique de Marseille,15,26,22,14,8
15,5,Racing Club de Lens,15,25,27,20,7
15,6,Olympique Lyonnais,15,25,24,22,2
15,7,Angers SCO,15,22,22,18,4
15,8,RC Strasbourg Alsace,15,20,26,20,6
15,9,AS Monaco FC,15,20,20,19,1
15,10,FC Nantes,15,19,20,20,0
15,11,Montpellier HSC,15,19,21,22,-1
15,12,Stade Brestois 29,15,18,22,22,0
15,13,Lille OSC,15,18,19,22,-3
15,14,Stade de Reims,15,16,16,18,-2
15,15,FC Lorient,15,15,13,23,-10
15,16,FC Girondins de Bordeaux,15,13,22,32,-10
15,17,ES Troyes AC,15,13,13,23,-10
15,18,Clermont Foot 63,15,13,17,29,-12
15,19,FC Metz,15,12,17,30,-13
15,20,AS Saint-Étienne,15,12,17,31,-14
16,1,Paris Saint-Germain FC,16,41,35,15,20
16,2,Olympique de Marseille,16,29,23,14,9
16,3,Stade Rennais FC 1901,16,28,27,14,13
16,4,OGC Nice,16,28,25,12,13
16,5,Racing Club de Lens,16,26,29,22,7
16,6,Olympique Lyonnais,16,25,25,24,1
16,7,RC Strasbourg Alsace,16,23,31,22,9
16,8,AS Monaco FC,16,23,23,20,3
16,9,Angers SCO,16,22,23,21,2
16,10,Montpellier HSC,16,22,24,23,1
16,11,Stade Brestois 29,16,21,23,22,1
16,12,Lille OSC,16,21,21,23,-2
16,13,FC Nantes,16,19,20,21,-1
16,14,Stade de Reims,16,19,18,19,-1
16,15,ES Troyes AC,16,16,15,23,-8
16,16,FC Lorient,16,15,13,25,-12
16,17,Clermont Foot 63,16,14,19,31,-12
16,18,FC Girondins de Bordeaux,16,13,24,37,-13
16,19,FC Metz,16,12,18,33,-15
16,20,AS Saint-Étienne,16,12,17,32,-15
17,1,Paris Saint-Germain FC,17,42,36,16,20
17,2,Stade Rennais FC 1901,17,31,32,14,18
17,3,Olympique de Marseille,17,29,24,16,8
17,4,OGC Nice,17,28,25,15,10
17,5,Racing Club de Lens,17,27,30,23,7
17,6,RC Strasbourg Alsace,17,26,34,22,12
17,7,AS Monaco FC,17,26,27,20,7
17,8,Olympique Lyonnais,17,26,27,26,1
17,9,Angers SCO,17,25,25,22,3
17,10,Montpellier HSC,17,25,25,23,2
17,11,Stade Brestois 29,17,24,25,23,2
17,12,Lille OSC,17,24,23,24,-1
17,13,FC Nantes,17,22,21,21,0
17,14,Stade de Reims,17,19,19,21,-2
17,15,ES Troyes AC,17,16,16,25,-9
17,16,FC Lorient,17,15,13,26,-13
17,17,FC Girondins de Bordeaux,17,14,26,39,-13
17,18,Clermont Foot 63,17,14,19,32,-13
17,19,FC Metz,17,12,18,37,-19
17,20,AS Saint-Étienne,17,12,17,37,-20
18,1,Paris Saint-Germain FC,18,45,38,16,22
18,2,Olympique de Marseille,18,32,26,16,10
18,3,Stade Rennais FC 1901,18,31,33,16,17
18,4,OGC Nice,18,31,27,16,11
18,5,Montpellier HSC,18,28,29,23,6
18,6,Racing Club de Lens,18,27,32,26,6
18,7,Olympique Lyonnais,18,27,27,26,1
18,8,RC Strasbourg Alsace,18,26,34,24,10
18,9,AS Monaco FC,18,26,27,22,5
18,10,Angers SCO,18,25,25,23,2
18,11,FC Nantes,18,25,24,23,1
18,12,Lille OSC,18,25,23,24,-1
18,13,Stade Brestois 29,18,24,25,27,-2
18,14,Stade de Reims,18,22,21,21,0
18,15,FC Girondins de Bordeaux,18,17,28,40,-12
18,16,Clermont Foot 63,18,17,20,32,-12
18,17,ES Troyes AC,18,16,17,27,-10
18,18,FC Metz,18,15,22,38,-16
18,19,FC Lorient,18,15,14,30,-16
18,20,AS Saint-Étienne,18,12,17,39,-22
19,1,Paris Saint-Germain FC,19,46,39,17,22
19,2,OGC Nice,19,34,29,17,12
19,3,Olympique de Marseille,19,33,27,17,10
19,4,Stade Rennais FC 1901,19,31,34,18,16
19,5,Montpellier HSC,19,31,33,24,9
19,6,RC Strasbourg Alsace,19,29,36,24,12
19,7,AS Monaco FC,19,29,29,23,6
19,8,FC Nantes,19,28,25,23,2
19,9,Olympique Lyonnais,19,28,28,27,1
19,10,Lille OSC,19,28,26,26,0
19,11,Racing Club de Lens,19,27,33,28,5
19,12,Angers SCO,19,25,26,27,-1
19,13,Stade Brestois 29,19,25,26,28,-2
19,14,Stade de Reims,19,23,22,22,0
19,15,ES Troyes AC,19,17,18,28,-10
19,16,FC Girondins de Bordeaux,19,17,30,43,-13
19,17,Clermont Foot 63,19,17,20,34,-14
19,18,FC Metz,19,16,23,39,-16
19,19,FC Lorient,19,16,15,31,-16
19,20,AS Saint-Étienne,19,12,17,40,-23
20,1,Paris Saint-Germain FC,20,47,40,18,22
20,2,OGC Nice,20,37,32,17,15
20,3,Olympique de Marseille,20,36,28,17,11
20,4,RC Strasbourg Alsace,20,32,38,24,14
20,5,Stade Rennais FC 1901,20,31,34,19,15
20,6,Montpellier HSC,20,31,33,25,8
20,7,Lille OSC,20,31,29,27,2
20,8,Racing Club de Lens,20,30,34,28,6
20,9,AS Monaco FC,20,30,29,23,6
20,10,FC Nantes,20,29,25,23,2
20,11,Olympique Lyonnais,20,29,29,28,1
20,12,Angers SCO,20,25,26,28,-2
20,13,Stade Brestois 29,20,25,26,31,-5
20,14,Stade de Reims,20,24,22,22,0
20,15,ES Troyes AC,20,20,19,28,-9
20,16,Clermont Foot 63,20,18,20,34,-14
20,17,FC Girondins de Bordeaux,20,17,30,44,-14
20,18,FC Metz,20,16,23,41,-18
20,19,FC Lorient,20,16,16,34,-18
20,20,AS Saint-Étienne,20,15,18,40,-22
21,1,Paris Saint-Germain FC,21,50,42,18,24
21,2,OGC Nice,21,40,34,18,16
21,3,Olympique de Marseille,21,37,29,18,11
21,4,RC Strasbourg Alsace,21,35,41,25,16
21,5,Stade Rennais FC 1901,21,34,40,19,21
21,6,AS Monaco FC,21,33,33,23,10
21,7,Racing Club de Lens,21,33,36,29,7
21,8,Olympique Lyonnais,21,32,30,28,2
21,9,Lille OSC,21,32,30,28,2
21,10,Montpellier HSC,21,31,34,28,6
21,11,FC Nantes,21,29,26,25,1
21,12,Angers SCO,21,26,26,28,-2
21,13,Stade Brestois 29,21,25,26,33,-7
21,14,Stade de Reims,21,24,22,23,-1
21,15,ES Troyes AC,21,20,19,29,-10
21,16,FC Metz,21,19,24,41,-17
21,17,Clermont Foot 63,21,18,20,38,-18
21,18,FC Lorient,21,17,16,34,-18
21,19,FC Girondins de Bordeaux,21,17,30,50,-20
21,20,AS Saint-Étienne,21,15,19,42,-23
22,1,Paris Saint-Germain FC,22,53,46,18,28
22,2,OGC Nice,22,43,36,18,18
22,3,Olympique de Marseille,22,40,31,18,13
22,4,RC Strasbourg Alsace,22,35,44,29,15
22,5,Olympique Lyonnais,22,35,31,28,3
22,6,Stade Rennais FC 1901,22,34,41,21,20
22,7,Montpellier HSC,22,34,37,30,7
22,8,AS Monaco FC,22,33,35,26,9
22,9,Racing Club de Lens,22,33,36,31,5
22,10,FC Nantes,22,32,30,27,3
22,11,Lille OSC,22,32,30,30,0
22,12,Angers SCO,22,29,28,29,-1
22,13,Stade Brestois 29,22,28,28,33,-5
22,14,Stade de Reims,22,24,22,27,-5
22,15,Clermont Foot 63,22,21,22,39,-17
22,16,ES Troyes AC,22,20,20,31,-11
22,17,FC Girondins de Bordeaux,22,20,34,53,-19
22,18,FC Metz,22,19,24,43,-19
22,19,FC Lorient,22,17,18,38,-20
22,20,AS Saint-Étienne,22,15,19,43,-24
23,1,Paris Saint-Germain FC,23,56,51,19,32
23,2,OGC Nice,23,43,36,19,17
23,3,Olympique de Marseille,23,43,36,20,16
23,4,RC Strasbourg Alsace,23,38,45,29,16
23,5,Stade Rennais FC 1901,23,37,43,21,22
23,6,AS Monaco FC,23,36,37,26,11
23,7,Olympique Lyonnais,23,35,31,30,1
23,8,Montpellier HSC,23,34,38,33,5
23,9,Racing Club de Lens,23,33,36,33,3
23,10,FC Nantes,23,32,30,28,2
23,11,Lille OSC,23,32,31,35,-4
23,12,Angers SCO,23,29,30,34,-4
23,13,Stade Brestois 29,23,28,28,35,-7
23,14,Stade de Reims,23,27,27,27,0
23,15,Clermont Foot 63,23,24,23,39,-16
23,16,ES Troyes AC,23,21,20,31,-11
23,17,FC Lorient,23,20,20,38,-18
23,18,FC Metz,23,20,24,43,-19
23,19,FC Girondins de Bordeaux,23,20,34,58,-24
23,20,AS Saint-Étienne,23,18,22,44,-22
24,1,Paris Saint-Germain FC,24,59,52,19,33
24,2,Olympique de Marseille,24,46,38,21,17
24,3,OGC Nice,24,43,36,21,15
24,4,RC Strasbourg Alsace,24,41,46,29,17
24,5,Olympique Lyonnais,24,38,33,30,3
24,6,Stade Rennais FC 1901,24,37,43,22,21
24,7,AS Monaco FC,24,37,37,26,11
24,8,Racing Club de Lens,24,36,39,35,4
24,9,FC Nantes,24,35,31,28,3
24,10,Lille OSC,24,35,32,35,-3
24,11,Montpellier HSC,24,34,38,34,4
24,12,Stade Brestois 29,24,31,33,36,-3
24,13,Angers SCO,24,29,30,35,-5
24,14,Stade de Reims,24,27,27,28,-1
24,15,Clermont Foot 63,24,24,24,41,-17
24,16,ES Troyes AC,24,21,21,36,-15
24,17,FC Lorient,24,21,20,38,-18
24,18,AS Saint-Étienne,24,21,24,45,-21
24,19,FC Metz,24,20,25,45,-20
24,20,FC Girondins de Bordeaux,24,20,36,61,-25
25,1,Paris Saint-Germain FC,25,59,53,22,31
25,2,OGC Nice,25,46,37,21,16
25,3,Olympique de Marseille,25,46,38,23,15
25,4,RC Strasbourg Alsace,25,42,48,31,17
25,5,Stade Rennais FC 1901,25,40,47,23,24
25,6,Olympique Lyonnais,25,39,34,31,3
25,7,AS Monaco FC,25,38,38,27,11
25,8,FC Nantes,25,38,34,29,5
25,9,Montpellier HSC,25,37,39,34,5
25,10,Racing Club de Lens,25,37,40,36,4
25,11,Lille OSC,25,36,32,35,-3
25,12,Stade Brestois 29,25,32,34,37,-3
25,13,Angers SCO,25,29,30,36,-6
25,14,Stade de Reims,25,28,28,29,-1
25,15,Clermont Foot 63,25,27,26,41,-15
25,16,AS Saint-Étienne,25,22,26,47,-21
25,17,ES Troyes AC,25,21,22,40,-18
25,18,FC Lorient,25,21,20,39,-19
25,19,FC Metz,25,21,25,45,-20
25,20,FC Girondins de Bordeaux,25,21,37,62,-25
26,1,Paris Saint-Germain FC,26,62,56,23,33
26,2,OGC Nice,26,47,37,21,16
26,3,Olympique de Marseille,26,47,39,24,15
26,4,Stade Rennais FC 1901,26,43,51,25,26
26,5,RC Strasbourg Alsace,26,43,48,31,17
26,6,Racing Club de Lens,26,40,42,37,5
26,7,FC Nantes,26,39,34,29,5
26,8,Olympique Lyonnais,26,39,34,32,2
26,9,Lille OSC,26,39,33,35,-2
26,10,AS Monaco FC,26,38,39,29,10
26,11,Montpellier HSC,26,37,41,38,3
26,12,Stade Brestois 29,26,32,34,38,-4
26,13,Stade de Reims,26,31,30,30,0
26,14,Angers SCO,26,29,31,38,-7
26,15,Clermont Foot 63,26,28,27,42,-15
26,16,FC Lorient,26,24,21,39,-18
26,17,ES Troyes AC,26,22,23,41,-18
26,18,FC Metz,26,22,25,45,-20
26,19,AS Saint-Étienne,26,22,27,50,-23
26,20,FC Girondins de Bordeaux,26,22,38,63,-25
27,1,Paris Saint-Germain FC,27,62,56,24,32
27,2,OGC Nice,27,50,38,21,17
27,3,Olympique de Marseille,27,47,39,25,14
27,4,Stade Rennais FC 1901,27,46,53,25,28
27,5,RC Strasbourg Alsace,27,44,49,32,17
27,6,FC Nantes,27,42,36,29,7
27,7,Olympique Lyonnais,27,42,38,33,5
27,8,Lille OSC,27,42,37,35,2
27,9,AS Monaco FC,27,41,40,29,11
27,10,Racing Club de Lens,27,40,42,38,4
27,11,Montpellier HSC,27,37,41,40,1
27,12,Stade Brestois 29,27,35,35,38,-3
27,13,Stade de Reims,27,32,31,31,0
27,14,Angers SCO,27,29,31,40,-9
27,15,Clermont Foot 63,27,28,27,46,-19
27,16,ES Troyes AC,27,25,25,41,-16
27,17,AS Saint-Étienne,27,25,28,50,-22
27,18,FC Lorient,27,24,22,43,-21
27,19,FC Metz,27,22,25,46,-21
27,20,FC Girondins de Bordeaux,27,22,38,65,-27
28,1,Paris Saint-Germain FC,28,65,59,24,35
28,2,OGC Nice,28,51,38,21,17
28,3,Olympique de Marseille,28,50,43,26,17
28,4,Stade Rennais FC 1901,28,49,57,27,30
28,5,RC Strasbourg Alsace,28,47,50,32,18
28,6,Lille OSC,28,43,37,35,2
28,7,FC Nantes,28,42,36,30,6
28,8,Olympique Lyonnais,28,42,40,37,3
28,9,AS Monaco FC,28,41,40,30,10
28,10,Racing Club de Lens,28,41,42,38,4
28,11,Montpellier HSC,28,38,41,40,1
28,12,Stade de Reims,28,35,32,31,1
28,13,Stade Brestois 29,28,35,36,42,-6
28,14,Angers SCO,28,29,31,41,-10
28,15,ES Troyes AC,28,28,26,41,-15
28,16,Clermont Foot 63,28,28,27,48,-21
28,17,FC Lorient,28,27,24,43,-19
28,18,AS Saint-Étienne,28,26,28,50,-22
28,19,FC Metz,28,23,25,46,-21
28,20,FC Girondins de Bordeaux,28,22,38,68,-30
