matchday,position,team_name,playedGames,points,goalsFor,goalsAgainst,goalDifference
29,13,Udinese Calcio,29,33,39,45,-6
29,14,Empoli FC,29,32,40,54,-14
29,15,Spezia Calcio,29,29,30,50,-20
29,16,UC Sampdoria,29,26,37,51,-14
29,17,Cagliari Calcio,29,25,28,53,-25
29,18,Venezia FC,29,22,26,54,-28
29,19,US Salernitana 1919,29,22,25,64,-39
29,20,Genoa CFC,29,19,22,47,-25
30,1,AC Milan,30,66,56,29,27
30,2,SSC Napoli,30,63,53,22,31
30,3,FC Internazionale Milano,30,60,63,26,37
30,4,Juventus FC,30,59,47,26,21
30,5,Atalanta BC,30,52,55,35,20
30,6,AS Roma,30,51,50,35,15
30,7,SS Lazio,30,49,58,45,13
30,8,ACF Fiorentina,30,47,48,42,6
30,9,US Sassuolo Calcio,30,43,55,49,6
30,10,Hellas Verona FC,30,42,55,47,8
30,11,Torino FC,30,36,38,34,4
30,12,Bologna FC 1909,30,36,34,45,-11
30,13,Udinese Calcio,30,33,40,47,-7
30,14,Empoli FC,30,33,41,55,-14
30,15,UC Sampdoria,30,29,39,51,-12
30,16,Spezia Calcio,30,29,31,54,-23
30,17,Cagliari Calcio,30,25,28,54,-26
30,18,Genoa CFC,30,22,23,47,-24
30,19,Venezia FC,30,22,26,56,-30
30,20,US Salernitana 1919,30,22,25,66,-41
31,1,AC Milan,31,67,56,29,27
31,2,SSC Napoli,31,66,56,23,33
31,3,FC Internazionale Milano,31,63,64,26,38
31,4,Juventus FC,31,59,47,27,20
31,5,AS Roma,31,54,51,35,16
31,6,Atalanta BC,31,52,56,38,18
31,7,SS Lazio,31,52,60,46,14
31,8,ACF Fiorentina,31,50,49,42,7
31,9,Hellas Verona FC,31,45,56,47,9
31,10,US Sassuolo Calcio,31,43,56,51,5
31,11,Torino FC,31,39,39,34,5
31,12,Bologna FC 1909,31,37,34,45,-11
31,13,Udinese Calcio,31,36,45,48,-3
31,14,Empoli FC,31,33,41,56,-15
31,15,Spezia Calcio,31,32,32,54,-22
31,16,UC Sampdoria,31,29,39,52,-13
31,17,Cagliari Calcio,31,25,29,59,-30
31,18,Genoa CFC,31,22,23,48,-25
31,19,Venezia FC,31,22,26,57,-31
31,20,US Salernitana 1919,31,22,25,67,-42
32,1,AC Milan,32,68,56,29,27
32,2,FC Internazionale Milano,32,66,66,26,40
32,3,SSC Napoli,32,66,58,26,32
32,4,Juventus FC,32,62,49,28,21
32,5,AS Roma,32,57,53,36,17
32,6,SS Lazio,32,55,64,47,17
32,7,ACF Fiorentina,32,53,52,44,8
32,8,Atalanta BC,32,52,57,40,17
32,9,US Sassuolo Calcio,32,46,58,52,6
32,10,Hellas Verona FC,32,45,56,49,7
32,11,Torino FC,32,40,39,34,5
32,12,Bologna FC 1909,32,40,36,45,-9
32,13,Udinese Calcio,32,39,47,49,-2
32,14,Empoli FC,32,34,41,56,-15
32,15,Spezia Calcio,32,33,32,54,-22
32,16,UC Sampdoria,32,29,39,54,-15
32,17,Cagliari Calcio,32,25,30,61,-31
32,18,Genoa CFC,32,22,24,52,-28
32,19,Venezia FC,32,22,27,59,-32
32,20,US Salernitana 1919,32,22,26,69,-43
33,1,AC Milan,33,71,58,29,29
33,2,FC Internazionale Milano,33,69,69,27,42
33,3,SSC Napoli,33,67,59,27,32
33,4,Juventus FC,33,63,50,29,21
33,5,AS Roma,33,58,54,37,17
33,6,SS Lazio,33,56,65,48,17
33,7,ACF Fiorentina,33,56,53,44,9
33,8,Atalanta BC,33,52,58,42,16
33,9,Hellas Verona FC,33,48,58,50,8
33,10,US Sassuolo Calcio,33,46,58,53,5
33,11,Udinese Calcio,33,42,51,50,1
33,12,Torino FC,33,41,40,35,5
33,13,Bologna FC 1909,33,41,37,46,-9
33,14,Empoli FC,33,34,42,60,-18
33,15,Spezia Calcio,33,33,33,57,-24
33,16,UC Sampdoria,33,29,40,56,-16
33,17,Cagliari Calcio,33,28,31,61,-30
33,18,US Salernitana 1919,33,25,28,70,-42
33,19,Genoa CFC,33,22,24,54,-30
33,20,Venezia FC,33,22,27,60,-33
34,1,AC Milan,34,74,60,30,30
34,2,FC Internazionale Milano,34,72,72,28,44
34,3,SSC Napoli,34,67,61,30,31
34,4,Juventus FC,34,66,52,30,22
34,5,AS Roma,34,58,55,40,15
34,6,SS Lazio,34,56,66,50,16
34,7,ACF Fiorentina,34,56,54,46,8
34,8,Atalanta BC,34,55,61,43,18
34,9,Hellas Verona FC,34,49,59,51,8
34,10,US Sassuolo Calcio,34,46,59,55,4
34,11,Torino FC,34,44,42,36,6
34,12,Udinese Calcio,34,43,53,52,1
34,13,Bologna FC 1909,34,42,39,48,-9
34,14,Empoli FC,34,37,45,62,-17
34,15,Spezia Calcio,34,33,34,59,-25
34,16,UC Sampdoria,34,30,41,57,-16
34,17,Cagliari Calcio,34,28,31,62,-31
34,18,US Salernitana 1919,34,28,30,71,-41
34,19,Genoa CFC,34,25,25,54,-29
34,20,Venezia FC,34,22,28,63,-35
35,1,AC Milan,35,77,61,30,31
35,2,FC Internazionale Milano,35,75,74,29,45
35,3,SSC Napoli,35,70,67,31,36
35,4,Juventus FC,35,69,54,31,23
35,5,SS Lazio,35,59,70,53,17
35,6,AS Roma,35,59,55,40,15
35,7,Atalanta BC,35,56,62,44,18
35,8,ACF Fiorentina,35,56,54,47,7
35,9,Hellas Verona FC,35,52,61,52,9
35,10,Torino FC,35,47,45,37,8
35,11,US Sassuolo Calcio,35,46,60,61,-1
35,12,Udinese Calcio,35,43,54,54,0
35,13,Bologna FC 1909,35,43,39,48,-9
35,14,Empoli FC,35,37,46,65,-19
35,15,UC Sampdoria,35,33,42,57,-15
35,16,Spezia Calcio,35,33,37,63,-26
35,17,US Salernitana 1919,35,29,31,72,-41
35,18,Cagliari Calcio,35,28,32,64,-32
35,19,Genoa CFC,35,25,25,55,-30
35,20,Venezia FC,35,22,29,65,-36
36,1,AC Milan,36,80,64,31,33
36,2,FC Internazionale Milano,36,78,78,31,47
36,3,SSC Napoli,36,73,68,31,37
36,4,Juventus FC,36,69,55,33,22
36,5,SS Lazio,36,62,72,53,19
36,6,Atalanta BC,36,59,65,45,20
36,7,AS Roma,36,59,55,42,13
36,8,ACF Fiorentina,36,59,56,47,9
36,9,Hellas Verona FC,36,52,62,55,7
36,10,Torino FC,36,47,45,38,7
36,11,US Sassuolo Calcio,36,47,61,62,-1
36,12,Udinese Calcio,36,44,55,55,0
36,13,Bologna FC 1909,36,43,42,52,-10
36,14,Empoli FC,36,37,48,69,-21
36,15,UC Sampdoria,36,33,42,59,-17
36,16,Spezia Calcio,36,33,38,66,-28
36,17,US Salernitana 1919,36,30,32,73,-41
36,18,Cagliari Calcio,36,29,33,65,-32
36,19,Genoa CFC,36,28,27,56,-29
36,20,Venezia FC,36,25,33,68,-35
37,1,AC Milan,37,83,66,31,35
37,2,FC Internazionale Milano,37,81,81,32,49
37,3,SSC Napoli,37,76,71,31,40
37,4,Juventus FC,37,70,57,35,22
37,5,SS Lazio,37,63,74,55,19
37,6,AS Roma,37,60,56,43,13
37,7,Atalanta BC,37,59,65,47,18
37,8,ACF Fiorentina,37,59,57,51,6
37,9,Hellas Verona FC,37,52,62,56,6
37,10,Torino FC,37,50,46,38,8
37,11,US Sassuolo Calcio,37,50,64,63,1
37,12,Udinese Calcio,37,44,57,58,-1
37,13,Bologna FC 1909,37,43,43,55,-12
37,14,Empoli FC,37,38,49,70,-21
37,15,UC Sampdoria,37,36,46,60,-14
37,16,Spezia Calcio,37,36,41,68,-27
37,17,US Salernitana 1919,37,31,33,74,-41
37,18,Cagliari Calcio,37,29,34,68,-34
37,19,Genoa CFC,37,28,27,59,-32
37,20,Venezia FC,37,26,34,69,-35
38,1,AC Milan,38,86,69,31,38
38,2,FC Internazionale Milano,38,84,84,32,52
38,3,SSC Napoli,38,79,74,31,43
38,4,Juventus FC,38,70,57,37,20
38,5,SS Lazio,38,64,77,58,19
38,6,AS Roma,38,63,59,43,16
38,7,ACF Fiorentina,38,62,59,51,8
38,8,Atalanta BC,38,59,65,48,17
38,9,Hellas Verona FC,38,53,65,59,6
38,10,Torino FC,38,50,46,41,5
38,11,US Sassuolo Calcio,38,50,64,66,-2
38,12,Udinese Calcio,38,47,61,58,3
38,13,Bologna FC 1909,38,46,44,55,-11
38,14,Empoli FC,38,41,50,70,-20
38,15,UC Sampdoria,38,36,46,63,-17
38,16,Spezia Calcio,38,36,41,71,-30
38,17,US Salernitana 1919,38,31,33,78,-45
38,18,Cagliari Calcio,38,30,34,68,-34
38,19,Genoa CFC,38,28,27,60,-33
38,20,Venezia FC,38,27,34,69,-35
