matchday,position,team_name,playedGames,points,goalsFor,goalsAgainst,goalDifference
2,19,RC Strasbourg Alsace,2,0,1,5,-4
2,20,Stade Brestois 29,2,0,2,7,-5
3,1,AS Saint-Étienne,3,9,6,0,6
3,2,Stade Rennais FC 1901,3,7,7,4,3
3,3,AS Monaco FC,3,7,5,3,2
3,4,Lille OSC,3,7,3,1,2
3,5,Montpellier HSC,3,6,6,4,2
3,6,OGC Nice,3,6,5,4,1
3,7,Racing Club de Lens,3,6,5,4,1
3,8,Olympique de Marseille,3,6,4,4,0
3,9,Angers SCO,3,6,2,2,0
3,10,FC Girondins de Bordeaux,3,5,2,0,2
3,11,Olympique Lyonnais,3,4,5,3,2
3,12,FC Nantes,3,4,3,3,0
3,13,Nîmes Olympique,3,3,7,6,1
3,14,FC Lorient,3,3,5,6,-1
3,15,Paris Saint-Germain FC,3,3,1,2,-1
3,16,Stade Brestois 29,3,3,4,7,-3
3,17,Stade de Reims,3,1,2,4,-2
3,18,FC Metz,3,0,0,3,-3
3,19,Dijon Football Côte d'Or,3,0,1,7,-6
3,20,RC Strasbourg Alsace,3,0,1,7,-6
4,1,AS Saint-Étienne,4,10,8,2,6
4,2,Stade Rennais FC 1901,4,10,9,5,4
4,3,Montpellier HSC,4,9,10,5,5
4,4,Racing Club de Lens,4,9,7,5,2
4,5,Lille OSC,4,8,4,2,2
4,6,AS Monaco FC,4,7,6,5,1
4,7,Olympique de Marseille,4,7,5,5,0
4,8,Paris Saint-Germain FC,4,6,4,2,2
4,9,Stade Brestois 29,4,6,7,9,-2
4,10,OGC Nice,4,6,5,7,-2
4,11,Angers SCO,4,6,3,6,-3
4,12,Olympique Lyonnais,4,5,5,3,2
4,13,FC Girondins de Bordeaux,4,5,3,2,1
4,14,FC Nantes,4,5,5,5,0
4,15,Nîmes Olympique,4,4,7,6,1
4,16,FC Lorient,4,3,7,9,-2
4,17,FC Metz,4,3,2,4,-2
4,18,RC Strasbourg Alsace,4,3,2,7,-5
4,19,Stade de Reims,4,1,3,6,-3
4,20,Dijon Football Côte d'Or,4,0,1,8,-7
5,1,Stade Rennais FC 1901,5,13,12,5,7
5,2,Lille OSC,5,11,6,2,4
5,3,Montpellier HSC,5,10,12,7,5
5,4,AS Saint-Étienne,5,10,8,5,3
5,5,AS Monaco FC,5,10,9,7,2
5,6,Racing Club de Lens,5,10,8,6,2
5,7,Paris Saint-Germain FC,5,9,6,2,4
5,8,Angers SCO,5,9,6,8,-2
5,9,Olympique de Marseille,5,8,6,6,0
5,10,OGC Nice,5,7,5,7,-2
5,11,Olympique Lyonnais,5,6,6,4,2
5,12,FC Girondins de Bordeaux,5,6,3,2,1
5,13,Stade Brestois 29,5,6,9,12,-3
5,14,Nîmes Olympique,5,5,8,7,1
5,15,FC Nantes,5,5,5,7,-2
5,16,FC Lorient,5,4,8,10,-2
5,17,FC Metz,5,4,3,5,-2
5,18,RC Strasbourg Alsace,5,3,4,10,-6
5,19,Stade de Reims,5,1,3,8,-5
5,20,Dijon Football Côte d'Or,5,1,3,10,-7
6,1,Stade Rennais FC 1901,6,14,14,7,7
6,2,Lille OSC,6,14,9,2,7
6,3,Racing Club de Lens,6,13,10,6,4
6,4,Paris Saint-Germain FC,6,12,12,3,9
6,5,Montpellier HSC,6,10,12,8,4
6,6,AS Monaco FC,6,10,9,8,1
6,7,AS Saint-Étienne,6,10,8,7,1
6,8,OGC Nice,6,10,7,8,-1
6,9,FC Girondins de Bordeaux,6,9,6,2,4
6,10,Olympique de Marseille,6,9,7,7,0
6,11,Stade Brestois 29,6,9,10,12,-2
6,12,Angers SCO,6,9,7,14,-7
6,13,Nîmes Olympique,6,8,9,7,2
6,14,Olympique Lyonnais,6,7,7,5,2
6,15,FC Metz,6,7,6,6,0
6,16,FC Nantes,6,5,6,9,-3
6,17,FC Lorient,6,4,9,13,-4
6,18,RC Strasbourg Alsace,6,3,4,13,-9
6,19,Stade de Reims,6,2,5,10,-5
6,20,Dijon Football Côte d'Or,6,1,3,13,-10
7,1,Lille OSC,7,17,13,2,11
7,2,Paris Saint-Germain FC,7,15,16,3,13
7,3,Stade Rennais FC 1901,7,15,15,8,7
7,4,OGC Nice,7,13,10,9,1
7,5,Racing Club de Lens,7,13,10,10,0
7,6,Olympique de Marseille,7,12,10,8,2
7,7,Montpellier HSC,7,11,13,9,4
7,8,AS Monaco FC,7,11,10,9,1
7,9,Olympique Lyonnais,7,10,10,7,3
7,10,AS Saint-Étienne,7,10,9,10,-1
7,11,Angers SCO,7,10,8,15,-7
7,12,FC Girondins de Bordeaux,7,9,7,5,2
7,13,Stade Brestois 29,7,9,11,15,-4
7,14,FC Metz,7,8,7,7,0
7,15,FC Nantes,7,8,9,10,-1
7,16,Nîmes Olympique,7,8,9,11,-2
7,17,FC Lorient,7,7,12,14,-2
7,18,RC Strasbourg Alsace,7,3,6,16,-10
7,19,Stade de Reims,7,2,6,13,-7
7,20,Dijon Football Côte d'Or,7,2,4,14,-10
8,1,Paris Saint-Germain FC,8,18,20,3,17
8,2,Lille OSC,8,18,14,3,11
8,3,Stade Rennais FC 1901,8,15,16,10,6
8,4,Olympique de Marseille,8,15,11,8,3
8,5,OGC Nice,8,14,11,10,1
8,6,Racing Club de Lens,8,14,11,11,0
8,7,Olympique Lyonnais,8,13,14,8,6
8,8,Angers SCO,8,13,10,16,-6
8,9,FC Girondins de Bordeaux,8,12,9,5,4
8,10,FC Metz,8,11,9,7,2
8,11,Montpellier HSC,8,11,13,13,0
8,12,AS Monaco FC,8,11,11,13,-2
8,13,AS Saint-Étienne,8,10,9,12,-3
8,14,FC Nantes,8,9,10,11,-1
8,15,Stade Brestois 29,8,9,11,18,-7
8,16,Nîmes Olympique,8,8,9,13,-4
8,17,FC Lorient,8,7,12,15,-3
8,18,RC Strasbourg Alsace,8,6,9,16,-7
8,19,Stade de Reims,8,5,10,13,-3
8,20,Dijon Football Côte d'Or,8,2,4,18,-14
9,1,Paris Saint-Germain FC,9,21,23,3,20
9,2,Lille OSC,9,19,15,4,11
9,3,Stade Rennais FC 1901,9,18,18,11,7
9,4,OGC Nice,9,17,14,10,4
9,5,Racing Club de Lens,9,17,12,11,1
9,6,Olympique de Marseille,9,15,11,9,2
9,7,Olympique Lyonnais,9,14,15,9,6
9,8,FC Metz,9,14,10,7,3
9,9,AS Monaco FC,9,14,15,13,2
9,10,Montpellier HSC,9,14,14,13,1
9,11,Angers SCO,9,13,10,19,-9
9,12,FC Girondins de Bordeaux,9,12,9,9,0
9,13,AS Saint-Étienne,9,10,9,13,-4
9,14,FC Nantes,9,9,10,14,-4
9,15,Stade Brestois 29,9,9,12,20,-8
9,16,Stade de Reims,9,8,12,14,-2
9,17,FC Lorient,9,8,12,15,-3
9,18,Nîmes Olympique,9,8,9,14,-5
9,19,RC Strasbourg Alsace,9,6,10,18,-8
9,20,Dijon Football Côte d'Or,9,3,4,18,-14
10,1,Paris Saint-Germain FC,10,24,26,3,23
10,2,Lille OSC,10,19,17,7,10
10,3,Stade Rennais FC 1901,10,18,18,14,4
10,4,Olympique de Marseille,10,18,12,9,3
10,5,Racing Club de Lens,10,18,16,15,1
10,6,Olympique Lyonnais,10,17,17,10,7
10,7,AS Monaco FC,10,17,17,14,3
10,8,Montpellier HSC,10,17,16,13,3
10,9,OGC Nice,10,17,15,12,3
10,10,Angers SCO,10,16,15,20,-5
10,11,FC Metz,10,15,11,8,3
10,12,FC Nantes,10,12,12,14,-2
10,13,FC Girondins de Bordeaux,10,12,9,11,-2
10,14,Stade Brestois 29,10,12,15,22,-7
10,15,AS Saint-Étienne,10,10,10,15,-5
10,16,Stade de Reims,10,9,16,18,-2
10,17,FC Lorient,10,8,12,17,-5
10,18,Nîmes Olympique,10,8,10,19,-9
10,19,RC Strasbourg Alsace,10,6,10,19,-9
10,20,Dijon Football Côte d'Or,10,4,5,19,-14
11,1,Paris Saint-Germain FC,11,24,28,6,22
11,2,Lille OSC,11,22,21,7,14
11,3,Olympique de Marseille,11,21,15,11,4
11,4,Racing Club de Lens,11,21,17,15,2
11,5,Olympique Lyonnais,11,20,18,10,8
11,6,AS Monaco FC,11,20,20,16,4
11,7,Montpellier HSC,11,20,20,16,4
11,8,Stade Rennais FC 1901,11,18,18,15,3
11,9,OGC Nice,11,17,17,15,2
11,10,FC Metz,11,16,12,9,3
11,11,Angers SCO,11,16,15,21,-6
11,12,FC Girondins de Bordeaux,11,15,10,11,-1
11,13,Stade Brestois 29,11,15,19,23,-4
11,14,FC Nantes,11,13,13,15,-2
11,15,Nîmes Olympique,11,11,11,19,-8
11,16,AS Saint-Étienne,11,10,11,19,-8
11,17,Stade de Reims,11,9,16,19,-3
11,18,FC Lorient,11,8,12,21,-9
11,19,RC Strasbourg Alsace,11,6,13,23,-10
11,20,Dijon Football Côte d'Or,11,4,5,20,-15
12,1,Paris Saint-Germain FC,12,25,30,8,22
12,2,Olympique de Marseille,12,24,18,12,6
12,3,Lille OSC,12,23,22,8,14
12,4,Olympique Lyonnais,12,23,21,10,11
12,5,AS Monaco FC,12,23,23,16,7
12,6,Montpellier HSC,12,23,21,16,5
12,7,Racing Club de Lens,12,21,18,18,0
12,8,Stade Rennais FC 1901,12,19,19,16,3
12,9,Angers SCO,12,19,18,22,-4
12,10,Stade Brestois 29,12,18,21,23,-2
12,11,OGC Nice,12,17,18,18,0
12,12,FC Metz,12,16,12,11,1
12,13,FC Girondins de Bordeaux,12,16,12,13,-1
12,14,FC Nantes,12,13,14,18,-4
12,15,AS Saint-Étienne,12,11,12,20,-8
12,16,Nîmes Olympique,12,11,11,22,-11
12,17,Stade de Reims,12,9,16,22,-6
12,18,FC Lorient,12,8,12,22,-10
12,19,RC Strasbourg Alsace,12,7,14,24,-10
12,20,Dijon Football Côte d'Or,12,7,8,21,-13
13,1,Paris Saint-Germain FC,13,28,33,9,24
13,2,Olympique de Marseille,13,27,20,12,8
13,3,Lille OSC,13,26,24,9,15
13,4,Olympique Lyonnais,13,26,24,11,13
13,5,Racing Club de Lens,13,24,20,18,2
13,6,AS Monaco FC,13,23,24,18,6
13,7,Montpellier HSC,13,23,22,19,3
13,8,Angers SCO,13,22,20,22,-2
13,9,Stade Rennais FC 1901,13,19,19,18,1
13,10,FC Girondins de Bordeaux,13,19,13,13,0
13,11,OGC Nice,13,18,18,18,0
13,12,Stade Brestois 29,13,18,21,24,-3
13,13,FC Metz,13,16,13,14,-1
13,14,FC Nantes,13,13,14,22,-8
13,15,AS Saint-Étienne,13,12,12,20,-8
13,16,Nîmes Olympique,13,11,11,24,-13
13,17,RC Strasbourg Alsace,13,10,18,24,-6
13,18,Stade de Reims,13,10,16,22,-6
13,19,FC Lorient,13,8,12,24,-12
13,20,Dijon Football Côte d'Or,13,8,8,21,-13
14,1,Olympique de Marseille,14,30,22,13,9
14,2,Lille OSC,14,29,26,10,16
14,3,Olympique Lyonnais,14,29,25,11,14
14,4,Paris Saint-Germain FC,14,28,33,10,23
14,5,Montpellier HSC,14,26,25,21,4
14,6,Racing Club de Lens,14,24,22,21,1
14,7,AS Monaco FC,14,23,25,20,5
14,8,Angers SCO,14,23,20,22,-2
14,9,Stade Rennais FC 1901,14,22,20,18,2
14,10,Stade Brestois 29,14,21,23,25,-2
14,11,FC Girondins de Bordeaux,14,19,14,15,-1
14,12,OGC Nice,14,18,18,19,-1
14,13,FC Metz,14,17,15,16,-1
14,14,FC Nantes,14,14,15,23,-8
14,15,AS Saint-Étienne,14,13,12,20,-8
14,16,RC Strasbourg Alsace,14,11,20,26,-6
14,17,FC Lorient,14,11,15,24,-9
14,18,Nîmes Olympique,14,11,11,27,-16
14,19,Stade de Reims,14,10,17,24,-7
14,20,Dijon Football Côte d'Or,14,9,9,22,-13
15,1,Lille OSC,15,32,28,10,18
15,2,Paris Saint-Germain FC,15,31,35,10,25
15,3,Olympique Lyonnais,15,30,27,13,14
15,4,Olympique de Marseille,15,30,23,15,8
15,5,Racing Club de Lens,15,27,25,21,4
15,6,Montpellier HSC,15,26,25,23,2
15,7,Stade Rennais FC 1901,15,25,22,19,3
15,8,AS Monaco FC,15,23,25,23,2
15,9,Angers SCO,15,23,20,24,-4
15,10,Stade Brestois 29,15,22,25,27,-2
15,11,OGC Nice,15,21,20,19,1
15,12,FC Metz,15,20,17,16,1
15,13,FC Girondins de Bordeaux,15,19,15,17,-2
15,14,AS Saint-Étienne,15,16,14,21,-7
15,15,RC Strasbourg Alsace,15,14,22,26,-4
15,16,FC Nantes,15,14,17,26,-9
15,17,Stade de Reims,15,13,20,26,-6
15,18,FC Lorient,15,11,15,26,-11
15,19,Nîmes Olympique,15,11,11,29,-18
15,20,Dijon Football Côte d'Or,15,9,9,24,-15
16,1,Lille OSC,16,33,28,10,18
16,2,Olympique Lyonnais,16,33,31,14,17
16,3,Paris Saint-Germain FC,16,32,35,10,25
16,4,Olympique de Marseille,16,31,24,16,8
16,5,Stade Rennais FC 1901,16,28,25,19,6
16,6,Montpellier HSC,16,27,27,25,2
16,7,Racing Club de Lens,16,27,25,23,2
16,8,AS Monaco FC,16,26,26,23,3
16,9,Angers SCO,16,24,21,25,-4
16,10,FC Metz,16,23,19,16,3
16,11,Stade Brestois 29,16,23,27,29,-2
16,12,FC Girondins de Bordeaux,16,22,17,17,0
16,13,OGC Nice,16,21,21,23,-2
16,14,AS Saint-Étienne,16,17,16,23,-7
16,15,FC Nantes,16,15,18,27,-9
16,16,RC Strasbourg Alsace,16,14,22,28,-6
16,17,Stade de Reims,16,14,21,27,-6
16,18,Nîmes Olympique,16,12,13,31,-18
16,19,FC Lorient,16,11,15,29,-14
16,20,Dijon Football Côte d'Or,16,9,9,25,-16
17,1,Olympique Lyonnais,17,36,34,14,20
17,2,Lille OSC,17,36,31,12,19
17,3,Paris Saint-Germain FC,17,35,39,10,29
17,4,Stade Rennais FC 1901,17,31,26,19,7
17,5,Olympique de Marseille,17,31,25,18,7
17,6,Racing Club de Lens,17,30,27,24,3
17,7,AS Monaco FC,17,27,28,25,3
17,8,Montpellier HSC,17,27,29,28,1
17,9,Angers SCO,17,27,23,26,-3
17,10,FC Metz,17,23,19,17,2
17,11,Stade Brestois 29,17,23,28,31,-3
17,12,OGC Nice,17,22,23,25,-2
17,13,FC Girondins de Bordeaux,17,22,18,20,-2
17,14,AS Saint-Étienne,17,18,18,25,-7
17,15,Stade de Reims,17,17,24,28,-4
17,16,FC Nantes,17,15,18,30,-12
17,17,RC Strasbourg Alsace,17,14,22,32,-10
17,18,FC Lorient,17,12,17,31,-14
17,19,Dijon Football Côte d'Or,17,12,12,26,-14
17,20,Nîmes Olympique,17,12,14,34,-20
18,1,Olympique Lyonnais,18,39,37,16,21
18,2,Paris Saint-Germain FC,18,36,40,11,29
18,3,Lille OSC,18,36,32,14,18
18,4,Olympique de Marseille,18,34,28,19,9
18,5,Stade Rennais FC 1901,18,32,26,19,7
18,6,AS Monaco FC,18,30,33,27,6
18,7,Racing Club de Lens,18,30,29,27,2
18,8,Angers SCO,18,30,25,27,-2
18,9,Montpellier HSC,18,27,30,31,-1
18,10,Stade Brestois 29,18,26,30,31,-1
18,11,FC Metz,18,24,19,17,2
18,12,FC Girondins de Bordeaux,18,23,18,20,-2
18,13,OGC Nice,18,22,23,27,-4
18,14,AS Saint-Étienne,18,19,19,26,-7
18,15,Stade de Reims,18,18,24,28,-4
18,16,RC Strasbourg Alsace,18,17,27,32,-5
18,17,FC Nantes,18,16,18,30,-12
18,18,Dijon Football Côte d'Or,18,13,12,26,-14
18,19,FC Lorient,18,12,19,36,-17
18,20,Nîmes Olympique,18,12,14,39,-25
19,1,Olympique Lyonnais,19,40,39,18,21
19,2,Paris Saint-Germain FC,19,39,43,11,32
19,3,Lille OSC,19,39,33,14,19
19,4,Olympique de Marseille,19,35,28,19,9
19,5,AS Monaco FC,19,33,36,27,9
19,6,Stade Rennais FC 1901,19,33,28,21,7
19,7,Racing Club de Lens,19,30,29,28,1
19,8,Angers SCO,19,30,25,30,-5
19,9,Montpellier HSC,19,28,31,32,-1
19,10,FC Girondins de Bordeaux,19,26,20,21,-1
19,11,Stade Brestois 29,19,26,30,34,-4
19,12,FC Metz,19,25,20,18,2
19,13,OGC Nice,19,23,24,28,-4
19,14,Stade de Reims,19,21,27,29,-2
19,15,RC Strasbourg Alsace,19,20,28,32,-4
19,16,AS Saint-Étienne,19,19,20,29,-9
19,17,FC Nantes,19,17,19,31,-12
19,18,Dijon Football Côte d'Or,19,14,12,26,-14
19,19,FC Lorient,19,12,20,38,-18
19,20,Nîmes Olympique,19,12,14,40,-26
20,1,Paris Saint-Germain FC,20,42,44,11,33
20,2,Lille OSC,20,42,35,15,20
20,3,Olympique Lyonnais,20,40,39,19,20
20,4,AS Monaco FC,20,36,39,29,10
20,5,Stade Rennais FC 1901,20,36,30,22,8
20,6,Olympique de Marseille,20,35,29,21,8
20,7,Racing Club de Lens,20,31,30,29,1
20,8,Angers SCO,20,30,25,31,-6
20,9,FC Girondins de Bordeaux,20,29,23,21,2
20,10,FC Metz,20,28,21,18,3
20,11,Montpellier HSC,20,28,33,35,-2
20,12,Stade Brestois 29,20,26,31,36,-5
20,13,RC Strasbourg Alsace,20,23,29,32,-3
20,14,OGC Nice,20,23,24,31,-7
20,15,Stade de Reims,20,21,28,31,-3
20,16,AS Saint-Étienne,20,19,20,30,-10
20,17,FC Nantes,20,18,20,32,-12
20,18,FC Lorient,20,15,23,40,-17
20,19,Nîmes Olympique,20,15,16,41,-25
20,20,Dijon Football Côte d'Or,20,14,14,29,-15
21,1,Paris Saint-Germain FC,21,45,48,11,37
21,2,Lille OSC,21,45,36,15,21
21,3,Olympique Lyonnais,21,43,44,19,25
21,4,AS Monaco FC,21,39,42,30,12
21,5,Stade Rennais FC 1901,21,36,30,23,7
21,6,Olympique de Marseille,21,35,30,24,6
21,7,FC Girondins de Bordeaux,21,32,25,22,3
21,8,FC Metz,21,31,23,18,5
21,9,Racing Club de Lens,21,31,30,30,0
21,10,Angers SCO,21,30,26,33,-7
21,11,Montpellier HSC,21,28,33,39,-6
21,12,Stade Brestois 29,21,26,31,37,-6
21,13,OGC Nice,21,26,25,31,-6
21,14,Stade de Reims,21,24,29,31,-2
21,15,RC Strasbourg Alsace,21,24,30,33,-3
21,16,AS Saint-Étienne,21,19,20,35,-15
21,17,FC Nantes,21,18,20,34,-14
21,18,Nîmes Olympique,21,18,17,41,-24
21,19,Dijon Football Côte d'Or,21,15,15,30,-15
21,20,FC Lorient,21,15,23,41,-18
22,1,Lille OSC,22,48,37,15,22
22,2,Olympique Lyonnais,22,46,46,20,26
22,3,Paris Saint-Germain FC,22,45,50,14,36
22,4,AS Monaco FC,22,42,44,31,13
22,5,Olympique de Marseille,22,38,31,24,7
22,6,Stade Rennais FC 1901,22,36,30,24,6
22,7,FC Metz,22,34,27,20,7
22,8,Racing Club de Lens,22,34,32,31,1
22,9,Angers SCO,22,33,29,34,-5
22,10,FC Girondins de Bordeaux,22,32,26,24,2
22,11,Montpellier HSC,22,28,34,41,-7
22,12,Stade de Reims,22,27,30,31,-1
22,13,OGC Nice,22,26,25,32,-7
22,14,Stade Brestois 29,22,26,33,41,-8
22,15,RC Strasbourg Alsace,22,24,30,34,-4
22,16,AS Saint-Étienne,22,22,21,35,-14
22,17,FC Nantes,22,18,21,36,-15
22,18,FC Lorient,22,18,26,43,-17
22,19,Nîmes Olympique,22,18,18,44,-26
22,20,Dijon Football Côte d'Or,22,15,15,31,-16
23,1,Lille OSC,23,51,40,15,25
23,2,Olympique Lyonnais,23,49,47,20,27
23,3,Paris Saint-Germain FC,23,48,53,14,39
23,4,AS Monaco FC,23,45,46,32,14
23,5,Olympique de Marseille,23,39,33,26,7
23,6,Stade Rennais FC 1901,23,37,31,25,6
23,7,FC Metz,23,35,28,21,7
23,8,Racing Club de Lens,23,35,34,33,1
23,9,Angers SCO,23,34,29,34,-5
23,10,FC Girondins de Bordeaux,23,32,26,27,-1
23,11,Montpellier HSC,23,29,35,42,-7
23,12,Stade de Reims,23,28,30,31,-1
23,13,Stade Brestois 29,23,27,35,43,-8
23,14,OGC Nice,23,26,26,34,-8
23,15,RC Strasbourg Alsace,23,25,32,36,-4
23,16,AS Saint-Étienne,23,23,22,36,-14
23,17,FC Nantes,23,19,22,37,-15
23,18,FC Lorient,23,19,27,44,-17
23,19,Nîmes Olympique,23,18,18,47,-29
23,20,Dijon Football Côte d'Or,23,15,15,32,-17
24,1,Lille OSC,24,54,42,15,27
24,2,Olympique Lyonnais,24,52,50,20,30
24,3,Paris Saint-Germain FC,24,51,55,14,41
24,4,AS Monaco FC,24,48,50,35,15
24,5,Olympique de Marseille,24,39,33,28,5
24,6,Stade Rennais FC 1901,24,38,31,25,6
24,7,Racing Club de Lens,24,36,34,33,1
24,8,FC Metz,24,35,28,22,6
24,9,Angers SCO,24,34,29,37,-8
24,10,FC Girondins de Bordeaux,24,32,27,29,-2
24,11,Montpellier HSC,24,32,39,44,-5
24,12,Stade Brestois 29,24,30,37,44,-7
24,13,OGC Nice,24,29,29,34,-5
24,14,Stade de Reims,24,28,30,32,-2
24,15,AS Saint-Étienne,24,26,23,36,-13
24,16,RC Strasbourg Alsace,24,25,32,39,-7
24,17,FC Lorient,24,22,28,44,-16
24,18,FC Nantes,24,19,22,39,-17
24,19,Nîmes Olympique,24,18,21,51,-30
24,20,Dijon Football Côte d'Or,24,15,17,36,-19
25,1,Lille OSC,25,55,42,15,27
25,2,Paris Saint-Germain FC,25,54,57,15,42
25,3,Olympique Lyonnais,25,52,51,22,29
25,4,AS Monaco FC,25,49,52,37,15
25,5,Olympique de Marseille,25,40,33,28,5
25,6,Stade Rennais FC 1901,25,38,31,27,4
25,7,Racing Club de Lens,25,37,35,34,1
25,8,FC Metz,25,35,29,24,5
25,9,Montpellier HSC,25,35,41,45,-4
25,10,Angers SCO,25,34,30,40,-10
25,11,FC Girondins de Bordeaux,25,33,27,29,-2
25,12,Stade Brestois 29,25,31,37,44,-7
25,13,Stade de Reims,25,29,31,33,-2
25,14,OGC Nice,25,29,30,36,-6
25,15,AS Saint-Étienne,25,29,25,36,-11
25,16,RC Strasbourg Alsace,25,28,34,40,-6
25,17,FC Lorient,25,23,30,46,-16
25,18,FC Nantes,25,22,25,40,-15
25,19,Nîmes Olympique,25,21,23,51,-28
25,20,Dijon Football Côte d'Or,25,15,17,38,-21
26,1,Lille OSC,26,58,46,16,30
26,2,Olympique Lyonnais,26,55,54,24,30
26,3,Paris Saint-Germain FC,26,54,57,17,40
26,4,AS Monaco FC,26,52,54,37,17
26,5,Olympique de Marseille,26,41,34,29,5
26,6,Racing Club de Lens,26,40,37,35,2
26,7,FC Metz,26,38,31,25,6
26,8,Stade Rennais FC 1901,26,38,32,29,3
26,9,Montpellier HSC,26,38,43,46,-3
26,10,Angers SCO,26,35,30,40,-10
26,11,FC Girondins de Bordeaux,26,33,27,31,-4
26,12,Stade Brestois 29,26,31,39,47,-8
26,13,Stade de Reims,26,30,32,34,-2
26,14,AS Saint-Étienne,26,30,26,37,-11
26,15,RC Strasbourg Alsace,26,29,34,40,-6
26,16,OGC Nice,26,29,31,38,-7
26,17,Nîmes Olympique,26,24,25,51,-26
26,18,FC Nantes,26,23,26,41,-15
26,19,FC Lorient,26,23,31,50,-19
26,20,Dijon Football Côte d'Or,26,15,18,40,-22
27,1,Lille OSC,27,59,47,17,30
27,2,Paris Saint-Germain FC,27,57,61,17,44
27,3,Olympique Lyonnais,27,56,55,25,30
27,4,AS Monaco FC,27,55,56,37,19
27,5,Olympique de Marseille,27,42,35,30,5
27,6,FC Metz,27,41,33,26,7
27,7,Racing Club de Lens,27,41,39,37,2
27,8,Montpellier HSC,27,39,43,46,-3
27,9,Stade Rennais FC 1901,27,38,33,31,2
27,10,Angers SCO,27,36,32,42,-10
27,11,FC Girondins de Bordeaux,27,33,28,33,-5
27,12,OGC Nice,27,32,33,39,-6
27,13,Stade de Reims,27,31,32,34,-2
27,14,Stade Brestois 29,27,31,39,49,-10
27,15,RC Strasbourg Alsace,27,30,35,41,-6
27,16,AS Saint-Étienne,27,30,27,39,-12
27,17,FC Lorient,27,26,33,51,-18
27,18,Nîmes Olympique,27,25,26,52,-26
27,19,FC Nantes,27,24,27,42,-15
27,20,Dijon Football Côte d'Or,27,15,18,44,-26
28,1,Lille OSC,28,62,49,17,32
28,2,Paris Saint-Germain FC,28,60,62,17,45
28,3,Olympique Lyonnais,28,59,56,25,31
28,4,AS Monaco FC,28,55,56,38,18
28,5,Racing Club de Lens,28,44,42,39,3
28,6,Olympique de Marseille,28,42,35,32,3
28,7,FC Metz,28,41,33,27,6
28,8,Montpellier HSC,28,40,44,47,-3
28,9,Angers SCO,28,39,33,42,-9
28,10,Stade Rennais FC 1901,28,38,33,32,1
28,11,OGC Nice,28,35,35,40,-5
28,12,Stade de Reims,28,34,34,35,-1
28,13,Stade Brestois 29,28,34,42,50,-8
