matchday,position,team_name,playedGames,points,goalsFor,goalsAgainst,goalDifference
6,1,FC Internazionale Milano,6,15,15,3,12
6,2,AC Milan,6,15,13,8,5
6,3,Juventus FC,6,13,12,6,6
6,4,Atalanta BC,6,12,11,5,6
6,5,SSC Napoli,6,11,12,6,6
6,6,US Lecce,6,11,8,5,3
6,7,ACF Fiorentina,6,11,12,10,2
6,8,Frosinone Calcio,6,9,9,8,1
6,9,US Sassuolo Calcio,6,9,11,12,-1
6,10,Torino FC,6,8,6,7,-1
6,11,Genoa CFC,6,7,8,9,-1
6,12,SS Lazio,6,7,7,8,-1
6,13,Bologna FC 1909,6,7,3,4,-1
6,14,Hellas Verona FC,6,7,4,6,-2
6,15,AC Monza,6,6,4,7,-3
6,16,AS Roma,6,5,13,11,2
6,17,US Salernitana 1919,6,3,4,10,-6
6,18,Udinese Calcio,6,3,2,10,-8
6,19,Empoli FC,6,3,1,13,-12
6,20,Cagliari Calcio,6,2,2,9,-7
7,1,FC Internazionale Milano,7,18,19,3,16
7,2,AC Milan,7,18,15,8,7
7,3,SSC Napoli,7,14,16,6,10
7,4,Juventus FC,7,14,12,6,6
7,5,ACF Fiorentina,7,14,15,10,5
7,6,Atalanta BC,7,13,11,5,6
7,7,US Lecce,7,11,8,9,-1
7,8,Bologna FC 1909,7,10,6,4,2
7,9,Frosinone Calcio,7,9,9,10,-1
7,10,Torino FC,7,9,6,7,-1
7,11,US Sassuolo Calcio,7,9,11,13,-2
7,12,AC Monza,7,9,5,7,-2
7,13,AS Roma,7,8,15,11,4
7,14,Genoa CFC,7,8,10,11,-1
7,15,Hellas Verona FC,7,8,4,6,-2
7,16,SS Lazio,7,7,7,10,-3
7,17,Udinese Calcio,7,4,4,12,-8
7,18,US Salernitana 1919,7,3,4,14,-10
7,19,Empoli FC,7,3,1,16,-15
7,20,Cagliari Calcio,7,2,2,12,-10
8,1,AC Milan,8,21,16,8,8
8,2,FC Internazionale Milano,8,19,21,5,16
8,3,Juventus FC,8,17,14,6,8
8,4,ACF Fiorentina,8,17,18,11,7
8,5,SSC Napoli,8,14,17,9,8
8,6,Atalanta BC,8,13,13,8,5
8,7,AC Monza,8,12,8,7,1
8,8,Frosinone Calcio,8,12,11,11,0
8,9,US Lecce,8,12,9,10,-1
8,10,AS Roma,8,11,19,12,7
8,11,Bologna FC 1909,8,11,8,6,2
8,12,US Sassuolo Calcio,8,10,12,14,-2
8,13,SS Lazio,8,10,10,12,-2
8,14,Torino FC,8,9,6,9,-3
8,15,Genoa CFC,8,8,10,12,-2
8,16,Hellas Verona FC,8,8,5,8,-3
8,17,Udinese Calcio,8,5,4,12,-8
8,18,Empoli FC,8,4,1,16,-15
8,19,US Salernitana 1919,8,3,4,17,-13
8,20,Cagliari Calcio,8,2,3,16,-13
9,1,FC Internazionale Milano,9,22,24,5,19
9,2,AC Milan,9,21,16,9,7
9,3,Juventus FC,9,20,15,6,9
9,4,SSC Napoli,9,17,20,10,10
9,5,ACF Fiorentina,9,17,18,13,5
9,6,Atalanta BC,9,16,15,8,7
9,7,AS Roma,9,14,20,12,8
9,8,Bologna FC 1909,9,14,10,7,3
9,9,SS Lazio,9,13,12,12,0
9,10,US Lecce,9,13,10,11,-1
9,11,AC Monza,9,12,8,8,0
9,12,Frosinone Calcio,9,12,12,13,-1
9,13,US Sassuolo Calcio,9,10,12,16,-4
9,14,Torino FC,9,9,6,12,-6
9,15,Genoa CFC,9,8,10,14,-4
9,16,Hellas Verona FC,9,8,6,11,-5
9,17,Empoli FC,9,7,3,16,-13
9,18,Udinese Calcio,9,6,5,13,-8
9,19,US Salernitana 1919,9,4,6,19,-13
9,20,Cagliari Calcio,9,3,5,18,-13
10,1,FC Internazionale Milano,10,25,25,5,20
10,2,Juventus FC,10,23,16,6,10
10,3,AC Milan,10,22,18,11,7
10,4,Atalanta BC,10,19,18,8,10
10,5,SSC Napoli,10,18,22,12,10
10,6,ACF Fiorentina,10,17,18,14,4
10,7,SS Lazio,10,16,13,12,1
10,8,Bologna FC 1909,10,15,11,8,3
10,9,AS Roma,10,14,20,13,7
10,10,AC Monza,10,13,9,9,0
10,11,US Lecce,10,13,10,12,-2
10,12,Frosinone Calcio,10,12,15,17,-2
10,13,Torino FC,10,12,7,12,-5
10,14,Genoa CFC,10,11,11,14,-3
10,15,US Sassuolo Calcio,10,11,13,17,-4
10,16,Hellas Verona FC,10,8,6,12,-6
10,17,Udinese Calcio,10,7,6,14,-8
10,18,Empoli FC,10,7,3,19,-16
10,19,Cagliari Calcio,10,6,9,21,-12
10,20,US Salernitana 1919,10,4,6,20,-14
11,1,FC Internazionale Milano,11,28,27,6,21
11,2,Juventus FC,11,26,17,6,11
11,3,AC Milan,11,22,18,12,6
11,4,SSC Napoli,11,21,24,12,12
11,5,Atalanta BC,11,19,19,10,9
11,6,Bologna FC 1909,11,18,12,8,4
11,7,AS Roma,11,17,22,14,8
11,8,ACF Fiorentina,11,17,18,15,3
11,9,AC Monza,11,16,12,10,2
11,10,SS Lazio,11,16,13,13,0
11,11,Frosinone Calcio,11,15,17,18,-1
11,12,Torino FC,11,15,9,13,-4
11,13,US Lecce,11,13,11,14,-3
11,14,Genoa CFC,11,11,12,16,-4
11,15,US Sassuolo Calcio,11,11,14,19,-5
11,16,Udinese Calcio,11,10,7,14,-7
11,17,Cagliari Calcio,11,9,11,22,-11
11,18,Hellas Verona FC,11,8,7,15,-8
11,19,Empoli FC,11,7,4,21,-17
11,20,US Salernitana 1919,11,4,6,22,-16
12,1,FC Internazionale Milano,12,31,29,6,23
12,2,Juventus FC,12,29,19,7,12
12,3,AC Milan,12,23,20,14,6
12,4,SSC Napoli,12,21,24,13,11
12,5,Atalanta BC,12,20,20,11,9
12,6,ACF Fiorentina,12,20,20,16,4
12,7,AS Roma,12,18,22,14,8
12,8,Bologna FC 1909,12,18,13,10,3
12,9,AC Monza,12,17,13,11,2
12,10,SS Lazio,12,17,13,13,0
12,11,Torino FC,12,16,10,14,-4
12,12,Frosinone Calcio,12,15,17,20,-3
12,13,Genoa CFC,12,14,13,16,-3
12,14,US Lecce,12,14,13,16,-3
12,15,US Sassuolo Calcio,12,12,16,21,-5
12,16,Udinese Calcio,12,11,8,15,-7
12,17,Empoli FC,12,10,5,21,-16
12,18,Cagliari Calcio,12,9,12,24,-12
12,19,Hellas Verona FC,12,8,7,16,-9
12,20,US Salernitana 1919,12,5,8,24,-16
13,1,FC Internazionale Milano,13,32,30,7,23
13,2,Juventus FC,13,30,20,8,12
13,3,AC Milan,13,26,21,14,7
13,4,SSC Napoli,13,24,26,14,12
13,5,AS Roma,13,21,25,15,10
13,6,Bologna FC 1909,13,21,15,10,5
13,7,Atalanta BC,13,20,21,13,8
13,8,ACF Fiorentina,13,20,20,17,3
13,9,AC Monza,13,18,14,12,2
13,10,Frosinone Calcio,13,18,19,21,-2
13,11,SS Lazio,13,17,14,15,-1
13,12,Torino FC,13,16,10,16,-6
13,13,US Lecce,13,15,15,18,-3
13,14,US Sassuolo Calcio,13,15,20,24,-4
13,15,Genoa CFC,13,14,14,18,-4
13,16,Udinese Calcio,13,11,9,18,-9
13,17,Cagliari Calcio,13,10,13,25,-12
13,18,Empoli FC,13,10,8,25,-17
13,19,Hellas Verona FC,13,9,9,18,-9
13,20,US Salernitana 1919,13,8,10,25,-15
14,1,FC Internazionale Milano,14,35,33,7,26
14,2,Juventus FC,14,33,22,9,13
14,3,AC Milan,14,29,24,15,9
14,4,AS Roma,14,24,27,16,11
14,5,SSC Napoli,14,24,26,17,9
14,6,ACF Fiorentina,14,23,23,17,6
14,7,Bologna FC 1909,14,22,16,11,5
14,8,Atalanta BC,14,20,21,16,5
14,9,SS Lazio,14,20,15,15,0
14,10,Torino FC,14,19,13,16,-3
14,11,AC Monza,14,18,15,14,1
14,12,Frosinone Calcio,14,18,20,24,-4
14,13,US Lecce,14,16,16,19,-3
14,14,Genoa CFC,14,15,15,19,-4
14,15,US Sassuolo Calcio,14,15,21,26,-5
14,16,Udinese Calcio,14,12,12,21,-9
14,17,Empoli FC,14,11,9,26,-17
14,18,Hellas Verona FC,14,10,12,21,-9
14,19,Cagliari Calcio,14,10,13,26,-13
14,20,US Salernitana 1919,14,8,10,28,-18
15,1,FC Internazionale Milano,15,38,37,7,30
15,2,Juventus FC,15,36,23,9,14
15,3,AC Milan,15,29,26,18,8
15,4,AS Roma,15,25,28,17,11
15,5,Bologna FC 1909,15,25,18,12,6
15,6,SSC Napoli,15,24,26,18,8
15,7,ACF Fiorentina,15,24,24,18,6
15,8,Atalanta BC,15,23,24,18,6
15,9,AC Monza,15,21,16,14,2
15,10,SS Lazio,15,21,16,16,0
15,11,Torino FC,15,20,13,16,-3
15,12,Frosinone Calcio,15,19,20,24,-4
15,13,US Lecce,15,17,17,20,-3
15,14,Genoa CFC,15,15,15,20,-5
15,15,US Sassuolo Calcio,15,15,22,28,-6
15,16,Cagliari Calcio,15,13,15,27,-12
15,17,Udinese Calcio,15,12,12,25,-13
15,18,Empoli FC,15,12,10,27,-17
15,19,Hellas Verona FC,15,11,13,22,-9
15,20,US Salernitana 1919,15,8,11,30,-19
16,1,FC Internazionale Milano,16,41,39,7,32
16,2,Juventus FC,16,37,24,10,14
16,3,AC Milan,16,32,29,18,11
16,4,Bologna FC 1909,16,28,20,12,8
16,5,SSC Napoli,16,27,28,19,9
16,6,ACF Fiorentina,16,27,25,18,7
16,7,Atalanta BC,16,26,28,19,9
16,8,AS Roma,16,25,28,19,9
16,9,Torino FC,16,23,14,16,-2
16,10,AC Monza,16,21,16,17,-1
16,11,SS Lazio,16,21,16,18,-2
16,12,US Lecce,16,20,19,21,-2
16,13,Frosinone Calcio,16,19,21,26,-5
16,14,Genoa CFC,16,16,16,21,-5
16,15,US Sassuolo Calcio,16,16,24,30,-6
16,16,Cagliari Calcio,16,13,16,29,-13
16,17,Udinese Calcio,16,13,14,27,-13
16,18,Empoli FC,16,12,10,28,-18
16,19,Hellas Verona FC,16,11,13,23,-10
16,20,US Salernitana 1919,16,8,12,34,-22
17,1,FC Internazionale Milano,17,44,41,7,34
17,2,Juventus FC,17,40,26,11,15
17,3,AC Milan,17,33,31,20,11
17,4,Bologna FC 1909,17,31,21,12,9
17,5,ACF Fiorentina,17,30,26,18,8
17,6,AS Roma,17,28,30,19,11
17,7,SSC Napoli,17,27,28,21,7
17,8,Atalanta BC,17,26,28,20,8
17,9,SS Lazio,17,24,18,18,0
17,10,Torino FC,17,24,15,17,-2
17,11,AC Monza,17,21,16,18,-2
17,12,US Lecce,17,20,19,23,-4
17,13,Genoa CFC,17,19,18,22,-4
17,14,Frosinone Calcio,17,19,22,28,-6
17,15,US Sassuolo Calcio,17,16,25,32,-7
17,16,Hellas Verona FC,17,14,15,23,-8
17,17,Udinese Calcio,17,14,15,28,-13
17,18,Cagliari Calcio,17,13,16,31,-15
17,19,Empoli FC,17,12,10,30,-20
17,20,US Salernitana 1919,17,9,14,36,-22
18,1,FC Internazionale Milano,18,45,42,8,34
18,2,Juventus FC,18,43,27,11,16
18,3,AC Milan,18,36,32,20,12
18,4,ACF Fiorentina,18,33,27,18,9
18,5,Bologna FC 1909,18,31,21,15,6
18,6,Atalanta BC,18,29,29,20,9
18,7,AS Roma,18,28,30,20,10
18,8,SSC Napoli,18,28,28,21,7
18,9,SS Lazio,18,27,21,19,2
18,10,Torino FC,18,24,15,18,-3
18,11,AC Monza,18,22,16,18,-2
18,12,Genoa CFC,18,20,19,23,-4
18,13,US Lecce,18,20,19,24,-5
18,14,Frosinone Calcio,18,19,23,31,-8
18,15,Udinese Calcio,18,17,18,28,-10
18,16,US Sassuolo Calcio,18,16,25,33,-8
18,17,Hellas Verona FC,18,14,15,24,-9
18,18,Cagliari Calcio,18,14,16,31,-15
18,19,Empoli FC,18,13,10,30,-20
18,20,US Salernitana 1919,18,12,15,36,-21
19,1,FC Internazionale Milano,19,48,44,9,35
19,2,Juventus FC,19,46,29,12,17
19,3,AC Milan,19,39,35,20,15
19,4,ACF Fiorentina,19,33,27,19,8
19,5,Bologna FC 1909,19,32,22,16,6
19,6,Atalanta BC,19,30,30,21,9
19,7,SS Lazio,19,30,23,20,3
19,8,AS Roma,19,29,31,21,10
19,9,SSC Napoli,19,28,28,24,4
19,10,Torino FC,19,27,18,18,0
19,11,AC Monza,19,25,19,20,-1
19,12,Genoa CFC,19,21,20,24,-4
19,13,US Lecce,19,21,20,25,-5
19,14,US Sassuolo Calcio,19,19,26,33,-7
19,15,Frosinone Calcio,19,19,25,34,-9
19,16,Udinese Calcio,19,17,19,30,-11
19,17,Cagliari Calcio,19,15,17,32,-15
19,18,Hellas Verona FC,19,14,16,26,-10
19,19,Empoli FC,19,13,10,33,-23
19,20,US Salernitana 1919,19,12,16,38,-22
20,1,FC Internazionale Milano,20,51,49,10,39
20,2,Juventus FC,20,49,32,12,20
20,3,AC Milan,20,42,38,21,17
20,4,ACF Fiorentina,20,34,29,21,8
20,5,Atalanta BC,20,33,35,21,14
20,6,SS Lazio,20,33,24,20,4
20,7,Bologna FC 1909,20,32,23,18,5
20,8,SSC Napoli,20,31,30,25,5
20,9,AS Roma,20,29,32,24,8
20,10,Torino FC,20,28,18,18,0
20,11,AC Monza,20,25,20,25,-5
20,12,Genoa CFC,20,22,20,24,-4
20,13,US Lecce,20,21,20,26,-6
20,14,US Sassuolo Calcio,20,19,26,36,-10
20,15,Frosinone Calcio,20,19,25,39,-14
20,16,Udinese Calcio,20,18,21,32,-11
20,17,Cagliari Calcio,20,18,19,33,-14
20,18,Hellas Verona FC,20,17,18,27,-9
20,19,Empoli FC,20,13,11,35,-24
20,20,US Salernitana 1919,20,12,17,40,-23
21,1,FC Internazionale Milano,21,54,53,10,43
21,2,Juventus FC,21,52,35,12,23
21,3,AC Milan,21,45,41,23,18
21,4,SS Lazio,21,36,26,20,6
21,5,Bologna FC 1909,21,35,25,18,7
21,6,SSC Napoli,21,34,36,26,10
21,7,ACF Fiorentina,21,34,29,23,6
21,8,Atalanta BC,21,33,35,25,10
21,9,AS Roma,21,32,34,25,9
21,10,Torino FC,21,28,18,20,-2
21,11,Genoa CFC,21,25,22,25,-3
21,12,AC Monza,21,25,20,28,-8
21,13,Frosinone Calcio,21,22,28,40,-12
21,14,US Lecce,21,21,20,29,-9
21,15,US Sassuolo Calcio,21,19,27,42,-15
21,16,Udinese Calcio,21,18,23,35,-12
21,17,Cagliari Calcio,21,18,20,36,-16
21,18,Hellas Verona FC,21,17,19,29,-10
21,19,Empoli FC,21,16,14,35,-21
21,20,US Salernitana 1919,21,12,18,42,-24
22,1,FC Internazionale Milano,22,57,54,10,44
22,2,Juventus FC,22,53,36,13,23
22,3,AC Milan,22,46,43,25,18
22,4,SS Lazio,22,37,26,20,6
22,5,Atalanta BC,22,36,37,25,12
22,6,Bologna FC 1909,22,36,27,20,7
22,7,SSC Napoli,22,35,36,26,10
22,8,AS Roma,22,35,36,26,10
22,9,ACF Fiorentina,22,34,29,24,5
22,10,Torino FC,22,31,20,21,-1
22,11,Genoa CFC,22,28,24,26,-2
22,12,AC Monza,22,28,21,28,-7
22,13,Frosinone Calcio,22,23,29,41,-12
22,14,US Lecce,22,21,21,31,-10
22,15,US Sassuolo Calcio,22,19,27,43,-16
22,16,Hellas Verona FC,22,18,20,30,-10
22,17,Udinese Calcio,22,18,23,37,-14
22,18,Cagliari Calcio,22,18,21,38,-17
22,19,Empoli FC,22,17,15,36,-21
22,20,US Salernitana 1919,22,12,19,44,-25
23,1,FC Internazionale Milano,23,60,55,10,45
23,2,Juventus FC,23,53,36,14,22
23,3,AC Milan,23,49,46,27,19
23,4,Atalanta BC,23,39,40,26,14
23,5,Bologna FC 1909,23,39,31,22,9
23,6,AS Roma,23,38,40,26,14
23,7,SSC Napoli,23,38,38,27,11
23,8,SS Lazio,23,37,27,23,4
23,9,ACF Fiorentina,23,34,31,27,4
23,10,Torino FC,23,32,20,21,-1
23,11,Genoa CFC,23,29,24,26,-2
23,12,AC Monza,23,29,21,28,-7
23,13,US Lecce,23,24,24,33,-9
23,14,Frosinone Calcio,23,23,31,44,-13
23,15,Udinese Calcio,23,19,23,37,-14
23,16,US Sassuolo Calcio,23,19,29,47,-18
23,17,Hellas Verona FC,23,18,21,32,-11
23,18,Cagliari Calcio,23,18,21,42,-21
23,19,Empoli FC,23,18,15,36,-21
23,20,US Salernitana 1919,23,13,19,44,-25
24,1,FC Internazionale Milano,24,63,59,12,47
24,2,Juventus FC,24,53,36,15,21
24,3,AC Milan,24,52,47,27,20
24,4,Atalanta BC,24,42,44,27,17
24,5,Bologna FC 1909,24,42,35,22,13
24,6,SS Lazio,24,40,30,24,6
24,7,AS Roma,24,38,42,30,12
24,8,SSC Napoli,24,38,38,28,10
24,9,ACF Fiorentina,24,37,36,28,8
24,10,Torino FC,24,33,21,22,-1
24,11,AC Monza,24,30,21,28,-7
24,12,Genoa CFC,24,29,25,30,-5
24,13,US Lecce,24,24,24,37,-13
24,14,Frosinone Calcio,24,23,32,49,-17
24,15,Udinese Calcio,24,22,24,37,-13
24,16,Empoli FC,24,21,18,37,-19
24,17,US Sassuolo Calcio,24,20,30,48,-18
24,18,Hellas Verona FC,24,19,21,32,-11
24,19,Cagliari Calcio,24,18,22,45,-23
24,20,US Salernitana 1919,24,13,20,47,-27
25,1,FC Internazionale Milano,25,66,63,12,51
25,2,Juventus FC,25,54,38,17,21
25,3,AC Milan,25,52,49,31,18
25,4,Atalanta BC,25,45,47,27,20
25,5,Bologna FC 1909,25,45,37,23,14
25,6,AS Roma,25,41,45,30,15
25,7,SS Lazio,25,40,31,26,5
25,8,SSC Napoli,25,39,39,29,10
25,9,ACF Fiorentina,25,38,37,29,8
25,10,Torino FC,25,36,23,22,1
25,11,AC Monza,25,33,25,30,-5
25,12,Genoa CFC,25,30,26,31,-5
25,13,US Lecce,25,24,24,39,-15
25,14,Udinese Calcio,25,23,25,38,-13
25,15,Frosinone Calcio,25,23,32,52,-20
25,16,Empoli FC,25,22,19,38,-19
25,17,Hellas Verona FC,25,20,23,34,-11
25,18,US Sassuolo Calcio,25,20,30,51,-21
25,19,Cagliari Calcio,25,19,23,46,-23
25,20,US Salernitana 1919,25,13,20,51,-31
26,1,FC Internazionale Milano,26,69,67,12,55
26,2,Juventus FC,26,57,41,19,22
26,3,AC Milan,26,53,50,32,18
26,4,Bologna FC 1909,26,48,39,23,16
26,5,Atalanta BC,26,46,48,28,20
26,6,AS Roma,26,44,48,32,16
26,7,ACF Fiorentina,26,41,39,30,9
26,8,SSC Napoli,26,40,40,30,10
26,9,SS Lazio,26,40,32,28,4
26,10,Torino FC,26,36,25,25,0
26,11,AC Monza,26,36,27,30,-3
26,12,Genoa CFC,26,33,28,31,-3
26,13,Empoli FC,26,25,22,40,-18
26,14,US Lecce,26,24,24,43,-19
26,15,Udinese Calcio,26,23,25,40,-15
26,16,Frosinone Calcio,26,23,34,55,-21
26,17,Hellas Verona FC,26,20,23,36,-13
26,18,US Sassuolo Calcio,26,20,32,54,-22
26,19,Cagliari Calcio,26,20,24,47,-23
26,20,US Salernitana 1919,26,13,20,53,-33
27,1,FC Internazionale Milano,27,72,69,13,56
27,2,Juventus FC,27,57,42,21,21
27,3,AC Milan,27,56,51,32,19
27,4,Bologna FC 1909,27,51,41,24,17
27,5,AS Roma,27,47,52,33,19
27,6,Atalanta BC,27,46,49,30,19
27,7,SSC Napoli,27,43,42,31,11
27,8,ACF Fiorentina,27,42,39,30,9
27,9,SS Lazio,27,40,32,29,3
27,10,Torino FC,27,37,25,25,0
27,11,AC Monza,27,36,28,34,-6
27,12,Genoa CFC,27,33,29,33,-4
27,13,US Lecce,27,25,25,44,-19
27,14,Empoli FC,27,25,22,41,-19
27,15,Udinese Calcio,27,24,26,41,-15
27,16,Frosinone Calcio,27,24,35,56,-21
27,17,Hellas Verona FC,27,23,24,36,-12
27,18,Cagliari Calcio,27,23,25,47,-22
27,19,US Sassuolo Calcio,27,20,32,55,-23
27,20,US Salernitana 1919,27,14,21,54,-33
28,1,FC Internazionale Milano,28,75,70,13,57
28,2,AC Milan,28,59,52,32,20
28,3,Juventus FC,28,58,44,23,21
28,4,Bologna FC 1909,28,51,41,25,16
28,5,AS Roma,28,48,54,35,19
28,6,Atalanta BC,28,47,51,32,19
28,7,SSC Napoli,28,44,43,32,11
28,8,ACF Fiorentina,28,43,41,32,9
28,9,SS Lazio,28,40,33,31,2
28,10,AC Monza,28,39,31,36,-5
28,11,Torino FC,28,38,26,26,0
28,12,Genoa CFC,28,33,31,36,-5
28,13,Udinese Calcio,28,27,28,42,-14
28,14,Hellas Verona FC,28,26,25,36,-11
28,15,Cagliari Calcio,28,26,29,49,-20
28,16,US Lecce,28,25,25,45,-20
28,17,Empoli FC,28,25,22,42,-20
28,18,Frosinone Calcio,28,24,35,57,-22
28,19,US Sassuolo Calcio,28,23,33,55,-22
28,20,US Salernitana 1919,28,14,23,58,-35
29,1,FC Internazionale Milano,29,76,71,14,57
29,2,AC Milan,29,62,55,33,22
29,3,Juventus FC,29,59,44,23,21
29,4,Bologna FC 1909,29,54,42,25,17
29,5,AS Roma,29,51,55,35,20
29,7,SSC Napoli,29,45,44,33,11
29,9,SS Lazio,29,43,36,33,3
29,10,AC Monza,29,42,32,36,-4
29,11,Torino FC,29,41,28,26,2
29,12,Genoa CFC,29,34,31,36,-5
29,13,US Lecce,29,28,26,45,-19
29,14,Udinese Calcio,29,27,28,44,-16
29,15,Hellas Verona FC,29,26,26,39,-13
29,16,Cagliari Calcio,29,26,29,50,-21
29,17,Empoli FC,29,25,22,43,-21
29,18,Frosinone Calcio,29,24,37,60,-23
29,19,US Sassuolo Calcio,29,23,33,56,-23
29,20,US Salernitana 1919,29,14,23,59,-36
30,1,FC Internazionale Milano,30,79,73,14,59
30,2,AC Milan,30,65,57,34,23
30,3,Juventus FC,30,59,44,24,20
30,4,Bologna FC 1909,30,57,45,25,20
30,5,AS Roma,30,52,55,35,20
30,7,SS Lazio,30,46,37,33,4
30,8,SSC Napoli,30,45,44,36,8
30,9,Torino FC,30,44,29,26,3
30,11,AC Monza,30,42,32,37,-5
