id,utcDate,status,matchday,stage,group,lastUpdated,referees,area.id,area.name,area.code,area.flag,competition.id,competition.name,competition.code,competition.type,competition.emblem,season.id,season.startDate,season.endDate,season.currentMatchday,season.winner.id,season.winner.name,season.winner.shortName,season.winner.tla,season.winner.crest,season.winner.address,season.winner.website,season.winner.founded,season.winner.clubColors,season.winner.venue,season.winner.lastUpdated,homeTeam.id,homeTeam.name,homeTeam.shortName,homeTeam.tla,homeTeam.crest,awayTeam.id,awayTeam.name,awayTeam.shortName,awayTeam.tla,awayTeam.crest,score.winner,score.duration,score.fullTime.home,score.fullTime.away,score.halfTime.home,score.halfTime.away,odds.msg
303007,2020-09-18T18:30:00Z,FINISHED,1,REGULAR_SEASON,Regular Season,2020-10-03T07:30:16Z,"[{'id': 43878, 'name': 'Felix Zwayer', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 43923, 'name': 'Thorsten Schiffner', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 43879, 'name': 'Marco Achmüller', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57517, 'name': 'Daniel Schlager', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57539, 'name': 'Tobias Welz', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,599,2020-09-18,2021-05-22,34,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.svg,Säbenerstr. 51 München 81547,http://www.fcbayern.de,1900,Red / White / Blue,Allianz Arena,2021-12-16T18:52:55Z,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.svg,6,FC Schalke 04,Schalke,S04,https://crests.football-data.org/6.png,HOME_TEAM,REGULAR,8,0,3,0,Activate Odds-Package in User-Panel to retrieve odds.
303008,2020-09-20T16:00:00Z,FINISHED,1,REGULAR_SEASON,Regular Season,2020-10-03T07:30:17Z,"[{'id': 15824, 'name': 'Sven Jablonski', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 338, 'name': 'Norbert Grudzinski', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 8827, 'name': 'Eduard Beitinger', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 175, 'name': 'Christof Günsch', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 15825, 'name': 'Martin Petersen', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,599,2020-09-18,2021-05-22,34,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.svg,Säbenerstr. 51 München 81547,http://www.fcbayern.de,1900,Red / White / Blue,Allianz Arena,2021-12-16T18:52:55Z,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.svg,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,DRAW,REGULAR,0,0,0,0,Activate Odds-Package in User-Panel to retrieve odds.
303010,2020-09-20T13:30:00Z,FINISHED,1,REGULAR_SEASON,Regular Season,2020-09-20T19:03:01Z,"[{'id': 57510, 'name': 'Manuel Gräfe', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 43921, 'name': 'Guido Kleve', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57511, 'name': 'Markus Sinn', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57518, 'name': 'Florian Badstübner', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57523, 'name': 'Sven Waschitzki', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,599,2020-09-18,2021-05-22,34,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.svg,Säbenerstr. 51 München 81547,http://www.fcbayern.de,1900,Red / White / Blue,Allianz Arena,2021-12-16T18:52:55Z,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,HOME_TEAM,REGULAR,3,1,2,0,Activate Odds-Package in User-Panel to retrieve odds.
303004,2020-09-19T16:30:00Z,FINISHED,1,REGULAR_SEASON,Regular Season,2020-09-19T22:49:14Z,"[{'id': 43875, 'name': 'Felix Brych', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 43877, 'name': 'Stefan Lupp', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 43953, 'name': 'Markus Häcker', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57504, 'name': 'Robert Hartmann', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57512, 'name': 'Tobias Reichel', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,599,2020-09-18,2021-05-22,34,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.svg,Säbenerstr. 51 München 81547,http://www.fcbayern.de,1900,Red / White / Blue,Allianz Arena,2021-12-16T18:52:55Z,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,HOME_TEAM,REGULAR,3,0,1,0,Activate Odds-Package in User-Panel to retrieve odds.
303002,2020-09-19T13:30:00Z,FINISHED,1,REGULAR_SEASON,Regular Season,2020-10-03T07:30:16Z,"[{'id': 15408, 'name': 'Daniel Siebert', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 8826, 'name': 'Christian Dietz', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57525, 'name': 'Marcel Pelgrim', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57515, 'name': 'Sören Storks', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57532, 'name': 'Frank Willenborg', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,599,2020-09-18,2021-05-22,34,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.svg,Säbenerstr. 51 München 81547,http://www.fcbayern.de,1900,Red / White / Blue,Allianz Arena,2021-12-16T18:52:55Z,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,AWAY_TEAM,REGULAR,2,3,1,2,Activate Odds-Package in User-Panel to retrieve odds.
303006,2020-09-19T13:30:00Z,FINISHED,1,REGULAR_SEASON,Regular Season,2020-09-19T22:46:41Z,"[{'id': 9567, 'name': 'Sascha Stegemann', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 9569, 'name': 'Mike Pickel', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57520, 'name': 'Frederick Assmuth', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 337, 'name': 'Patrick Ittrich', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57542, 'name': 'Günter Perl', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,599,2020-09-18,2021-05-22,34,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.svg,Säbenerstr. 51 München 81547,http://www.fcbayern.de,1900,Red / White / Blue,Allianz Arena,2021-12-16T18:52:55Z,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.svg,9,Hertha BSC,Hertha BSC,BSC,https://crests.football-data.org/9.png,AWAY_TEAM,REGULAR,1,4,0,2,Activate Odds-Package in User-Panel to retrieve odds.
303005,2020-09-19T13:30:00Z,FINISHED,1,REGULAR_SEASON,Regular Season,2020-09-19T22:48:17Z,"[{'id': 57516, 'name': 'Benjamin Cortus', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 9570, 'name': 'Florian Heft', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57505, 'name': 'Christian Leicher', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57735, 'name': 'Michael Bacher', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 26174, 'name': 'Bibiana Steinhaus', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,599,2020-09-18,2021-05-22,34,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.svg,Säbenerstr. 51 München 81547,http://www.fcbayern.de,1900,Red / White / Blue,Allianz Arena,2021-12-16T18:52:55Z,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.svg,AWAY_TEAM,REGULAR,2,3,0,2,Activate Odds-Package in User-Panel to retrieve odds.
303003,2020-09-19T13:30:00Z,FINISHED,1,REGULAR_SEASON,Regular Season,2020-09-19T22:46:00Z,"[{'id': 43922, 'name': 'Benjamin Brand', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 8828, 'name': 'Thomas Stein', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 340, 'name': 'Benedikt Kempkes', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 174, 'name': 'Markus Schmidt', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 253, 'name': 'Harm Osmers', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,599,2020-09-18,2021-05-22,34,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.svg,Säbenerstr. 51 München 81547,http://www.fcbayern.de,1900,Red / White / Blue,Allianz Arena,2021-12-16T18:52:55Z,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.svg,38,Arminia Bielefeld,Bielefeld,BIE,https://crests.football-data.org/38.svg,DRAW,REGULAR,1,1,0,0,Activate Odds-Package in User-Panel to retrieve odds.
303009,2020-09-19T13:30:00Z,FINISHED,1,REGULAR_SEASON,Regular Season,2020-09-19T22:44:37Z,"[{'id': 15821, 'name': 'Marco Fritz', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57534, 'name': 'Jan Neitzel', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 339, 'name': 'Sascha Thielert', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57529, 'name': 'Robert Kampka', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57527, 'name': 'Timo Gerach', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,599,2020-09-18,2021-05-22,34,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.svg,Säbenerstr. 51 München 81547,http://www.fcbayern.de,1900,Red / White / Blue,Allianz Arena,2021-12-16T18:52:55Z,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.svg,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,AWAY_TEAM,REGULAR,1,3,0,1,Activate Odds-Package in User-Panel to retrieve odds.
303018,2020-09-27T13:30:00Z,FINISHED,2,REGULAR_SEASON,Regular Season,2020-10-03T07:30:17Z,"[{'id': 43922, 'name': 'Benjamin Brand', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 340, 'name': 'Benedikt Kempkes', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57527, 'name': 'Timo Gerach', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 8828, 'name': 'Thomas Stein', 'type': 'REFEREE', 'nationality': 'Germany'}, {'id': 57529, 'name': 'Robert Kampka', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,599,2020-09-18,2021-05-22,34,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.svg,Säbenerstr. 51 München 81547,http://www.fcbayern.de,1900,Red / White / Blue,Allianz Arena,2021-12-16T18:52:55Z,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.svg,HOME_TEAM,REGULAR,4,1,2,1,Activate Odds-Package in User-Panel to retrieve odds.
