matchday,position,team_name,playedGames,points,goalsFor,goalsAgainst,goalDifference
10,17,Cádiz CF,10,7,7,15,-8
10,18,Deportivo Alavés,10,6,6,18,-12
10,19,Levante UD,10,5,9,18,-9
10,20,Getafe CF,10,2,3,16,-13
11,1,Real Madrid CF,11,24,25,11,14
11,2,Real Sociedad de Fútbol,11,24,16,9,7
11,3,Sevilla FC,11,22,18,8,10
11,4,Real Betis Balompié,11,21,19,12,7
11,5,Rayo Vallecano de Madrid,11,19,18,12,6
11,6,Club Atlético de Madrid,11,19,16,12,4
11,7,CA Osasuna,11,19,14,13,1
11,8,Athletic Club,11,17,10,7,3
11,9,FC Barcelona,11,16,16,12,4
11,10,Villarreal CF,11,15,18,12,6
11,11,RCD Espanyol de Barcelona,11,14,11,11,0
11,12,Valencia CF,11,13,16,17,-1
11,13,RCD Mallorca,11,13,10,16,-6
11,14,Granada CF,11,11,10,15,-5
11,15,RC Celta de Vigo,11,10,10,14,-4
11,16,Elche CF,11,10,8,13,-5
11,17,Deportivo Alavés,11,9,7,18,-11
11,18,Cádiz CF,11,8,10,18,-8
11,19,Levante UD,11,6,11,20,-9
11,20,Getafe CF,11,3,4,17,-13
12,1,Real Madrid CF,12,27,27,12,15
12,2,Sevilla FC,12,25,20,8,12
12,3,Real Sociedad de Fútbol,12,25,17,10,7
12,4,Club Atlético de Madrid,12,22,19,12,7
12,5,Real Betis Balompié,12,21,19,15,4
12,6,Rayo Vallecano de Madrid,12,20,18,12,6
12,7,CA Osasuna,12,19,14,15,-1
12,8,Athletic Club,12,18,11,8,3
12,9,FC Barcelona,12,17,17,13,4
12,10,Valencia CF,12,16,18,17,1
12,11,Villarreal CF,12,15,18,14,4
12,12,RCD Espanyol de Barcelona,12,14,12,13,-1
12,13,Granada CF,12,14,13,15,-2
12,14,RCD Mallorca,12,14,11,17,-6
12,15,RC Celta de Vigo,12,11,10,14,-4
12,16,Elche CF,12,10,9,15,-6
12,17,Deportivo Alavés,12,10,8,19,-11
12,18,Cádiz CF,12,9,11,19,-8
12,19,Levante UD,12,6,11,23,-12
12,20,Getafe CF,12,6,6,18,-12
13,1,Real Madrid CF,13,30,29,13,16
13,2,Sevilla FC,13,28,22,8,14
13,3,Real Sociedad de Fútbol,13,28,19,10,9
13,4,Club Atlético de Madrid,13,23,22,15,7
13,5,Real Betis Balompié,13,21,19,17,2
13,6,Rayo Vallecano de Madrid,13,20,19,14,5
13,7,CA Osasuna,13,19,14,17,-3
13,8,Villarreal CF,13,18,19,14,5
13,9,FC Barcelona,13,18,20,16,4
13,10,Athletic Club,13,18,11,9,2
13,11,Valencia CF,13,17,21,20,1
13,12,RCD Espanyol de Barcelona,13,17,14,13,1
13,13,RCD Mallorca,13,15,13,19,-6
13,14,Granada CF,13,14,13,17,-4
13,15,Deportivo Alavés,13,13,10,20,-10
13,16,RC Celta de Vigo,13,12,13,17,-4
13,17,Cádiz CF,13,12,12,19,-7
13,18,Elche CF,13,11,11,17,-6
13,19,Levante UD,13,6,12,25,-13
13,20,Getafe CF,13,6,6,19,-13
14,1,Real Madrid CF,14,33,33,14,19
14,2,Sevilla FC,14,29,24,10,14
14,3,Real Sociedad de Fútbol,14,29,19,10,9
14,4,Club Atlético de Madrid,14,26,23,15,8
14,5,Real Betis Balompié,14,24,22,17,5
14,6,Rayo Vallecano de Madrid,14,23,22,15,7
14,7,FC Barcelona,14,21,21,16,5
14,8,Villarreal CF,14,19,20,15,5
14,9,Athletic Club,14,19,11,9,2
14,10,CA Osasuna,14,19,14,18,-4
14,11,Valencia CF,14,18,21,20,1
14,12,RCD Espanyol de Barcelona,14,17,14,14,0
14,13,RCD Mallorca,14,15,14,22,-8
14,14,Granada CF,14,14,14,21,-7
14,15,Deportivo Alavés,14,14,12,22,-10
14,16,RC Celta de Vigo,14,13,14,18,-4
14,17,Cádiz CF,14,12,12,23,-11
14,18,Elche CF,14,11,11,20,-9
14,19,Getafe CF,14,9,10,19,-9
14,20,Levante UD,14,7,12,25,-13
15,1,Real Madrid CF,15,36,35,15,20
15,2,Sevilla FC,15,29,25,12,13
15,3,Club Atlético de Madrid,15,29,27,16,11
15,4,Real Sociedad de Fútbol,15,29,19,11,8
15,5,Real Betis Balompié,15,27,25,18,7
15,6,FC Barcelona,15,24,24,17,7
15,7,Rayo Vallecano de Madrid,15,24,23,16,7
15,8,Athletic Club,15,20,13,11,2
15,9,RCD Espanyol de Barcelona,15,20,15,14,1
15,10,CA Osasuna,15,20,15,19,-4
15,11,Villarreal CF,15,19,21,18,3
15,12,Valencia CF,15,19,22,21,1
15,13,RC Celta de Vigo,15,16,16,19,-3
15,14,RCD Mallorca,15,16,14,22,-8
15,15,Granada CF,15,15,16,23,-7
15,16,Deportivo Alavés,15,14,13,24,-11
15,17,Elche CF,15,12,12,21,-9
15,18,Cádiz CF,15,12,13,27,-14
15,19,Getafe CF,15,10,10,19,-9
15,20,Levante UD,15,7,13,28,-15
16,1,Real Madrid CF,16,39,37,15,22
16,2,Sevilla FC,16,32,26,12,14
16,3,Real Betis Balompié,16,30,26,18,8
16,4,Club Atlético de Madrid,16,29,28,18,10
16,5,Real Sociedad de Fútbol,16,29,19,13,6
16,6,Rayo Vallecano de Madrid,16,27,24,16,8
16,7,FC Barcelona,16,24,24,18,6
16,8,Valencia CF,16,22,24,22,2
16,9,Athletic Club,16,21,13,11,2
16,10,CA Osasuna,16,21,15,19,-4
16,11,RCD Espanyol de Barcelona,16,20,15,15,0
16,12,Villarreal CF,16,19,21,19,2
16,13,RCD Mallorca,16,19,16,23,-7
16,14,Granada CF,16,18,18,24,-6
16,15,RC Celta de Vigo,16,16,17,21,-4
16,16,Elche CF,16,15,15,22,-7
16,17,Deportivo Alavés,16,14,14,26,-12
16,18,Cádiz CF,16,12,14,30,-16
16,19,Getafe CF,16,11,10,19,-9
16,20,Levante UD,16,8,13,28,-15
17,1,Real Madrid CF,17,42,39,15,24
17,2,Sevilla FC,17,35,27,12,15
17,3,Real Betis Balompié,17,33,30,18,12
17,4,Club Atlético de Madrid,17,29,28,20,8
17,5,Real Sociedad de Fútbol,17,29,19,17,2
17,6,Rayo Vallecano de Madrid,17,27,24,18,6
17,7,FC Barcelona,17,25,26,20,6
17,8,Valencia CF,17,25,26,23,3
17,9,RCD Espanyol de Barcelona,17,23,19,18,1
17,10,Villarreal CF,17,22,23,19,4
17,11,CA Osasuna,17,22,17,21,-4
17,12,Athletic Club,17,21,13,12,1
17,13,RCD Mallorca,17,20,16,23,-7
17,14,Granada CF,17,19,19,25,-6
17,15,RC Celta de Vigo,17,17,17,21,-4
17,16,Elche CF,17,15,16,24,-8
17,17,Deportivo Alavés,17,15,15,27,-12
17,18,Cádiz CF,17,13,15,31,-16
17,19,Getafe CF,17,12,11,20,-9
17,20,Levante UD,17,8,16,32,-16
18,1,Real Madrid CF,18,43,39,15,24
18,2,Sevilla FC,18,38,29,13,16
18,3,Real Betis Balompié,18,33,32,21,11
18,4,Rayo Vallecano de Madrid,18,30,26,18,8
18,5,Club Atlético de Madrid,18,29,29,22,7
18,6,Real Sociedad de Fútbol,18,29,20,20,0
18,7,FC Barcelona,18,28,29,22,7
18,8,Valencia CF,18,28,30,26,4
18,9,Villarreal CF,18,25,26,20,6
18,10,Athletic Club,18,24,16,14,2
18,11,RCD Espanyol de Barcelona,18,23,20,21,-1
18,12,Granada CF,18,22,23,26,-3
18,13,CA Osasuna,18,22,17,22,-5
18,14,RC Celta de Vigo,18,20,20,22,-2
18,15,RCD Mallorca,18,20,17,27,-10
18,16,Getafe CF,18,15,12,20,-8
18,17,Elche CF,18,15,18,27,-9
18,18,Deportivo Alavés,18,15,15,29,-14
18,19,Cádiz CF,18,14,15,31,-16
18,20,Levante UD,18,8,19,36,-17
19,1,Real Madrid CF,19,43,39,16,23
19,2,Sevilla FC,19,41,30,13,17
19,3,Real Betis Balompié,19,33,32,23,9
19,4,Club Atlético de Madrid,19,32,31,22,9
19,5,FC Barcelona,19,31,30,22,8
19,6,Rayo Vallecano de Madrid,19,30,26,20,6
19,7,Real Sociedad de Fútbol,19,30,21,21,0
19,8,Villarreal CF,19,28,31,20,11
19,9,Valencia CF,19,28,31,28,3
19,10,Athletic Club,19,27,19,15,4
19,11,RCD Espanyol de Barcelona,19,26,22,22,0
19,12,RC Celta de Vigo,19,23,22,22,0
19,13,Granada CF,19,23,23,26,-3
19,14,CA Osasuna,19,22,18,25,-7
19,15,RCD Mallorca,19,20,17,28,-11
19,16,Getafe CF,19,18,13,20,-7
19,17,Elche CF,19,16,18,27,-9
19,18,Deportivo Alavés,19,16,16,30,-14
19,19,Cádiz CF,19,14,15,32,-17
19,20,Levante UD,19,8,19,41,-22
20,1,Real Madrid CF,20,46,43,17,26
20,2,Sevilla FC,20,44,31,13,18
20,3,Real Betis Balompié,20,34,33,24,9
20,4,Club Atlético de Madrid,20,33,33,24,9
20,5,Real Sociedad de Fútbol,20,33,22,21,1
20,6,FC Barcelona,20,32,31,23,8
20,7,Rayo Vallecano de Madrid,20,31,27,21,6
20,8,Villarreal CF,20,29,33,22,11
20,9,Athletic Club,20,28,19,15,4
20,10,Valencia CF,20,28,32,32,0
20,11,RCD Espanyol de Barcelona,20,26,23,24,-1
20,12,CA Osasuna,20,25,20,25,-5
20,13,Granada CF,20,24,24,27,-3
20,14,RC Celta de Vigo,20,23,22,23,-1
20,15,RCD Mallorca,20,20,17,30,-13
20,16,Elche CF,20,19,20,28,-8
20,17,Getafe CF,20,18,13,21,-8
20,18,Deportivo Alavés,20,17,16,30,-14
20,19,Cádiz CF,20,14,15,34,-19
20,20,Levante UD,20,11,21,41,-20
21,1,Real Madrid CF,21,49,45,18,27
21,2,Sevilla FC,21,45,32,14,18
21,3,Real Betis Balompié,21,37,37,24,13
21,4,Real Sociedad de Fútbol,21,36,24,21,3
21,5,Rayo Vallecano de Madrid,21,34,28,21,7
21,6,Club Atlético de Madrid,21,33,33,25,8
21,7,FC Barcelona,21,32,31,24,7
21,8,Villarreal CF,21,29,33,23,10
21,9,Valencia CF,21,29,33,33,0
21,10,Athletic Club,21,28,20,17,3
21,11,RCD Espanyol de Barcelona,21,27,25,26,-1
21,12,RC Celta de Vigo,21,26,24,23,1
21,13,CA Osasuna,21,25,20,27,-7
21,14,Granada CF,21,24,26,31,-5
21,15,Elche CF,21,22,21,28,-7
21,16,Getafe CF,21,21,17,23,-6
21,17,RCD Mallorca,21,20,17,32,-15
21,18,Deportivo Alavés,21,17,16,34,-18
21,19,Cádiz CF,21,15,17,36,-19
21,20,Levante UD,21,14,22,41,-19
22,1,Real Madrid CF,22,50,47,20,27
22,2,Sevilla FC,22,46,34,16,18
22,3,Real Betis Balompié,22,40,41,25,16
22,4,Real Sociedad de Fútbol,22,37,24,21,3
22,5,Club Atlético de Madrid,22,36,36,27,9
22,6,FC Barcelona,22,35,32,24,8
22,7,Rayo Vallecano de Madrid,22,34,28,22,6
22,8,Villarreal CF,22,32,36,23,13
22,9,Athletic Club,22,31,21,17,4
22,10,Valencia CF,22,29,35,36,-1
22,11,CA Osasuna,22,28,22,27,-5
22,12,RC Celta de Vigo,22,27,26,25,1
22,13,RCD Espanyol de Barcelona,22,27,26,30,-4
22,14,Granada CF,22,24,26,33,-7
22,15,Elche CF,22,23,23,30,-7
22,16,Getafe CF,22,22,17,23,-6
22,17,RCD Mallorca,22,20,17,35,-18
22,18,Cádiz CF,22,18,19,36,-17
22,19,Deportivo Alavés,22,17,16,35,-19
22,20,Levante UD,22,14,22,43,-21
23,1,Real Madrid CF,23,53,48,20,28
23,2,Sevilla FC,23,47,34,16,18
23,3,Real Betis Balompié,23,40,41,27,14
23,4,FC Barcelona,23,38,36,26,10
23,5,Real Sociedad de Fútbol,23,38,24,21,3
23,6,Club Atlético de Madrid,23,36,38,31,7
23,7,Villarreal CF,23,35,38,23,15
23,8,Athletic Club,23,34,23,18,5
23,9,Rayo Vallecano de Madrid,23,34,28,24,4
23,10,RC Celta de Vigo,23,30,28,25,3
23,11,Valencia CF,23,30,35,36,-1
23,12,CA Osasuna,23,29,22,27,-5
23,13,RCD Espanyol de Barcelona,23,27,27,32,-5
23,14,Elche CF,23,26,26,31,-5
23,15,Getafe CF,23,25,20,23,-3
23,16,Granada CF,23,24,26,34,-8
23,17,RCD Mallorca,23,23,19,36,-17
23,18,Cádiz CF,23,18,20,38,-18
23,19,Deportivo Alavés,23,17,17,38,-21
23,20,Levante UD,23,14,22,46,-24
24,1,Real Madrid CF,24,54,48,20,28
24,2,Sevilla FC,24,50,36,16,20
24,3,Real Betis Balompié,24,43,45,29,16
24,4,Real Sociedad de Fútbol,24,41,26,21,5
24,5,FC Barcelona,24,39,38,28,10
24,6,Club Atlético de Madrid,24,39,42,34,8
24,7,Villarreal CF,24,36,38,23,15
24,8,Athletic Club,24,34,25,21,4
24,9,Rayo Vallecano de Madrid,24,34,28,27,1
24,10,CA Osasuna,24,32,25,27,-2
24,11,RC Celta de Vigo,24,31,28,25,3
24,12,Valencia CF,24,30,36,38,-2
24,13,RCD Espanyol de Barcelona,24,28,29,34,-5
24,14,Elche CF,24,26,26,33,-7
24,15,RCD Mallorca,24,26,22,38,-16
24,16,Getafe CF,24,25,23,27,-4
24,17,Granada CF,24,24,26,36,-10
24,18,Deportivo Alavés,24,20,19,39,-20
24,19,Cádiz CF,24,19,20,38,-18
24,20,Levante UD,24,14,24,50,-26
25,1,Real Madrid CF,25,57,51,20,31
25,2,Sevilla FC,25,51,37,17,20
25,3,Real Betis Balompié,25,46,47,30,17
25,4,FC Barcelona,25,42,42,29,13
25,5,Club Atlético de Madrid,25,42,45,34,11
25,6,Real Sociedad de Fútbol,25,41,26,25,1
25,7,Villarreal CF,25,39,42,24,18
25,8,Athletic Club,25,37,29,21,8
25,9,Rayo Vallecano de Madrid,25,34,29,29,0
25,10,RC Celta de Vigo,25,32,29,26,3
25,11,CA Osasuna,25,32,25,30,-5
25,12,Valencia CF,25,30,37,42,-5
25,13,RCD Espanyol de Barcelona,25,29,30,35,-5
25,14,Elche CF,25,29,28,34,-6
25,15,Getafe CF,25,26,24,28,-4
25,16,RCD Mallorca,25,26,23,40,-17
25,17,Granada CF,25,24,27,40,-13
25,18,Cádiz CF,25,20,21,39,-18
25,19,Deportivo Alavés,25,20,19,42,-23
25,20,Levante UD,25,15,25,51,-26
26,1,Real Madrid CF,26,60,52,20,32
26,2,Sevilla FC,26,54,39,18,21
26,3,Real Betis Balompié,26,46,48,32,16
26,4,FC Barcelona,26,45,46,29,17
26,5,Club Atlético de Madrid,26,45,47,34,13
26,6,Real Sociedad de Fútbol,26,44,27,25,2
26,7,Villarreal CF,26,42,47,25,22
26,8,Athletic Club,26,37,29,25,4
26,9,Rayo Vallecano de Madrid,26,34,29,30,-1
26,10,Valencia CF,26,33,38,42,-4
26,11,RC Celta de Vigo,26,32,29,28,1
26,12,CA Osasuna,26,32,25,31,-6
26,13,RCD Espanyol de Barcelona,26,29,31,40,-9
26,14,Elche CF,26,29,28,37,-9
26,15,Getafe CF,26,27,26,30,-4
26,16,RCD Mallorca,26,26,23,41,-18
26,17,Granada CF,26,25,27,40,-13
26,18,Cádiz CF,26,21,21,39,-18
26,19,Deportivo Alavés,26,21,21,44,-23
26,20,Levante UD,26,18,28,51,-23
27,1,Real Madrid CF,27,63,56,21,35
27,2,Sevilla FC,27,55,39,18,21
27,3,FC Barcelona,27,48,48,30,18
27,4,Club Atlético de Madrid,27,48,50,35,15
27,5,Real Betis Balompié,27,46,49,35,14
27,6,Real Sociedad de Fútbol,27,44,28,29,-1
27,7,Villarreal CF,27,42,47,26,21
27,8,Athletic Club,27,40,32,26,6
27,9,Valencia CF,27,36,41,43,-2
27,10,RC Celta de Vigo,27,35,33,31,2
27,11,CA Osasuna,27,35,26,31,-5
27,12,Rayo Vallecano de Madrid,27,34,29,32,-3
27,13,RCD Espanyol de Barcelona,27,32,33,40,-7
27,14,Elche CF,27,29,29,39,-10
27,15,Getafe CF,27,27,26,32,-6
27,16,RCD Mallorca,27,26,26,45,-19
27,17,Granada CF,27,25,28,43,-15
27,18,Cádiz CF,27,24,23,39,-16
27,19,Deportivo Alavés,27,22,21,44,-23
27,20,Levante UD,27,18,29,54,-25
28,1,Real Madrid CF,28,66,59,21,38
28,2,Sevilla FC,28,56,40,19,21
28,3,FC Barcelona,28,51,52,30,22
28,4,Club Atlético de Madrid,28,51,52,36,16
28,5,Real Betis Balompié,28,49,50,35,15
28,6,Real Sociedad de Fútbol,28,47,29,29,0
28,7,Villarreal CF,28,45,48,26,22
28,8,Athletic Club,28,40,32,27,5
28,9,Valencia CF,28,37,41,43,-2
28,10,RC Celta de Vigo,28,35,33,32,1
28,11,Rayo Vallecano de Madrid,28,35,30,33,-3
28,12,CA Osasuna,28,35,26,35,-9
28,13,RCD Espanyol de Barcelona,28,33,34,41,-7
28,14,Elche CF,28,32,30,39,-9
28,15,Getafe CF,28,28,26,32,-6
28,16,RCD Mallorca,28,26,26,48,-22
28,17,Granada CF,28,25,28,44,-16
28,18,Cádiz CF,28,24,24,41,-17
28,19,Deportivo Alavés,28,22,21,45,-24
28,20,Levante UD,28,19,30,55,-25
29,1,Real Madrid CF,29,66,59,25,34
29,2,Sevilla FC,29,57,40,19,21
29,3,FC Barcelona,29,54,56,30,26
